video,Jacc_sim_online,avg_dist_online,Jacc_sim_retrospective,avg_dist_retro,Jacc_sim_lesioned,avg_dist_lesioned
1,0.6666666666666666,0.15049115626328158,0.6666666666666666,0.3030636751768108,0.3333333333333333,0.18342028174978592
2,0.0,NaN,0.0,NaN,0.0,NaN
3,1.0,0.25118553776145713,1.0,0.3741771411761018,1.0,0.3869275056758686
4,1.0,0.40814008073259145,1.0,0.4093845103523661,0.3333333333333333,0.2763268098433191
5,0.5,0.38616318083605156,1.0,0.24301203993624798,0.5,0.19757097389441208
6,1.0,0.16188348936544414,1.0,0.19211800824442907,1.0,0.0896029713602421
7,1.0,0.9117225122099804,1.0,0.28434640326712446,0.5,0.08525630981364549
8,1.0,0.28781697681672624,1.0,0.3483219214261223,0.5,0.13199202213681308
9,0.5,0.2343979618602231,0.5,0.16639016608106041,0.5,0.1481366322139547
10,0.3333333333333333,0.1725660052816952,0.3333333333333333,0.2405459089184757,0.3333333333333333,0.208018649462543
11,0.5,0.4279457391611149,0.5,0.4333509187419781,0.3333333333333333,0.1782948111016301
12,0.3333333333333333,0.3516201909932655,0.3333333333333333,0.25057407234540563,0.3333333333333333,0.24228282448115285
13,0.5,0.19524266112605523,0.5,0.5687493362232414,0.5,0.12529336838423924
14,0.5,0.7320737392159817,0.5,0.7566061802123052,0.3333333333333333,0.45807817802710626
15,1.0,0.2816666548887941,1.0,0.34823327119414155,1.0,0.2616970942356497
16,0.5,1.1025640251620399,0.5,1.4354559021326114,0.3333333333333333,0.34653889634862883
17,1.0,0.5229465776171041,1.0,0.1563370240231236,0.5,0.2431684655145494
18,0.6666666666666666,0.4387993598400522,0.6666666666666666,0.24527546675393536,0.3333333333333333,0.17196594467167228
19,1.0,0.25309028543292356,1.0,0.3331668326878794,1.0,0.26703555410186725
20,1.0,0.5770983223749335,1.0,0.18598935114866788,1.0,0.2815045314011672
21,1.0,0.3060281333896998,1.0,0.13276075975435056,0.5,0.3909492430844314
22,0.0,NaN,0.0,NaN,0.0,NaN
23,1.0,0.7113938362022929,1.0,0.634059639401003,1.0,0.7886000124975885
24,1.0,0.1999698669698961,1.0,0.25956051366354843,0.5,0.12270256275052199
25,1.0,0.15047745478991031,1.0,0.12476115721089412,1.0,0.15018654147342975
26,1.0,0.3878148957214736,1.0,0.42845053077990375,1.0,0.318297681219934
27,1.0,0.43862350132567385,1.0,0.43977690733317926,1.0,0.4325162421012599
28,1.0,0.35733137522020986,1.0,0.3368655378994221,0.3333333333333333,0.23315711869971448
29,0.5,0.8609312060232523,0.5,0.6981987179199315,0.3333333333333333,0.5152612032230832
30,1.0,0.27474659271615054,1.0,0.08877474007946509,1.0,0.1615140625367703
31,1.0,0.08134702952504352,1.0,0.1330390188959364,1.0,0.13361739465679315
32,0.6666666666666666,0.40501346278825134,1.0,0.796288680348782,0.3333333333333333,0.21958291165358898
