video,Jacc_sim_online,avg_dist_online,Jacc_sim_retrospective,avg_dist_retro,Jacc_sim_lesioned,avg_dist_lesioned
1,0.3333333333333333,0.2075220411776478,0.3333333333333333,0.1429769643334694,0.3333333333333333,0.16124290401625843
2,0.0,NaN,0.0,NaN,0.0,NaN
3,1.0,0.43393120715642397,1.0,0.6965687511624415,1.0,0.34376222990828803
4,0.6666666666666666,0.27519658759039983,0.6666666666666666,0.404471836218842,0.3333333333333333,0.20656369386731874
5,0.3333333333333333,0.15026467961274742,0.3333333333333333,0.09843690336016732,0.5,0.24865490126668713
6,1.0,0.088473303422669,1.0,0.11235975590877607,1.0,0.11682755326232237
7,0.5,0.16965020899414185,1.0,0.19120264921854752,0.5,0.03355547196967454
8,1.0,0.3704183401850738,0.6666666666666666,0.31367566646908396,0.5,0.18503978085622366
9,1.0,0.2404638980110403,1.0,0.3684372139931664,0.5,0.22097897541457054
10,0.3333333333333333,0.26638675143678126,0.3333333333333333,0.2250372296546446,0.3333333333333333,0.2332726813733293
11,0.3333333333333333,0.0723708164140146,0.3333333333333333,0.0839905512150614,0.3333333333333333,0.08939757608177694
12,0.6666666666666666,0.17129468735571318,0.6666666666666666,0.1927026206825639,0.3333333333333333,0.24493642990827166
13,0.5,0.3843982291657901,0.5,0.3822449125551509,0.5,0.3375023995895275
14,0.6666666666666666,0.3911235804518092,0.5,0.500637698519983,0.3333333333333333,0.6257243313844202
15,1.0,0.39238905340741337,1.0,0.41359627401666116,1.0,0.1154853302521051
16,0.5,0.7710280654442823,0.5,0.7398550075276682,0.3333333333333333,0.40289316411866355
17,1.0,0.7745253680874087,1.0,0.41848894341855974,0.5,0.21230027805683108
18,0.6666666666666666,0.3126326638917718,0.6666666666666666,0.4773934256964055,0.3333333333333333,0.16831320487835424
19,1.0,0.24943229008388523,1.0,0.3955707046852305,1.0,0.40416325201198083
20,1.0,0.08760955010329498,1.0,0.14765731585379913,1.0,0.41218129592728503
21,0.5,0.1651425711558619,0.5,0.30057123599412716,0.5,0.17238659731916237
22,0.0,NaN,0.0,NaN,0.0,NaN
23,1.0,0.6952555036589577,1.0,0.5161101356673783,1.0,0.7132424209241283
24,0.5,0.19180219907342322,1.0,0.2816101986036934,0.5,0.2161006993706151
25,1.0,0.21052386331126655,1.0,0.15218559226865092,1.0,0.19516866502196437
26,1.0,0.5062168602464936,1.0,0.3066054865698531,1.0,0.3719653124643875
27,1.0,0.5791558415335207,1.0,0.46947547013460866,1.0,0.5179940449554149
28,1.0,0.3560839587206916,1.0,0.31558685573773326,0.3333333333333333,0.2817195906380066
29,0.5,1.019271568275099,0.5,0.9001872693076531,0.3333333333333333,0.3775199207121446
30,1.0,0.1568898568102017,1.0,0.33222680679227795,1.0,0.20340362051037403
31,1.0,0.23546565415518894,1.0,0.33009287176984053,1.0,0.3986917311413496
32,0.3333333333333333,0.9554081091314849,0.6666666666666666,0.41329148407754707,0.3333333333333333,0.8518483479424841
33,0.3333333333333333,0.6660716856302549,0.3333333333333333,0.1322933616313953,0.5,0.15299630203213324
34,0.0,NaN,0.0,NaN,0.0,NaN
35,0.0,NaN,0.0,NaN,1.0,0.3742597750727571
36,0.5,0.1384783824516553,0.5,0.05754245930552968,0.5,0.19946357234451487
37,1.0,0.20084109689767765,0.6666666666666666,0.16093305002456926,0.5,0.2552108077611002
38,1.0,0.33765660724604574,1.0,0.38690505253311935,0.5,0.4407705103984213
39,0.5,0.11766903460118142,1.0,0.18748561629277252,1.0,0.22856279963133835
40,1.0,0.5688928940994901,1.0,0.4893385913190521,1.0,0.6947845370906639
41,1.0,0.39487061662239537,1.0,0.45436499716786544,0.3333333333333333,0.35355843474411214
42,0.6666666666666666,0.35926311187137555,0.6666666666666666,0.315285709741849,0.3333333333333333,0.39815755389238505
43,0.5,0.4324097078562065,0.3333333333333333,0.5117966902144557,0.5,0.4049327924296265
44,0.2,1.1907048960132307,0.2,1.7819418374093035,0.3333333333333333,3.167949299861926
45,0.3333333333333333,0.4244111722162833,0.3333333333333333,0.47304117478380003,0.5,0.3727152752490089
46,0.3333333333333333,0.6410873084828432,0.25,1.17197286825685,0.3333333333333333,0.4705069845280617
47,1.0,0.566163223094618,1.0,0.3907762474096985,0.5,0.3803228336744008
48,1.0,0.061083977135073575,1.0,0.024791881214062454,1.0,0.09939672448527878
49,0.5,0.08779252719292972,0.5,0.09259606466402712,0.5,0.06599557778932588
50,0.5,0.1386010941362488,0.5,0.13149879025544361,0.5,0.300641124219897
51,NaN,NaN,0.5,0.3606061370896702,0.5,0.1769025939477984
52,NaN,NaN,1.0,0.41124435258555014,0.5,0.49895076930558513
53,NaN,NaN,1.0,0.08964215609654164,1.0,0.1374686244082725
54,NaN,NaN,1.0,1.0431090717391116,0.5,0.5203317162940344
55,NaN,NaN,0.5,0.2478984679745895,0.5,0.2415341972287622
56,NaN,NaN,0.0,NaN,1.0,0.16136649256389204
57,NaN,NaN,0.3333333333333333,0.5394433224560578,0.3333333333333333,0.5495120201703914
58,NaN,NaN,0.6666666666666666,0.3459832588662232,0.3333333333333333,0.5027674134604702
59,NaN,NaN,0.0,NaN,0.0,NaN
60,NaN,NaN,1.0,0.2669874245735458,0.5,0.358322074747881
61,NaN,NaN,1.0,0.3626163292413972,0.5,0.16594180424577087
62,NaN,NaN,0.6666666666666666,0.37624395779809994,0.3333333333333333,0.4394961916044764
63,NaN,NaN,0.0,NaN,0.0,NaN
64,NaN,NaN,0.5,0.12322695492023532,1.0,0.07461326721910606
65,NaN,NaN,1.0,0.35612982146930966,0.3333333333333333,0.38774941809610747
66,NaN,NaN,0.4,1.02600759880163,0.3333333333333333,0.43321741124821794
67,NaN,NaN,1.0,0.33227236855044057,0.5,0.2688472456214334
68,NaN,NaN,0.25,0.6170533721168738,0.5,0.2698898360601233
69,NaN,NaN,1.0,0.23063340280206304,1.0,0.15424228150503483
70,NaN,NaN,0.5,0.44475563654241795,0.3333333333333333,0.20562701082805154
71,NaN,NaN,0.6666666666666666,0.3465096240228266,0.3333333333333333,0.09197606519413964
72,NaN,NaN,0.6666666666666666,0.3239107771271469,0.3333333333333333,0.4474291809086889
73,NaN,NaN,0.5,0.26505616076972466,0.5,0.08983265329790646
74,NaN,NaN,0.3333333333333333,0.5943358815420134,0.5,0.2399521116895769
75,NaN,NaN,0.5,0.42033013298832106,0.5,0.440366991889846
76,NaN,NaN,0.5,0.5043209714799461,0.3333333333333333,0.8493467451007172
77,NaN,NaN,0.5,0.39797841889428964,0.5,0.5995552744427496
78,NaN,NaN,0.6666666666666666,0.191127618897193,0.3333333333333333,0.034644695431666976
79,NaN,NaN,1.0,0.33273394049244603,0.3333333333333333,0.37296662168405265
80,NaN,NaN,0.3333333333333333,0.3582642661061359,0.5,0.15613788094108577
81,NaN,NaN,1.0,0.4901373211001079,0.5,0.41667328452913255
82,NaN,NaN,0.3333333333333333,2.4853564853289756,0.5,2.1841700573339407
83,NaN,NaN,0.4,0.5178157969337549,0.3333333333333333,0.33600190641244904
84,NaN,NaN,0.6666666666666666,0.2650385319639403,0.3333333333333333,0.18360949321468642
85,NaN,NaN,1.0,0.10494980687073056,1.0,0.12577517647423722
86,NaN,NaN,0.5,0.49288476352654303,0.5,0.6233036509337545
87,NaN,NaN,0.6666666666666666,0.2683213047329891,0.3333333333333333,0.14440908138583955
88,NaN,NaN,0.5,0.24493632137007193,0.5,0.2712164599083386
89,NaN,NaN,1.0,0.35178456404466313,0.5,0.2970960390004369
90,NaN,NaN,0.3333333333333333,0.5180867677049897,0.5,0.6442949994825851
91,NaN,NaN,0.6666666666666666,0.3550775885777358,0.3333333333333333,0.197218615199657
92,NaN,NaN,0.0,NaN,0.0,NaN
93,NaN,NaN,0.5,0.27617346950307536,0.5,0.4966183899613812
94,NaN,NaN,0.3333333333333333,0.44933825737189226,0.5,0.10042950254992665
95,NaN,NaN,1.0,0.23728184199913652,1.0,0.5858014381703281
96,NaN,NaN,0.6666666666666666,0.21774565801345636,0.3333333333333333,0.16106309638593208
97,NaN,NaN,0.0,NaN,0.0,NaN
98,NaN,NaN,1.0,0.5834003618640958,1.0,0.43361537597369426
99,NaN,NaN,0.25,0.2121463707597612,0.3333333333333333,0.2499774036544821
100,NaN,NaN,1.0,0.5697432861197601,1.0,0.9953412286902525
