order_run&video_number&inferred_best_world_state&world_state_1&weight_1&world_state_2&weight_2&world_state_3&weight_3&world_state_4&weight_4&world_state_5&weight_5&world_state_6&weight_6&world_state_7&weight_7&world_state_8&weight_8&world_state_9&weight_9&world_state_10&weight_10&world_state_11&weight_11&world_state_12&weight_12&world_state_13&weight_13&world_state_14&weight_14&world_state_15&weight_15&world_state_16&weight_16&world_state_17&weight_17&world_state_18&weight_18&world_state_19&weight_19&world_state_20&weight_20&world_state_21&weight_21&world_state_22&weight_22&world_state_23&weight_23&world_state_24&weight_24&world_state_25&weight_25&world_state_26&weight_26&world_state_27&weight_27&world_state_28&weight_28&world_state_29&weight_29&world_state_30&weight_30&world_state_31&weight_31&world_state_32&weight_32&world_state_33&weight_33&world_state_34&weight_34&world_state_35&weight_35&world_state_36&weight_36&world_state_37&weight_37&world_state_38&weight_38&world_state_39&weight_39&world_state_40&weight_40&world_state_41&weight_41&world_state_42&weight_42&world_state_43&weight_43&world_state_44&weight_44&world_state_45&weight_45&world_state_46&weight_46&world_state_47&weight_47&world_state_48&weight_48&world_state_49&weight_49&world_state_50&weight_50&world_state_51&weight_51&world_state_52&weight_52&world_state_53&weight_53&world_state_54&weight_54&world_state_55&weight_55&world_state_56&weight_56&world_state_57&weight_57&world_state_58&weight_58&world_state_59&weight_59&world_state_60&weight_60&world_state_61&weight_61&world_state_62&weight_62&world_state_63&weight_63&world_state_64&weight_64&world_state_65&weight_65&world_state_66&weight_66&world_state_67&weight_67&world_state_68&weight_68&world_state_69&weight_69&world_state_70&weight_70&world_state_71&weight_71&world_state_72&weight_72&world_state_73&weight_73&world_state_74&weight_74&world_state_75&weight_75&world_state_76&weight_76&world_state_77&weight_77&world_state_78&weight_78&world_state_79&weight_79&world_state_80&weight_80&world_state_81&weight_81&world_state_82&weight_82&world_state_83&weight_83&world_state_84&weight_84&world_state_85&weight_85&world_state_86&weight_86&world_state_87&weight_87&world_state_88&weight_88&world_state_89&weight_89&world_state_90&weight_90&world_state_91&weight_91&world_state_92&weight_92&world_state_93&weight_93&world_state_94&weight_94&world_state_95&weight_95&world_state_96&weight_96&world_state_97&weight_97&world_state_98&weight_98&world_state_99&weight_99&world_state_100&weight_100
1 & 25 & Any[(0.42358846222869606, 0.517103613053629, 1.728708697845964, 3)]&[(0.41467350212737275, 0.48486705739230374, 1.756250745524753, 3)]&-576.1370991307674&[(0.4332154132292597, 0.49367758915879534, 1.6038475579973308, 3)]&-577.3582878082277&[(0.4018935811590115, 0.43717551332781446, 1.611605588583357, 3)]&-578.0027272391055&[(0.3429427759731711, 0.43005028050463767, 1.6559670280335215, 3)]&-578.0468950412464&[(0.48908951989930843, 0.592050283644313, 1.817350521436926, 3)]&-577.2479154315894&[(0.4841814662275628, 0.4767856074895776, 1.7852085275037752, 3)]&-576.9691597752746&[(0.5486569529699257, 0.4323122201662541, 1.7579892138449642, 3)]&-579.212763486348&[(0.37935648909462105, 0.5618898217572648, 1.8571778958299943, 3)]&-577.6187532001434&[(0.4643838718407076, 0.4735374120440239, 1.6096123386859982, 3)]&-577.6771407478924&[(0.5618658871199038, 0.45409656389255587, 1.787045479133383, 3)]&-579.261781017036&[(0.3216555063869324, 0.48727390509458895, 1.6145284150723542, 3)]&-578.0755962211022&[(0.42021678123192807, 0.4500461719897688, 1.851413304243934, 3)]&-578.6793883770507&[(0.533231434621062, 0.7066807272927638, 1.853006131783292, 3)]&-582.5899848338418&[(0.5447405331020585, 0.6164096482341301, 1.7230921828567765, 3)]&-578.6471876561889&[(0.5913554872826965, 0.5235927907218786, 1.514021862643512, 3)]&-583.908394863062&[(0.442289371092035, 0.4465313949300051, 1.7259330646695008, 3)]&-576.8232399041655&[(0.5000159565376929, 0.49729126234824156, 1.6805411472397505, 3)]&-576.8082525167371&[(0.3827044332529111, 0.5908234060038915, 1.593106063023214, 3)]&-578.8933705824487&[(0.33127744591875263, 0.5847486881352568, 1.81755584510175, 3)]&-577.7662984629894&[(0.3567620371846908, 0.6015141693406983, 1.615501849537354, 3)]&-578.8246409107697&[(0.396244221060752, 0.45751427030026726, 1.8377032332235863, 3)]&-578.1581404028714&[(0.4827811597756471, 0.47574712727010243, 1.6958539701349717, 3)]&-576.659668303297&[(0.3902892746892311, 0.509524209059203, 1.711746760203189, 3)]&-575.83462776324&[(0.4455128835376445, 0.5436513194493435, 1.5549214715656468, 3)]&-579.1926559962918&[(0.3852854433611799, 0.5709107309566587, 1.7410961733659462, 3)]&-576.1418090553901&[(0.37031212750877424, 0.5547705481488339, 1.7165379743007025, 3)]&-576.0951117733132&[(0.49490818470045633, 0.5774740540692503, 1.6771802889579273, 3)]&-577.1617136627638&[(0.4361164925241459, 0.5537182277501594, 1.7068534187287945, 3)]&-575.892919051532&[(0.43228446766853196, 0.42966291726683997, 1.7161473817539146, 3)]&-577.2451493970227&[(0.3949712243781232, 0.543182319552762, 1.801658122763545, 3)]&-576.3465916134735&[(0.2283288996843584, 0.6204296638751834, 1.660930033368281, 3)]&-581.8629513278846&[(0.3560864673894226, 0.5286748234441158, 1.6239645623661652, 3)]&-577.2158014657111&[(0.4347616675035164, 0.5773259842252676, 1.6585791718091394, 3)]&-576.8102118274804&Tuple{Float64, Float64, Float64, Int64}[]&-664.4561199229782&[(0.39148958862672945, 0.5057354430010865, 1.8133202366203776, 3)]&-576.7410945156006&[(0.43786738700341993, 0.41601447496465904, 1.8065220164284748, 3)]&-578.7412229778678&[(0.3662936441541219, 0.5644679263829097, 1.7573272745583637, 3)]&-576.3122749841748&[(0.27785240658292903, 0.4956266262592829, 1.6095207908373697, 3)]&-579.3086679710661&[(0.4403464409844232, 0.6681221348869794, 1.8340740339645247, 3)]&-579.505179297445&[(0.46572750186693346, 0.574064380715374, 1.6936452381591047, 3)]&-576.4927168457175&[(0.3502665493058598, 0.5512566761544957, 1.7025906120428786, 3)]&-576.3734746781171&[(0.45494744380277274, 0.5533038080890991, 1.6169359913501389, 3)]&-577.4131961825891&[(0.3763870029610941, 0.5977773088744095, 1.8284544661682065, 3)]&-577.508115826784&[(0.4460278880766765, 0.47955147959523114, 1.7292882469878852, 3)]&-576.1481702635396&[(0.3632628878304483, 0.39940802164419525, 1.8926323847293034, 3)]&-582.0767567260017&[(0.3660711875189218, 0.491564287214862, 1.7233402669473032, 3)]&-576.213646396073&[(0.4027129806892122, 0.5497803902903193, 1.7510038469032851, 3)]&-575.8412385039425&[(0.5157176450390148, 0.5503269199559196, 1.7125127841683472, 3)]&-576.8196696946409&[(0.48930489673488986, 0.6878744915437003, 1.8042460598767316, 3)]&-580.458359953836&[(0.3005995653614351, 0.5401604413713752, 1.7444862243404713, 3)]&-577.3081454719586&[(0.377033056036431, 0.5675467819788499, 1.850316168476656, 3)]&-577.5206329663157&[(0.535177441824295, 0.5549281187172076, 1.806972357058697, 3)]&-577.5274706387366&[(0.5494682268953195, 0.522943757237476, 1.8222672816324674, 3)]&-578.2174080152311&[(0.43214369737639824, 0.5455407465045896, 1.7009756885158354, 3)]&-575.8452448200952&[(0.6067529285973683, 0.5310524261147717, 1.5894127712526391, 3)]&-581.8652318363534&[(0.5542634582691532, 0.5470066456187774, 1.8716173583759397, 3)]&-579.4696972943178&[(0.5211114377955293, 0.6760890864107094, 1.8158062479444905, 3)]&-580.3680967751171&[(0.4641136685035416, 0.5127706258217817, 1.6677810425357285, 3)]&-576.3190200295887&[(0.461847742428648, 0.5122890947040663, 1.7347033273429213, 3)]&-575.9108727766641&[(0.3437679600953763, 0.4405236295979666, 1.5546921206589004, 3)]&-580.0407337732727&[(0.43048681830694646, 0.4166422673422863, 1.8307126950813473, 3)]&-579.2674929717093&[(0.3491917386280186, 0.6104312407057326, 1.7134641426198156, 3)]&-577.5056511026498&[(0.4183532956145191, 0.5740962349545087, 1.7484519037739419, 3)]&-576.0485195318157&[(0.4410740363135004, 0.46374027768037257, 1.6474040585177323, 3)]&-576.8951742964591&[(0.2640776376685366, 0.5140297013584767, 1.736319568239404, 3)]&-578.3701055599698&[(0.4940775232944127, 0.6005589363110166, 1.6946472090498435, 3)]&-577.4485346905118&[(0.2642576981645937, 0.41419147103776527, 1.630925994203649, 3)]&-580.8408405591116&[(0.48542293397320707, 0.5589287866738537, 1.8265174931713122, 3)]&-577.0056691616144&[(0.59773716386189, 0.567888779067263, 1.6418085373809617, 3)]&-580.5032610812689&[(0.3264383769864452, 0.5865359258704044, 1.8564141658557545, 3)]&-578.5551531860511&[(0.44725467729719826, 0.46840158234817664, 1.6097913563933863, 3)]&-577.5683844258916&[(0.2941469191843191, 0.6668755545566868, 1.8559960906096173, 3)]&-581.3428503862314&[(0.2155161944931694, 0.5033609072846121, 1.735500886101469, 3)]&-580.2567375594651&[(0.3227297027132444, 0.5989740714970394, 1.7998875370430598, 3)]&-577.9543450059278&[(0.4882270682573109, 0.45700909003094753, 1.6103595206243924, 3)]&-578.2873489089047&[(0.3658925583704997, 0.6174171847906145, 1.7481895058678316, 3)]&-577.4023650011036&[(0.3534582065817717, 0.4135582978615119, 1.7489100834150109, 3)]&-578.4372051600895&[(0.5164490354848943, 0.44538184296467964, 1.704108110292789, 3)]&-577.8996262765199&[(0.5151528038404569, 0.5193021459344765, 1.6297630004595398, 3)]&-577.8404377698599&[(0.5555530074091143, 0.5804912675998339, 1.7488892952070338, 3)]&-577.9723045001665&[(0.5382329347203559, 0.4871785891922318, 1.831363306851654, 3)]&-578.6460807760301&[(0.4585265889503477, 0.502171738039564, 1.6199898795703196, 3)]&-577.1252337407329&[(0.3584449030378008, 0.6021126850048882, 1.7151484308998852, 3)]&-577.1234051071948&[(0.25058124240768337, 0.684364112281018, 1.7958914639391175, 3)]&-582.6607885117628&[(0.33932918762878356, 0.4588739829976989, 1.6385905525676425, 3)]&-577.6479077538762&[(0.4353903764977127, 0.46676274585110855, 1.8330469567362975, 3)]&-577.7502341271771&[(0.5911859438454979, 0.5564311948268188, 1.8463354196453852, 3)]&-579.8869085464161&[(0.27350724204442034, 0.5184328834506248, 1.7789713028646112, 3)]&-578.3567650663097&[(0.4097874617357357, 0.596001294380003, 1.787617677965668, 3)]&-576.6870591259287&[(0.3008754973356276, 0.3686264284571002, 1.7576628274226913, 3)]&-581.4808498565997&[(0.37936558967126033, 0.5379291835848121, 1.7124526882626685, 3)]&-575.8972644710991&[(0.42358846222869606, 0.517103613053629, 1.728708697845964, 3)]&-575.6991639931523&[(0.443054353986278, 0.48527100877764573, 1.7178243858151898, 3)]&-576.0387808976723&[(0.29736467618609275, 0.5927661542270131, 1.7207190219867596, 3)]&-578.0599226880897&[(0.39424144531332217, 0.6013701110750957, 1.7965861185372902, 3)]&-576.981985409506&[(0.36636528859462825, 0.5329322031401036, 1.7750576371670672, 3)]&-576.2848452311672&[(0.44956080748781785, 0.6261883210271976, 1.9173520157171178, 3)]&-580.1540363980205&[(0.3786137319469556, 0.46253026754363696, 1.6419577381037076, 3)]&-577.0371521791403&[(0.2725698328976065, 0.5588202383608646, 1.5749640180825364, 3)]&-581.0128425678533&[(0.4553991611744673, 0.4260803285991976, 1.8437753963232706, 3)]&-579.4010813911314&
2 & 24 & Any[(-4.483605930606137, 0.21287939527220856, -2.0662064369167155, 3), (-1.3047801577329032, 0.30011729776709306, 1.1273521301320728, 2)]&[(-1.3346254327544924, 0.21705564469203995, 1.2853231202021491, 2)]&-1109.5077507365781&[(-1.3729780703916015, 0.29537612674384195, 1.3002025905785743, 2)]&-1110.8313280260145&[(-1.3792171921699468, 0.21272872200229717, 1.2681082801040255, 2)]&-1111.0484088014682&[(-1.4885296282317597, 0.2247161369115949, 1.315436380196243, 2)]&-1111.7940570162964&[(-1.0940250411963286, 0.1321648515888725, 1.1954351183485359, 2), (-5.242253038259207, 0.13842344550611677, -2.2487035285742976, 3)]&-1103.4805800482995&[(-1.4468102293927452, 0.2321243116732305, 1.1657194658697814, 2)]&-1110.2244032449526&[(-1.3673677834000608, 0.1109193260696205, 1.2970455499943565, 2)]&-1114.0346394806907&[(-1.4209616745044287, 0.32150617061026066, 1.348909652899929, 2)]&-1111.8572733277688&[(-1.511964210436953, 0.23916761487719787, 1.2761701762251796, 2)]&-1111.2417378963255&[(-1.4886635302054563, 0.24279502335156933, 1.1328165534262187, 2)]&-1113.1926390124438&[(-1.3837277443413978, 0.18515652807839636, 1.116930519636389, 2)]&-1112.2374513206535&Tuple{Float64, Float64, Float64, Int64}[]&-1170.9593742956235&[(-1.4373272849144973, 0.3197870751401245, 1.2440346104984337, 2)]&-1115.7702941669265&[(-1.415655083948586, 0.2866876547492774, 1.119923373455432, 2)]&-1112.3692192486426&[(-1.533940593268157, 0.34118300239187227, 1.313566970843247, 2)]&-1118.3480002189904&[(-1.4536567146017574, 0.35876244042445726, 1.0062868220222783, 2)]&-1114.097056940665&[(-1.414817974149135, 0.3176521379446247, 1.2516470146760095, 2)]&-1110.005819747702&[(-1.3425649334589376, 0.30990058931127007, 1.1273452361486704, 2)]&-1113.046941352155&[(-1.5794666927665446, 0.3392487613148858, 1.1913343792604625, 2)]&-1112.531699031891&[(-1.2856421648299277, 0.1282228154804625, 1.3367618480435421, 2)]&-1114.1692183195273&[(-1.4098113323232417, 0.2026852557679759, 1.1841007782939492, 2)]&-1111.3566004926142&[(-1.3909474276626217, 0.3021622286013415, 1.2236089581523628, 2)]&-1109.7201415070392&[(-1.2865381608212552, 0.26463690099298687, 1.313379703072483, 2)]&-1110.1419071905634&[(-1.3014280585803144, 0.11079002402916828, 1.144348188087088, 2)]&-1114.5600915408904&[(-1.3806587614904653, 0.3013366127025766, 1.249810117488287, 2), (-5.644389054173184, 0.1741601547872036, -3.3911412032090524, 3)]&-1104.2640514423292&[(-1.466268483964611, 0.27679122171202414, 1.269312090643581, 2)]&-1109.1387342642468&[(-1.3856712979527737, 0.3535813841272582, 1.3105528875922432, 2)]&-1111.5683701858943&[(-1.355208493148025, 0.19381880116293781, 1.2880515195182105, 2)]&-1109.3003948899436&[(-1.5588064097503003, 0.35424337573841574, 1.1062136998915904, 2)]&-1112.9217868342466&[(-1.4358164511812166, 0.10524835789011452, 1.306840709512214, 2)]&-1111.696223075137&[(-1.436581196974834, 0.2951504307053231, 1.3442014110203389, 2)]&-1115.7248334521416&[(-1.3143010608804742, 0.28930579290165237, 1.1952908264623718, 2)]&-1110.8420797495726&[(-1.332753534771872, 0.2616435658894879, 1.1612265339149732, 2)]&-1110.2717205903157&[(-1.0216051706793423, 0.2967571089597708, 1.7261592641411436, 2)]&-1225.4856464861687&[(-1.968333255648483, 0.350656612789264, 0.5606912752410478, 2)]&-1151.751080400058&[(-3.384127730955443, 0.08973156609894732, -1.6594457677155274, 3), (-1.5216572329925047, 0.14495644597110188, 1.2235439089237732, 2)]&-1104.524871134465&[(-1.5250265965949685, 0.3208913053000639, 1.2241682516884236, 2)]&-1109.9943950143024&[(-1.3612370997931058, 0.2953453405213773, 1.1344340565792854, 2)]&-1113.0628680305954&[(-1.564269687908052, 0.29055863164491214, 1.3270020940228893, 2)]&-1114.1596109966526&[(-1.431948607797308, 0.1710647212463038, 1.2749710609573917, 2)]&-1110.1207714377558&[(-1.352358245492149, 0.1307380505993579, 1.3226816914866208, 2)]&-1111.0502237977732&[(-1.3095392783114526, 0.3176088074000921, 1.265759065642278, 2)]&-1111.559660133078&[(-1.4482101500966114, 0.2663126483151649, 1.3987121248660053, 2)]&-1112.3489088160206&[(-1.435839009938402, 0.11489544539011619, 1.198735283062576, 2)]&-1111.0340256756942&[(-1.4831581019732405, 0.1702938157219348, 1.2662650708288772, 2)]&-1116.117565168042&[(-1.6873822780133645, 0.3016748147205855, 1.3115717627949188, 2)]&-1113.69056830597&[(-1.3951684942054081, 0.2152012264205078, 1.2204565983418887, 2)]&-1108.7620064150271&[(-1.399233041532575, 0.2171244071698763, 1.2774684439478414, 2), (-4.766444259599454, 0.13699632136483758, -0.7501313213713997, 3)]&-1109.5951417248361&[(-1.379392112720584, 0.21438772170040854, 1.2310749191789725, 2)]&-1113.396563475535&[(-1.2922104652911455, 0.132756920463815, 1.2236415713214437, 2)]&-1111.744148406135&[(-1.4089269648895737, 0.12658285749192932, 1.186250094436451, 2)]&-1112.004738911522&[(-1.5811613393997535, 0.32708328146619275, 1.2495394439313827, 2)]&-1112.069992286879&[(-1.4787731195070997, 0.38261660463322383, 1.3411895455729896, 2)]&-1113.4498117549415&[(-1.2419235661908923, 0.22250440046848657, 1.2520965080136843, 2), (-4.7780414826703534, 0.6811194907253202, -1.613028151068153, 3)]&-1099.0704368324846&[(-1.4031767373114548, 0.1770848213151435, 1.2315198209255218, 2)]&-1115.184181195&[(-1.4899659444492923, 0.2632537122218809, 1.2090740288468107, 2)]&-1112.6324459741568&[(-1.3209275006626537, 0.18676450746997372, 1.3405483300759435, 2)]&-1114.6875737810774&[(-1.382884742302957, 0.2274612423133871, 1.1523642526949518, 2)]&-1109.617796092798&Tuple{Float64, Float64, Float64, Int64}[]&-1168.1908586952377&[(-1.3451859408750444, 0.3426212202477582, 0.9586097884044004, 2)]&-1118.9164976349805&[(-1.435699440293955, 0.2434131710155748, 1.146002813565313, 2)]&-1112.6322937648533&[(-1.4216709554044504, 0.17096368604267054, 1.1733512785258673, 2)]&-1111.2560955442132&[(-2.237181469775825, 0.6130983405891043, 0.43589978927689593, 2)]&-1158.2283778984597&[(-1.3376203979227075, 0.30802514605627235, 1.3380571902022977, 2)]&-1111.3455217047563&[(-1.1337433684074425, 0.12052166543508225, 1.2476261077371962, 2)]&-1116.3820560511917&[(-1.2142921285176418, 0.10747458687682598, 1.0752558181970113, 2)]&-1115.0628916073051&[(-1.3296998277085326, 0.25402653253843643, 1.2676356343363027, 2), (-5.194939219833189, 0.13634012491757386, -2.0661086539209776, 3)]&-1101.6123442861658&[(-1.4801963936113431, 0.25223373043488884, 1.266057600681847, 2)]&-1110.1316710259953&[(-1.3328593680454415, 0.25514488391741846, 1.2634501639075586, 2)]&-1113.739691165026&[(-1.2310905424585468, 0.18084302926556772, 1.2324643049985575, 2), (-6.060740985638139, 0.5670524878341838, -3.042688682409736, 3)]&-1106.0793487171914&[(-1.492720619985462, 0.30560244122510205, 1.3770729116085132, 2)]&-1112.3158912845392&[(-1.4595631342091233, 0.3293646548855766, 1.0991903163233139, 2)]&-1115.8812745879268&[(-1.5057696789996629, 0.23267311259859458, 1.1656417565536552, 2)]&-1114.0498024403391&[(-1.3969031502782432, 0.08183862033099676, 1.307920456103849, 2)]&-1113.7381911315772&[(-1.2729173833105483, 0.1306852357777348, 1.1844370701485092, 2)]&-1113.1086657110977&[(-1.3655321377279184, 0.3065959124945282, 1.1256591598284102, 2)]&-1111.3608934755675&[(-1.4158475435785933, 0.26775052960251533, 1.4048855035799979, 2)]&-1113.4110945271786&[(-1.5690343335029977, 0.2562920239779176, 1.3682683990830538, 2), (-4.826058744043282, 0.02476243731417225, -1.937726074091473, 3)]&-1100.6915653279598&[(-1.200391645976231, 0.1617483592433851, 1.2533749647296322, 2)]&-1113.2798574158267&[(-1.4368354886950896, 0.3973609650382043, 1.1174424748342997, 2)]&-1113.5022109482657&[(-1.4299137704259317, 0.3697360078436223, 1.2429224042257312, 2)]&-1112.69038067233&[(-1.4779831091495168, 0.3174371029288904, 1.3917331987218367, 2)]&-1112.2247930479314&[(-4.483605930606137, 0.21287939527220856, -2.0662064369167155, 3), (-1.3047801577329032, 0.30011729776709306, 1.1273521301320728, 2)]&-1097.996193835797&[(-1.5923962080004699, 0.26158804927108464, 1.1834385495467659, 2)]&-1117.6038459805598&[(-1.49702391838014, 0.3746919192199547, 1.0710969832584285, 2), (-5.633842670594051, 0.25132132460105466, -2.3177279870189245, 3)]&-1101.6924245436057&[(-1.3727799087967119, 0.2581075425892233, 1.316779885951277, 2)]&-1111.1763363185544&[(-1.5851023022185902, 0.27499810216931136, 1.2449677725035957, 2)]&-1114.3781298611411&[(-1.421661541143897, 0.16336380229144018, 1.3245828654332454, 2)]&-1112.5151967503755&[(-1.3298036653151748, 0.26043516362582086, 1.2624707168194047, 2)]&-1109.9691500618683&Tuple{Float64, Float64, Float64, Int64}[]&-1173.7608357751724&[(-1.5950835062110074, 0.24299822701386367, 1.2944855315402595, 2)]&-1111.0143982310387&[(-1.467329638174492, 0.20433443037273713, 1.1988099797585934, 2)]&-1109.104850179727&[(-1.9889371591852922, 0.7516431815668215, 1.9494386390057514, 2)]&-1168.767313401871&[(-1.3535215264751774, 0.35125263166486004, 1.1540368851279679, 2)]&-1112.4908652103077&[(-1.6736128517977784, 0.24124576092982614, 1.452133667137917, 2)]&-1117.3011283597407&[(-1.5067902782147387, 0.25268334410253757, 1.3508842997230532, 2)]&-1110.552851818205&[(-1.48568809480163, 0.2733615073768285, 1.334727096659216, 2), (-6.282740387270183, 0.40924476999408876, -2.884874610514326, 3)]&-1104.613271986237&[(-1.4243343326087012, 0.34682480429516294, 1.164240137531181, 2)]&-1110.8942259202568&[(-1.503022153105049, 0.0858124480507906, 1.1765732609476036, 2), (-4.431605821093488, 0.17625111522988435, -1.9882692085804288, 3)]&-1104.308495560486&[(-1.2837345389473938, 0.21106053107241113, 1.192955688123433, 2)]&-1113.1706804361584&
