order_run&video_number&inferred_best_world_state&world_state_1&weight_1&world_state_2&weight_2&world_state_3&weight_3&world_state_4&weight_4&world_state_5&weight_5&world_state_6&weight_6&world_state_7&weight_7&world_state_8&weight_8&world_state_9&weight_9&world_state_10&weight_10&world_state_11&weight_11&world_state_12&weight_12&world_state_13&weight_13&world_state_14&weight_14&world_state_15&weight_15&world_state_16&weight_16&world_state_17&weight_17&world_state_18&weight_18&world_state_19&weight_19&world_state_20&weight_20&world_state_21&weight_21&world_state_22&weight_22&world_state_23&weight_23&world_state_24&weight_24&world_state_25&weight_25&world_state_26&weight_26&world_state_27&weight_27&world_state_28&weight_28&world_state_29&weight_29&world_state_30&weight_30&world_state_31&weight_31&world_state_32&weight_32&world_state_33&weight_33&world_state_34&weight_34&world_state_35&weight_35&world_state_36&weight_36&world_state_37&weight_37&world_state_38&weight_38&world_state_39&weight_39&world_state_40&weight_40&world_state_41&weight_41&world_state_42&weight_42&world_state_43&weight_43&world_state_44&weight_44&world_state_45&weight_45&world_state_46&weight_46&world_state_47&weight_47&world_state_48&weight_48&world_state_49&weight_49&world_state_50&weight_50&world_state_51&weight_51&world_state_52&weight_52&world_state_53&weight_53&world_state_54&weight_54&world_state_55&weight_55&world_state_56&weight_56&world_state_57&weight_57&world_state_58&weight_58&world_state_59&weight_59&world_state_60&weight_60&world_state_61&weight_61&world_state_62&weight_62&world_state_63&weight_63&world_state_64&weight_64&world_state_65&weight_65&world_state_66&weight_66&world_state_67&weight_67&world_state_68&weight_68&world_state_69&weight_69&world_state_70&weight_70&world_state_71&weight_71&world_state_72&weight_72&world_state_73&weight_73&world_state_74&weight_74&world_state_75&weight_75&world_state_76&weight_76&world_state_77&weight_77&world_state_78&weight_78&world_state_79&weight_79&world_state_80&weight_80&world_state_81&weight_81&world_state_82&weight_82&world_state_83&weight_83&world_state_84&weight_84&world_state_85&weight_85&world_state_86&weight_86&world_state_87&weight_87&world_state_88&weight_88&world_state_89&weight_89&world_state_90&weight_90&world_state_91&weight_91&world_state_92&weight_92&world_state_93&weight_93&world_state_94&weight_94&world_state_95&weight_95&world_state_96&weight_96&world_state_97&weight_97&world_state_98&weight_98&world_state_99&weight_99&world_state_100&weight_100
1 & 1 & Any[(0.8276278445381489, 0.5383591925013322, 0.46721530523988597, 3)]&[(0.7439262463182854, 0.4563204678056916, 0.5656093243000769, 3)]&-713.2795392740849&[(0.8479048408724668, 0.5793110129466658, 0.42537129975885507, 3)]&-711.6179654812717&[(0.9056283090392135, 0.5918099823501204, 0.49598376107420883, 3)]&-713.4546560338584&[(0.845048714543054, 0.4867446552198824, 0.6202853134564029, 3)]&-711.9058628593411&[(0.8276278445381489, 0.5383591925013322, 0.46721530523988597, 3)]&-709.7535590126222&[(0.8430923824246919, 0.5085341516797851, 0.419745194421575, 3)]&-711.1702636336399&[(0.7763244884206169, 0.46987842367495686, 0.5033326443560608, 3)]&-713.0987408907462&[(0.7691931134921266, 0.627031083632698, 0.40062486428851535, 3)]&-714.9161051063302&[(0.7429531149351134, 0.42836823140431585, 0.5128562655537523, 3)]&-711.5572839419667&[(0.6869329736751855, 0.5828586462279626, 0.4916424289827134, 3)]&-712.4652369017077&[(0.9171630731597006, 0.5337106412492122, 0.5470671391107466, 3)]&-712.0315692817875&[(0.7673984193352297, 0.42626460092623764, 0.5036528977748552, 3)]&-711.3524344023658&[(0.7717581419806688, 0.654848557917005, 0.6272448109966536, 3)]&-715.1844933309329&[(0.7729252783646432, 0.5275349827933669, 0.43719643066580016, 3)]&-711.0173985404942&[(0.9041510135752223, 0.5271007508300221, 0.6294218754150166, 3)]&-712.0888789203058&[(0.9359666243508189, 0.46045767996802256, 0.5204439538827549, 3)]&-713.6022382639379&[(0.729096705348673, 0.5237194165546804, 0.4741355585613635, 3)]&-710.7987852916482&[(0.7217078962911363, 0.49012180915324444, 0.46275845367742785, 3)]&-711.4252071576489&[(0.887771386010707, 0.5204320813893445, 0.45774935460297694, 3)]&-710.245621227017&[(0.780708211702318, 0.5132924695740539, 0.6362067216396812, 3)]&-712.2130491680591&[(0.878440713960502, 0.6318643627209829, 0.5982138893023251, 3)]&-713.4251861175503&[(0.8370533979026397, 0.5805052037259392, 0.4530485634340049, 3)]&-710.745127835233&[(0.8403197565637667, 0.418790880241776, 0.4726655296145993, 3)]&-711.7997080901939&[(0.7947340301424272, 0.5356375782282324, 0.38429404403978606, 3)]&-712.9071676915175&[(0.7529292571721891, 0.550792939851503, 0.638502611995426, 3)]&-712.7281600945495&[(1.0046475566789166, 0.6317938547682864, 0.5977515102697053, 3)]&-716.0654536701586&[(0.7815734640137146, 0.37994777473005126, 0.4561121050600674, 3)]&-714.2433263283051&[(0.6648909487469673, 0.5085890070920362, 0.4579568973444035, 3)]&-713.1982253037521&[(0.7448166749804876, 0.5848542181110988, 0.44421875366579655, 3)]&-712.1609685630198&[(0.6321995171529207, 0.4677539816027106, 0.49623924798089214, 3)]&-714.1432956898728&[(0.8299263988078622, 0.5350549816311931, 0.5383685650436406, 3)]&-711.5140330946672&[(0.6256988038418125, 0.4525758291318377, 0.5307508967978215, 3)]&-714.3877635608991&[(0.8545573945579525, 0.5713744755521726, 0.3923048726904433, 3)]&-712.7795279209164&[(0.8656246936065252, 0.5143645067420928, 0.6060440116874073, 3)]&-711.4958343331604&[(1.020044557923273, 0.498864210187846, 0.4677644952485113, 3)]&-716.5418625339615&[(0.7772637694348306, 0.5908912906563604, 0.6030227652432306, 3)]&-712.54112218189&[(0.8617699601207667, 0.4792998832074274, 0.582256668155197, 3)]&-711.8062227524517&[(0.7265546596193716, 0.5705589855421322, 0.6268902104584142, 3)]&-713.3862956554476&[(0.8278561773133574, 0.5368929407033607, 0.4546578398685732, 3)]&-710.0704908331605&[(0.846051097065524, 0.57073316550014, 0.6141431488736133, 3)]&-711.7433204524066&[(0.8534704084212886, 0.5281553781816575, 0.622417713383628, 3)]&-711.5617693517178&[(0.861416296639737, 0.5653756452997212, 0.6619701132965252, 3)]&-712.5005401515009&[(0.925844165729559, 0.5799768784289463, 0.5785894928900767, 3)]&-712.4919008447303&[(0.9713019235988442, 0.5423622953047662, 0.4605097528196977, 3)]&-715.0026629706425&[(0.7564677477159434, 0.5134624636806879, 0.39810734305553835, 3)]&-712.779487814276&[(0.8015865421130397, 0.4921891272799947, 0.5479244129050216, 3)]&-711.8053740571322&[(0.879576973628966, 0.5616871056096195, 0.6827589364796347, 3)]&-713.1299772984481&[(0.8320818283191904, 0.5388063772010986, 0.5576251413566417, 3)]&-711.35286286458&[(0.8126261354211701, 0.43625050018146205, 0.45712210528824126, 3)]&-711.4976573086756&[(0.298143335030426, 0.9621290915614806, 0.8615919910149981, 3)]&-763.5039203052676&[(0.8493598511956675, 0.6227474081865793, 0.6035827238274499, 3)]&-712.9938775689174&[(0.7659563435461243, 0.5922271885698625, 0.6983350866860147, 3)]&-714.6305664468026&[(0.8375900565284667, 0.46788356926737623, 0.4654091119153989, 3)]&-710.3746398008816&[(0.8399925075272895, 0.5583592859213006, 0.6170935112233932, 3)]&-711.6156733617069&[(0.8021555573285275, 0.5533020452286505, 0.6876414423876991, 3)]&-713.2304027078045&[(0.7450327042186828, 0.6431185062379438, 0.40676125410228425, 3)]&-715.9051399956172&[(0.8036019311338494, 0.5379423181651196, 0.5094004375431812, 3)]&-712.1240620433625&[(0.7566509847642421, 0.36495233448640735, 0.45836663354594626, 3)]&-715.3600410803011&[(0.8583088153205634, 0.5980310221861558, 0.44602775828494146, 3)]&-711.4601983419487&[(0.835057607626932, 0.5046941543717287, 0.6168242411141424, 3)]&-711.6170722280883&[(0.8345569168454737, 0.5514604796724094, 0.6498431691810251, 3)]&-712.0695135846304&[(0.817945792959893, 0.48332366077401173, 0.6800956369652492, 3)]&-713.3182952709551&[(0.8409265860131159, 0.5659676190915501, 0.5995818376240045, 3)]&-711.5654139625766&[(0.7800308754228332, 0.5399418428636521, 0.4564287006491285, 3)]&-710.4002332993593&[(0.9390014719098387, 0.5797344923011147, 0.5135422341038027, 3)]&-713.3790867177975&[(0.655599257028074, 0.5908143926283018, 0.49739798472505165, 3)]&-713.7437332762516&[(0.7987927824347308, 0.5664445738315941, 0.4706559113529924, 3)]&-710.1697719441038&[(0.831502050113966, 0.5637986213904517, 0.4203367618261872, 3)]&-711.494850715523&[(0.8992919717039087, 0.4981977101740688, 0.5721149125227205, 3)]&-711.8419100394683&[(0.8783645246137144, 0.4765691576975535, 0.5702268265507643, 3)]&-711.9683723281917&[(0.8495945324833551, 0.5892932466348558, 0.3943526210184169, 3)]&-713.1279395958102&[(0.8899718239829496, 0.5821450127755423, 0.5959493475102319, 3)]&-712.0537083281282&[(0.8807492764030784, 0.5299871657777623, 0.6578933622305874, 3)]&-712.3574019901201&[(0.8162550963458074, 0.622562119294015, 0.6915550926038165, 3)]&-714.6793379927623&[(0.8513559124331173, 0.5461717452548591, 0.430593593539589, 3)]&-710.8884959347711&[(0.7442319416228897, 0.4537076332149352, 0.45484362014961577, 3)]&-711.8243963445328&[(0.9126694633879786, 0.44491402429207727, 0.4391403505995609, 3)]&-712.4348013438156&[(0.8172449386794215, 0.5394443501244851, 0.4043898187298305, 3)]&-711.8662804247688&[(0.7535157646173536, 0.3944003935269428, 0.4867041446811966, 3)]&-713.2028423177164&[(0.7629840878476265, 0.4977213731266407, 0.432134781697468, 3)]&-711.4208670857229&[(0.9836484653242795, 0.6048494652251566, 0.6483526066491863, 3)]&-715.0963503882108&[(0.9047164321311757, 0.4997695854539768, 0.3830866538735488, 3)]&-713.149344024633&[(0.8998667623072619, 0.582084436088615, 0.6505856818356454, 3)]&-712.8225529848272&[(0.8525860681474269, 0.4688405647291275, 0.6271897163730218, 3)]&-712.3884560481924&[(0.8211446425809006, 0.540358142707699, 0.4059764900024866, 3)]&-711.7887897821956&[(0.6830194109424874, 0.5069848843015605, 0.4896210958385997, 3)]&-711.8143541374393&[(0.8066441557955244, 0.5641452087664944, 0.4734118468562415, 3)]&-710.0009042200367&[(0.7650455324281379, 0.546076368671434, 0.580433631263761, 3)]&-711.9719815133116&[(0.9066832384253196, 0.5007360949187664, 0.5458710302024659, 3)]&-712.0385614346409&[(0.7011211576563994, 0.6301336740060431, 0.4672267196291444, 3)]&-714.2937276376717&[(0.7486748928857887, 0.5904011897160821, 0.44801495853235646, 3)]&-712.1149393294301&[(0.9953046185907151, 0.6202916881855113, 0.6011296956154302, 3)]&-715.3585958993115&[(0.819985240225207, 0.49224247057712245, 0.6659562058828679, 3)]&-712.7503076717833&[(0.903870262415935, 0.5078463720086372, 0.6676770458229104, 3)]&-713.0130567638099&[(0.8091233321927849, 0.5357416650252952, 0.5181600090996727, 3)]&-711.9097941192091&[(0.7399585850510623, 0.5576218081627321, 0.5837450318039837, 3)]&-712.5784818939659&[(0.6837034667020179, 0.5046868761448202, 0.4744609413334279, 3)]&-712.1217818585185&[(0.7848346560116307, 0.5381126169706978, 0.5943641621039065, 3)]&-711.669472817634&[(0.8148732814653131, 0.527740440559427, 0.5370335601192902, 3)]&-711.5833001256434&[(0.94603079966016, 0.6089784041803902, 0.40846258994161355, 3)]&-714.2295404511959&
2 & 2 & Any[(0.06674365427974127, 2.8488405696736607, 0.3463100531078693, 5)]&[(-0.3503048054282436, 2.991454850953155, 0.3305937670416665, 5)]&-1130.9267800667199&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901935&[(0.03260285528097051, 2.855496952255141, 0.34348652507630023, 5)]&-1130.329042826645&[(0.18895540281432352, 2.926161295793199, 0.29633617640123766, 5)]&-1130.6099591516083&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901933&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.561973890194&[(0.4293407858702191, 2.9028269736996055, 0.8790451351710845, 5)]&-1135.2040846338118&[(-0.5138253687827744, 2.862483025931603, 0.43817418149134124, 5)]&-1131.794467307744&Tuple{Float64, Float64, Float64, Int64}[]&-1130.561973890194&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901935&[(-0.4066296975789845, 2.919749065779359, 0.1537588513199596, 5)]&-1131.6644352594826&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&[(-0.8975327686710748, 2.908487593667497, 0.5564757500946421, 5)]&-1133.774417839445&[(-0.4512914654882875, 2.9874323952240913, 0.3501480058569488, 5)]&-1131.2137009706498&[(0.20758467702957675, 2.8358291647549656, 0.3925528731701299, 5)]&-1130.9167967844417&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901933&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901935&[(-0.22882580094646307, 2.7029646436665273, 0.37199806544776287, 5)]&-1132.384642039348&[(-0.02502705824935106, 2.8302740130267474, 0.26387605009271187, 5)]&-1130.641674605145&[(0.07240116339317176, 2.900346771595242, 0.014952902841300686, 5)]&-1132.7167295225536&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901933&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&[(-0.1432644160525222, 2.9262667581711783, 0.2740904563145049, 5)]&-1131.0273295276404&[(0.013184231269939964, 2.6476574779084463, 0.26504538127977983, 5)]&-1132.3435249253425&[(-0.2003643273512048, 2.8841743465130194, 0.7867117942041668, 5)]&-1132.4540751786221&[(-0.3246584892754887, 2.9119060529412106, 0.046718044740174436, 5)]&-1132.2139826621392&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&[(-0.010817786102053525, 2.858229031458125, 0.7150107730378586, 5)]&-1131.6694211759732&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.561973890194&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901942&Tuple{Float64, Float64, Float64, Int64}[]&-1130.561973890194&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&[(0.031868134950813067, 2.9105877288819526, 0.4451702533783728, 5)]&-1130.4276617786518&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901942&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.561973890194&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901933&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&[(-0.17895255753881348, 2.8950173009059252, 0.6967908622380795, 5)]&-1131.671900190372&[(-0.7046297959740966, 2.737082665260627, 0.2758816146215886, 5)]&-1133.0952269625113&[(-0.005520307416754827, 2.9624397258411412, 0.4117082990784164, 5)]&-1130.6413766309513&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&[(-0.23771482025844276, 2.9624817923041213, 0.6390504442341288, 5)]&-1131.5816928247527&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901935&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901942&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&[(-0.5053063067783283, 2.9646520070410576, 0.5628159032169154, 5)]&-1131.459526074897&[(-0.2388262243443316, 2.7784051203425384, 0.6787477703881531, 5)]&-1133.031948674855&[(-0.01211556370023864, 2.9977425197704206, 0.5027831636256748, 5)]&-1130.9457405142925&[(-0.47678613176794676, 2.8396237848228907, 0.768991624840551, 5)]&-1133.0510986685897&[(0.26115376976326443, 2.8446397854713887, 0.23378548566121818, 5)]&-1130.5648063977662&[(-0.4602680236919165, 2.8212110953217246, 0.28211539177781597, 5)]&-1131.8373804981402&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901933&[(-0.16152431600476505, 2.8072155781165797, 0.4585964655635979, 5)]&-1130.55377051707&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&[(5.9906172457256694, 1.713087728508309, -3.449662998376783, 3)]&-1140.702507899213&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901942&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901933&[(-0.1749494023389572, 2.8576632060942413, 0.6150638512822795, 5)]&-1131.0875766501447&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&[(0.11990866223765695, 2.9314674053888683, 0.4574013866232881, 5)]&-1130.5362469251056&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&[(-0.2500934171079255, 2.712754791400086, 0.5265542843221106, 5)]&-1132.5038091692866&[(0.1139800130704624, 2.976639252811034, 0.6530216024173494, 5)]&-1131.6932150373914&[(0.05687149074475324, 2.886423824431014, 0.6098623989241302, 5)]&-1130.9730040490272&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&[(-0.39395470834675045, 2.9272886939699396, 0.24763089953111467, 5)]&-1131.1528289168944&[(-0.1188634074405861, 2.906961471173039, 0.36817971621908313, 5)]&-1130.6144669747337&[(-1.143921289158799, 2.828823990490776, 0.23916102714750131, 5)]&-1134.3361650342679&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&[(0.38161517183692667, 2.907436956014739, 0.3784625301707272, 5)]&-1130.70004788603&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901933&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&[(0.05844838309016609, 2.7328958555359453, 0.2578133617496158, 5)]&-1131.9843943799413&Tuple{Float64, Float64, Float64, Int64}[]&-1130.561973890194&[(-0.15707013947619414, 2.8883640049106636, 0.3698212317889965, 5)]&-1130.6435446394125&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5619738901937&[(-0.15184968736452206, 2.961315620763777, 0.8480698850381505, 5)]&-1133.2483980510835&[(-0.005340814309416353, 2.8556094795456657, 0.49772828619146825, 5)]&-1130.4171428636282&[(0.06674365427974127, 2.8488405696736607, 0.3463100531078693, 5)]&-1130.2834847173267&
