video,sim_retrospective,sim_retrospective_lower_ci,sim_retrospective_upper_ci
37,0.6246833746683208,0.6246833746683208,0.6248908457935844
38,0.8243273963962947,0.7742465896494732,0.824338636457463
39,0.9998987336148106,0.9995888493486115,0.9999611342735563
40,0.8498576729271179,0.8498576729271179,0.899891431235217
41,0.4664057545447019,0.4663040815744983,0.4664402007104974
42,0.6159271478691714,0.19146099532927996,0.6165986343628651
43,0.7235786529948498,0.7235786529948498,0.7242829181623486
44,0.4248460829770644,0.42410165356922,0.6175374348723881
45,0.7235125780300854,0.7234340817591451,0.8241729537675292
46,0.6749074876981039,0.5499458186933104,0.6749074876981039
47,0.7496355502604102,0.6477094118415206,0.7496355502604102
48,0.9998624794739207,0.9997771738840667,0.9999674095172771
49,0.799942488006072,0.7998746835269921,0.7999628806998325
50,0.5997924245272594,0.5996716051049775,0.5998148909474098
51,0.34990322299763765,0.34990322299763765,0.3999951271760019
52,0.2749234396541994,0.27485743765218523,0.2749234396541994
53,0.9499717810636868,0.9498643721694677,0.9499975560570799
54,0.9245657767558297,0.9239173309957591,0.9249546399678804
55,0.7245830168672652,0.7245743046603434,0.7246443044560048
56,0.9997337568309026,0.35,0.9997337568309026
57,0.6499862721672065,0.6498359094937612,0.6499862721672065
58,0.6496454807521649,0.6495014845117087,0.6498063832901035
59,0.75,0.75,0.75
60,0.449895228976688,0.4495818398835049,0.449895228976688
61,0.7245084770209179,0.7245084770209179,0.7249566286912501
62,0.7902226495242715,0.7899976280526351,0.7903608263679021
63,0.55,0.55,0.55
64,0.999945423217152,0.9998594791341547,0.999994814363502
65,0.37467265844215564,0.3745899922090967,0.37467265844215564
66,0.37164585225388186,0.37126458711871246,0.3724692737553744
67,0.6999288044095378,0.6998138430954384,0.6999288044095378
68,0.7247993691736152,0.724760304041961,0.7248694602868604
69,0.9995386026240366,0.9995386026240366,0.999808574241114
70,0.5998475508938175,0.5997072897837816,0.5998844523500686
71,0.707872002112419,0.707872002112419,0.7082654320720739
72,0.573818862798263,0.5234301220453602,0.5738539410538976
73,0.6747565513182331,0.6746123253435087,0.6749317271615726
74,0.8745864767052618,0.8736737867638121,0.8747237771774609
75,0.8248473468166981,0.77463434538735,0.8248473468166981
76,0.48871407215082047,0.48656870610477176,0.48871407215082047
77,0.6981167785086593,0.6981167785086593,0.7492326026356323
78,0.42480569970988985,0.42480569970988985,0.42497349156395525
79,0.26575095141877136,0.2654846847016423,0.26611181117941224
80,0.4989164483169177,0.4982057912753448,0.499646244239779
81,0.6247366300113106,0.6246787815044909,0.6247366300113106
82,0.699487119397755,0.5992264339691389,0.7495999625079747
83,0.5246667174248196,0.4744594371450049,0.5246869432243739
84,0.7993609957542247,0.7990842338499877,0.7993609957542247
85,0.25,0.25,0.25
86,0.6498950855408003,0.6498944133891069,0.6499504886232004
87,0.49998568806900767,0.4994460806753094,0.49998568806900767
88,0.6988932140223654,0.6988932140223654,0.6998349190739338
89,0.6744572424072042,0.6744330359171198,0.674607020388299
90,0.7495880627706247,0.7495880627706247,0.7497703414536764
91,0.5332341895592159,0.5331658736130132,0.5332341895592159
92,0.6497605217211424,0.5489123662525472,0.6497605217211424
93,0.6248424085128914,0.6244895495968749,0.6248892569923707
94,0.5496816388660971,0.5227341428963488,0.5496816388660971
95,0.9999498941249232,0.9993968151191475,0.9999498941249232
96,0.29143911314794524,0.2911639082459151,0.2914870096679619
97,0.9999549790236648,0.9998720047035914,0.9999672552828744
98,0.9497907434955402,0.8998902775298461,0.949950789157532
99,0.4190249094008842,0.3496915730214214,0.4385844297204395
100,0.999969460947548,0.9999148826806087,0.999969460947548
