video,sim_retrospective,sim_retrospective_lower_ci,sim_retrospective_upper_ci
1,0.5746050722686483,0.5745513662593632,0.5746748009889143
2,0.95,0.95,0.95
3,0.9998655725162143,0.9998604351383188,0.9999881478786706
4,0.5246615388755334,0.5245344065376619,0.5248850919098313
5,0.6997908409700478,0.6995209935320668,0.6997908409700478
6,0.9998878974983787,0.9994604522268868,0.9998878974983787
7,0.6748695029539288,0.6744279554443208,0.6749191798992832
8,0.7747016837741387,0.7742998996032326,0.774714432053563
9,0.8246342577623513,0.8241529897902572,0.8246845178127169
10,0.3247950590427079,0.32469755087782526,0.3249416446925819
11,0.47478494975871877,0.4747683811995908,0.4749607174668837
12,0.34140081134029615,0.34130144720031375,0.34142399128918893
13,0.14999929977135923,0.14993658065308377,0.14999929977135923
14,0.3581653284008447,0.307868760906827,0.3581653284008447
15,0.9494539181817732,0.9493037735313447,0.9494626052853772
16,0.44771647022580535,0.4475210908706789,0.44794963727128734
17,0.8243908396058364,0.8242360395582887,0.8244956305543661
18,0.5413679507973208,0.5413679507973208,0.5416458036068531
19,0.9493109758760767,0.9490597906813406,0.9493109758760767
20,0.9997652228459619,0.9997288594529428,0.9998914021643668
21,0.7499398595225216,0.7498138789292734,0.7499566484376277
22,0.55,0.55,0.55
23,0.6497528771466758,0.5998104163371684,0.6999388695307365
24,0.8997458392745271,0.8996497420605248,0.8997709136976472
25,0.9994259266904031,0.9992357229859261,0.9996447369668976
26,0.8996770342925228,0.8991406613930248,0.8996770342925228
27,0.8986886615091262,0.8483000229064931,0.8986886615091262
28,0.6326645139508958,0.38276727632389773,0.6326645139508958
29,0.44538648051917235,0.44538648051917235,0.4456616420050161
30,0.8997033242765653,0.8991618024563184,0.9988122150229989
31,0.9498659216667251,0.9497827279480466,0.9499092190119945
32,0.5914183964771528,0.590748200670248,0.5914183964771528
33,0.6741678911815013,0.6740378247905928,0.67431513707062
34,0.9496675264173329,0.9496154400680374,0.9497795336526587
35,0.0,0.0,0.0
36,0.7999131074488195,0.7993989069220803,0.7999497411428218
37,0.6248780556704396,0.6246898460585217,0.6249152699737335
38,0.8747370107480329,0.7737768701034585,0.8748359193091524
39,0.9998260503103171,0.9992607095620503,0.9998622205916721
40,0.8998437611836291,0.8998437611836291,0.999971637289369
41,0.46615232211974805,0.46615232211974805,0.46658873730631834
42,0.6150958573723933,0.19143386689551284,0.6152638259140117
43,0.7241944432221233,0.7241944432221233,0.7244263212481294
44,0.4916463396268787,0.4908158682767505,0.5368745975560306
45,0.7238284917532358,0.7228023904194429,0.7238284917532358
46,0.5499984337890669,0.549891947642678,0.5499984337890669
47,0.6487811917282026,0.6485935436563869,0.6489711168948011
48,0.9996631259520301,0.9994655824727403,0.9999062237972541
49,0.7997885649060781,0.7495043446304728,0.7999010914301607
50,0.5997253569181433,0.5992630366231889,0.5997253569181433
51,0.3997796611227843,0.34979155344388013,0.3997796611227843
52,0.27491430852334187,0.274882465004233,0.27491430852334187
53,0.9497292936416557,0.9497292936416557,0.9499407801025047
54,0.9239900914931128,0.9239900914931128,0.9249655743657454
55,0.7246786970279925,0.7242283998576087,0.7246786970279925
56,0.35,0.35,0.35
57,0.6495917108879901,0.6495529968597848,0.6498777726085112
58,0.22471182535735695,0.22471182535735695,0.6499848660538114
59,0.75,0.75,0.75
60,0.4495585087953378,0.4493899826615261,0.44982348165215813
61,0.7246970389032901,0.72453420461897,0.7246970389032901
62,0.7895032273129795,0.46605336351502036,0.790145925906255
63,0.55,0.55,0.55
64,0.9998507120133805,0.9996734404117043,0.9999323861049799
65,0.3748418257800195,0.3746947776775353,0.5994755351327273
66,0.372972552942022,0.2080489093958588,0.5331477874849622
67,0.6997703404965655,0.49957985232396435,0.6997703404965655
68,0.7248399678220403,0.7245504508740618,0.7248927331507352
69,0.9986489840005837,0.9986489840005837,0.9994380474512987
70,0.5995705401477137,0.5995705401477137,0.5998880904797113
71,0.7080077558767305,0.7075096023024648,0.7580188709622172
72,0.5735658170789443,0.5731968322973289,0.5738232392081827
73,0.6747663734770739,0.6743193076915054,0.6749870285413508
74,0.8746019811413557,0.8743156611630601,0.8748250730384391
75,0.824519164412324,0.6746343950978578,0.824519164412324
76,0.48829681353377374,0.457315194008716,0.49149848021457165
77,0.748589574698175,0.6488049594204066,0.7495019854257376
78,0.4249873803223877,0.42496504038344957,0.4249873803223877
79,0.26589303928826585,0.26589303928826585,0.2661577580179704
80,0.4993088434918086,0.49917754610410353,0.4996800316227684
81,0.6248308857126886,0.5743673071397452,0.6248308857126886
82,0.6995415492148114,0.6995415492148114,0.7496219895820525
83,0.5247659873860794,0.5244913016686483,0.5247659873860794
84,0.7991299575176389,0.7991299575176389,0.7992529650405227
85,0.25,0.25,0.25
86,0.649839594260486,0.649839594260486,0.6499169042558144
87,0.4996353414683856,0.49957509346524526,0.4997453826624856
88,0.6495243033953523,0.6488166979297266,0.6495243033953523
89,0.6742446272565943,0.674199330407251,0.6746464821874926
90,0.7496839195466831,0.7496839195466831,0.7499562645284938
91,0.5332679484780752,0.5329635310748757,0.5332679484780752
92,0.6497262794959261,0.6247924596920809,0.6498130890172887
93,0.5749739302621143,0.5244827929189337,0.6246248166498635
94,0.47000533620619434,0.47000533620619434,0.5499195031776027
95,0.999846615400393,0.9997402380167466,0.9999521579058456
96,0.29144540838900435,0.2913455566168638,0.29144540838900435
97,0.9998075666441156,0.9997359047659866,0.9999589464975831
98,0.9498685281007422,0.9498468784457537,0.9499734464619933
99,0.34962243151531636,0.34953418574915396,0.3497705052859783
100,0.9997243409613041,0.75,0.9999402223776837
