video,Jacc_sim_online,avg_dist_online,Jacc_sim_retrospective,avg_dist_retro,Jacc_sim_lesioned,avg_dist_lesioned
65,NaN,NaN,1.0,0.26706462223555344,0.3333333333333333,0.31321204702538197
66,NaN,NaN,0.4,0.42839636361012456,0.3333333333333333,0.37399945497807147
67,NaN,NaN,1.0,0.3069244092356357,0.5,0.10826182179434955
68,NaN,NaN,0.3333333333333333,0.5020412166708226,0.5,0.1474060830404186
69,NaN,NaN,1.0,0.16597122775158016,1.0,0.2126977269732977
70,NaN,NaN,0.5,0.3205855650657709,0.3333333333333333,0.1759465914497612
71,NaN,NaN,0.6666666666666666,0.3864309288720109,0.3333333333333333,0.08080298825416023
72,NaN,NaN,0.6666666666666666,0.2527980045896475,0.3333333333333333,0.3721382973346985
73,NaN,NaN,0.5,0.09827182735191041,0.5,0.05725477387455085
74,NaN,NaN,0.3333333333333333,1.4925515067960067,0.5,0.2227109726809594
75,NaN,NaN,0.5,0.3671595942984613,0.5,0.41581593989683446
76,NaN,NaN,0.5,0.6591258574870706,0.3333333333333333,0.5890676944519674
77,NaN,NaN,0.5,0.37565317764069756,0.5,0.38189383943179245
78,NaN,NaN,0.6666666666666666,0.17503432552218295,0.3333333333333333,0.039121492261837705
79,NaN,NaN,1.0,0.32219140433977944,0.3333333333333333,0.3348820586883442
80,NaN,NaN,0.3333333333333333,0.35501681474667646,0.5,0.3258149248265094
81,NaN,NaN,1.0,0.3936502515445698,0.5,0.4480892910801385
82,NaN,NaN,0.3333333333333333,0.6595717169918733,0.5,2.0295654585269647
83,NaN,NaN,0.5,0.44804932146457016,0.25,0.644018683384626
84,NaN,NaN,0.5,0.4090525175089652,0.3333333333333333,0.2877321310164812
85,NaN,NaN,1.0,0.34844426830857206,1.0,0.16603930705786213
86,NaN,NaN,0.3333333333333333,0.6094499195567162,0.5,0.5996806976294612
87,NaN,NaN,0.6666666666666666,0.3593984873566295,0.3333333333333333,0.11812808578898498
88,NaN,NaN,0.5,0.08506189438507653,0.5,0.09705562865201857
89,NaN,NaN,1.0,0.40257173384843237,0.5,0.33756306495754473
90,NaN,NaN,0.5,0.03931346377241289,0.0,NaN
91,NaN,NaN,0.6666666666666666,0.1701211716379658,0.3333333333333333,0.09114475958012544
92,NaN,NaN,0.0,NaN,0.5,3.1915241899642424
93,NaN,NaN,0.5,0.15139744457806922,0.5,0.4297304887770401
94,NaN,NaN,0.3333333333333333,0.48707288660666687,0.5,0.12459723818074478
95,NaN,NaN,0.5,0.6202976140127051,1.0,0.4869232781835275
96,NaN,NaN,0.6666666666666666,0.3540326449744721,0.3333333333333333,0.1504088883975091
97,NaN,NaN,0.0,NaN,0.0,NaN
98,NaN,NaN,0.5,1.189111039639629,1.0,0.2755987371166399
99,NaN,NaN,0.25,0.35500518254561064,0.25,0.3228794247143634
100,NaN,NaN,1.0,0.2868880048381157,1.0,0.2714783000304832
