video,sim_retrospective,sim_retrospective_lower_ci,sim_retrospective_upper_ci
1,0.33914563188713676,0.3149868409084736,0.40481528477041273
2,0.3825050066087191,0.34424865639100055,0.6472128720016955
3,0.5724518367483445,0.5474441045960285,0.6723786985421564
4,0.3746520781629669,0.31617069095360295,0.3746520781629669
5,0.6406653490862902,0.6387263125397988,0.8981328415297816
6,0.3738856337458548,0.3540085517656998,0.5570035447732355
7,0.19243664900564458,0.18536230022698272,0.27386071024507
8,0.7247661078860326,0.7247661078860326,0.9493971663160069
9,0.1965676142680826,0.1965676142680826,0.24643917160987092
10,0.29409886712672373,0.29409886712672373,0.3665290727446952
11,0.6495738245271734,0.6495738245271734,0.7996244803441572
12,0.7499100887632335,0.0,0.7499100887632335
13,0.7993467785731967,0.7993467785731967,0.849726654251721
14,0.4080982773677676,0.4080982773677676,0.897358167393412
15,0.9997138713060141,0.9481034064220631,0.9997138713060141
16,0.45817405991200405,0.4580015838149774,0.4581827210639723
17,0.5249654418820604,0.524520804428718,0.5249654418820604
18,0.6995448457321415,0.698126672628217,0.6998262748497975
19,0.3116142166320067,0.23187517296983554,0.3116142166320067
20,0.5,0.5,0.5
21,0.24981574321509217,0.24981574321509217,0.2998760638354841
22,0.5,0.5,0.5
23,0.24982253808109492,0.24982253808109492,0.24996341374969705
24,0.5496624641226786,0.05,0.5496624641226786
25,0.5326093665028431,0.316369518071136,0.5382526464286699
26,0.21240953165671356,0.21231517267359132,0.21655493457225333
27,0.9496804314332034,0.8998815516124145,0.999671434713618
28,0.23674217535679828,0.23674217535679828,0.29009592877630214
29,0.7955137167237641,0.7935863235793283,0.8957255989129245
30,0.2315660561613429,0.18919801326317484,0.23222892238768308
31,0.299868785534978,0.299868785534978,0.4888310563408564
32,0.23557162510330096,0.23557162510330096,0.33349642945584956
33,0.7498225147758961,0.3383309148289448,0.7499351353197324
34,0.3497915775171507,0.34944768911378943,0.3499180072216862
35,0.7798966812421328,0.5577396994472033,0.7823011665754545
36,0.5366196949986255,0.5365588159571806,0.5658996550972212
37,0.8953980970123432,0.15,0.8981263915850077
38,0.25813134521936393,0.2576897874260779,0.3990256735931843
39,0.8740399100044522,0.0,0.8747579094807152
40,0.3242166924435106,0.2844474854302345,0.3848679142381882
41,0.3138519893461334,0.31345848104528534,0.3165482864842425
42,0.8998530751734058,0.5738740554765009,0.9497965430569228
43,0.21667551334233823,0.21514661641557858,0.32464320692200904
44,0.9499151927775689,0.9499151927775689,0.9998840304341787
45,0.4326780240660672,0.23046405715238072,0.4326780240660672
46,0.8359000561846569,0.7291374906267881,0.8359000561846569
47,0.47442855325056554,0.47442855325056554,0.5233739108294487
48,0.999722013597189,0.9996551333025423,0.9999488572202072
49,0.3744173001169061,0.22347228838884797,0.4746266018269741
50,0.5,0.5,0.5
51,0.32020837473695773,0.32020837473695773,0.39960834365397246
52,0.4317391193538331,0.2651949542803003,0.4532048601972437
53,0.3322225484923778,0.2840992327013287,0.3322225484923778
54,0.8975383113273967,0.842170449478278,0.8975383113273967
55,0.32365456697163364,0.14117752966067415,0.32403021739458177
56,0.5,0.5,0.9493903304175039
57,0.3240595684403589,0.31920453588792264,0.7226564705865944
58,0.05,0.05,0.05
59,0.1290258784545839,0.12851966986391616,0.1290258784545839
60,0.0,0.0,0.2
61,0.7478994886730486,0.6968908769743832,0.7988933947581439
62,0.4810859433744469,0.47738345359532025,0.5220219674878968
63,0.5579265884838975,0.5579265884838975,0.9721506885817582
64,0.6248866410014735,0.6247748697815083,0.949432435977833
65,0.14657770526713582,0.08222463732772198,0.14657770526713582
66,0.26825145735906786,0.26825145735906786,0.4382631916513831
67,0.7484394870390603,0.4579744654402522,0.7484394870390603
68,0.949590270182027,0.9494461887395904,0.999418178352304
69,0.0,0.0,0.6796032378862641
70,0.47058513848685096,0.47058513848685096,0.9733319019052914
71,0.6715819916208859,0.6389564935100885,0.8210172554670621
72,0.3741241481918741,0.3729719038482028,0.8065515563274335
73,0.3473509829538324,0.3473509829538324,0.47375677407977124
74,0.6496624476947013,0.6496624476947013,0.9996531769893032
75,0.6496805836669711,0.5993278073629458,0.6496805836669711
76,0.4216323871709788,0.2668939061243988,0.42619277310009035
77,0.8105095717904274,0.5832630233655234,0.8660614165170168
78,0.5942986921617854,0.52294387818688,0.5999666578454879
79,0.24145460857503961,0.24081852031276538,0.24145460857503961
80,0.848467167634338,0.42004863208707716,0.9487039646597291
81,0.5869941974396666,0.499406913917829,0.6
82,0.3203197672843989,0.29001777232970716,0.3413353085816111
83,0.33227742595962506,0.3120421167841047,0.47435434933170206
84,0.7475073348617205,0.3747242534548846,0.7475073348617205
85,0.18321380611786836,0.18320987855080476,0.18326349612622259
86,0.5820044477159799,0.5820044477159799,0.8721381198012038
87,0.8248053243741769,0.7990546753458381,0.8248053243741769
88,0.47456930083629584,0.37456669444325474,0.524892601992831
89,0.724680838229165,0.6141964621039079,0.724680838229165
90,0.8493530943472252,0.7984399462830913,0.8493530943472252
91,0.3583137038434027,0.3582416357675094,0.3583137038434027
92,0.3,0.3,0.3
93,0.998702769030707,0.9456705866883321,0.998702769030707
94,0.5038917174655537,0.5038917174655537,0.7111625528321622
95,0.773524373365265,0.514997750226712,0.7972272492685057
96,0.2580762998681547,0.20824255692400814,0.3664620074025533
97,0.0,0.0,0.0
98,0.8140545130432584,0.49546486968553777,0.8140545130432584
99,0.7011308586878192,0.6853437344740885,0.718407665062048
100,0.4,0.15,0.4
