order_run&video_number&inferred_best_world_state&world_state_1&weight_1&world_state_2&weight_2&world_state_3&weight_3&world_state_4&weight_4&world_state_5&weight_5&world_state_6&weight_6&world_state_7&weight_7&world_state_8&weight_8&world_state_9&weight_9&world_state_10&weight_10&world_state_11&weight_11&world_state_12&weight_12&world_state_13&weight_13&world_state_14&weight_14&world_state_15&weight_15&world_state_16&weight_16&world_state_17&weight_17&world_state_18&weight_18&world_state_19&weight_19&world_state_20&weight_20&world_state_21&weight_21&world_state_22&weight_22&world_state_23&weight_23&world_state_24&weight_24&world_state_25&weight_25&world_state_26&weight_26&world_state_27&weight_27&world_state_28&weight_28&world_state_29&weight_29&world_state_30&weight_30&world_state_31&weight_31&world_state_32&weight_32&world_state_33&weight_33&world_state_34&weight_34&world_state_35&weight_35&world_state_36&weight_36&world_state_37&weight_37&world_state_38&weight_38&world_state_39&weight_39&world_state_40&weight_40&world_state_41&weight_41&world_state_42&weight_42&world_state_43&weight_43&world_state_44&weight_44&world_state_45&weight_45&world_state_46&weight_46&world_state_47&weight_47&world_state_48&weight_48&world_state_49&weight_49&world_state_50&weight_50&world_state_51&weight_51&world_state_52&weight_52&world_state_53&weight_53&world_state_54&weight_54&world_state_55&weight_55&world_state_56&weight_56&world_state_57&weight_57&world_state_58&weight_58&world_state_59&weight_59&world_state_60&weight_60&world_state_61&weight_61&world_state_62&weight_62&world_state_63&weight_63&world_state_64&weight_64&world_state_65&weight_65&world_state_66&weight_66&world_state_67&weight_67&world_state_68&weight_68&world_state_69&weight_69&world_state_70&weight_70&world_state_71&weight_71&world_state_72&weight_72&world_state_73&weight_73&world_state_74&weight_74&world_state_75&weight_75&world_state_76&weight_76&world_state_77&weight_77&world_state_78&weight_78&world_state_79&weight_79&world_state_80&weight_80&world_state_81&weight_81&world_state_82&weight_82&world_state_83&weight_83&world_state_84&weight_84&world_state_85&weight_85&world_state_86&weight_86&world_state_87&weight_87&world_state_88&weight_88&world_state_89&weight_89&world_state_90&weight_90&world_state_91&weight_91&world_state_92&weight_92&world_state_93&weight_93&world_state_94&weight_94&world_state_95&weight_95&world_state_96&weight_96&world_state_97&weight_97&world_state_98&weight_98&world_state_99&weight_99&world_state_100&weight_100
1 & 1 & Any[(0.8666053960642579, 0.3932339137901446, 0.4920639696823732, 3), (0.8235735515485714, 0.3642214248387956, 0.749613856606367, 3), (4.189567156474524, 0.350691757651192, 1.7888951965758078, 3), (1.3640425415640236, 2.080422995957279, -1.3838956681799854, 1), (-2.1082046373743486, 0.4017862524104076, 0.1971095210642992, 3)]&[(0.8574629917078511, 0.4030188691902452, 0.6598481009106396, 3)]&-1313.5546242496025&[(0.8288257640623212, 0.4081816000085389, 0.5922952097178258, 3), (-1.319265047721943, 0.09949196327733104, 0.01900586584864808, 3), (0.750256511852182, 0.4312556832254199, 0.2049800799442112, 3)]&-1284.7652205641339&[(3.7859414050049676, 0.4313078191298726, 1.959789303147229, 3), (0.8163611942350648, 0.49441758630113075, 0.6597757489271143, 3), (1.1005589845205335, 0.4909406661269268, 0.8460648877709155, 3)]&-1264.4973486037568&[(0.8658644523866929, 0.39893977831291005, 0.5969127152759334, 3)]&-1312.3809307736933&[(0.9203373961432412, 0.4504657937996597, 0.5807984133603856, 3), (3.512861242624905, 0.2676534692767376, 1.1880230623653198, 3)]&-1278.873523559558&[(0.8833296400521685, 0.2824097025081662, 0.6580083154351501, 3), (1.001994411205089, 0.4721778393213537, 0.16424958001462792, 3), (1.4366398134478957, 2.2344386540166625, -1.1294743747553235, 1)]&-1300.4563032817116&[(0.8939545985054286, 0.3526086963033891, 0.5306500143128374, 3), (-1.8189070591067344, 0.2110931808048638, -0.012842888108167541, 3), (1.6522184399868634, 0.5861036836775201, 0.6585793094886809, 3), (-5.358349197406661, 2.44610585648892, -3.9632391749992366, 2)]&-1293.664566575824&[(0.8814136803701846, 0.4169702994107789, 0.45853502593247153, 3), (3.9592272665698642, 0.058339875261899043, 1.7793653775648708, 3)]&-1272.7187103939375&[(0.7786997834338251, 0.21977540540756535, 0.6015870345649498, 3), (0.9626138801841657, 0.5251301767648645, 0.4891600388806406, 3), (0.7631906457338137, 1.03086990774595, 1.753939574243714, 3)]&-1288.3274174525397&[(0.7594957140538234, 0.5713133788864494, 0.88653878235036, 3), (1.1805244884518777, 0.5071303342933333, 0.6811976061697778, 3), (1.8249181601721516, 2.0180523275525575, -1.8974535868594073, 1), (-1.1116096937885285, 0.2577073242070534, -0.22092116806389056, 3), (1.1652667625818336, 1.0023403443633698, 1.8702037288435893, 3)]&-1281.352447637518&[(-2.191283854631617, 0.5586705444791252, 0.1986339211524767, 3), (0.8400968287603451, 0.3431231914664773, 0.6876874177148655, 3), (3.459759544857645, 0.48877969455779746, 1.7670106927636966, 3), (1.3228612686527499, 0.3946534138720429, 0.4509731104259617, 3)]&-1248.0462441156703&[(0.8720810567222008, 0.4029077136618213, 0.5691967005939713, 3), (2.829009550773856, 0.6736656381688123, 1.9826530695066136, 3), (-2.3201007792677864, 0.575602529622913, 0.3542826914913686, 3)]&-1266.9014217684917&[(0.8450972139869722, 0.2953201416531184, 0.6217156804022627, 3), (1.6826784134557018, 0.4258514126654963, 0.7919219307869613, 3)]&-1301.5990735933533&[(0.9217269349804705, 0.5290073242927453, 0.6109945095894171, 3), (3.388132418093753, 0.589718673376927, 1.5623451723944617, 3), (-1.7663635619688882, 0.3535974993069908, 0.09332844836244406, 3), (-3.6894673337700343, 2.6042414592172856, -5.748519219281454, 4)]&-1276.751331284654&[(0.8301098138420205, 0.4766694241667017, 0.5986996194679368, 3), (3.8204610320742596, 0.47972196511571397, 1.7174134071457186, 3), (-1.7855238287041018, 0.4260882816113098, -0.30404640002797073, 3)]&-1264.7334468526753&[(0.6350017318034732, 0.36879419090801485, 0.5816654540211224, 3), (1.0651518866176914, 0.3670271656394684, 0.6454233323105268, 3), (-1.5467040724012187, 0.33278454411614317, 0.02872777340027352, 3), (2.3402159672793705, 0.4280091771781663, 1.1583900043731863, 3)]&-1272.8503210051892&[(3.009356313269947, 0.23603800918432485, 1.4520369685908776, 3), (0.9063399620851763, 0.4222972458316841, 0.6044022671800463, 3), (-1.5004270458756932, 0.2963208356422046, 0.15186449988147843, 3), (0.6814155942454782, 0.06841222063798666, 0.6486663161984048, 3)]&-1263.8990034066665&[(0.949977423237314, 0.4040986294816751, 0.5099260914539844, 3), (3.1928367962922453, 0.5830545840595568, 1.6465197289524907, 3)]&-1275.9008912322622&[(0.9980082900461518, 0.46956602523762975, 0.7060214340525416, 3), (0.6713818713283537, 0.3787673580207621, 0.5093873562180822, 3), (-1.0737150348336237, 0.14280391845978826, -0.1464562374533202, 3)]&-1280.9612754517243&[(4.265768021410139, 0.073904709908201, 1.8100887336768021, 3), (1.040981442962482, 0.35559232823582715, 0.5220803080343943, 3)]&-1275.4280982379405&[(0.8666053960642579, 0.3932339137901446, 0.4920639696823732, 3), (0.8235735515485714, 0.3642214248387956, 0.749613856606367, 3), (4.189567156474524, 0.350691757651192, 1.7888951965758078, 3), (1.3640425415640236, 2.080422995957279, -1.3838956681799854, 1), (-2.1082046373743486, 0.4017862524104076, 0.1971095210642992, 3)]&-1238.5955989060105&[(0.964145370386263, 2.250438185395555, -0.6977489156163306, 1), (0.891263949683716, 0.5835647683274046, 0.8582629264973726, 3), (1.070735445985702, 0.5749591110699173, 0.3722639593154624, 3), (2.163901488692561, 0.17449630914352968, 1.137499772211203, 3)]&-1303.0437699011163&[(0.832919880425096, 0.4701960095977361, 0.5184544611984702, 3), (3.2425997974379794, 0.3673404588184561, 1.937284245830148, 3), (1.1709866785269625, 0.7119025886839195, 0.9883552184999446, 3)]&-1280.5085752957245&[(4.987483095540654, 0.24096591301521048, 1.6525848307392388, 3), (1.4564014616511616, 0.6023230980708797, 0.7798775929528675, 3), (0.8814922537019635, 0.2849947769971266, 0.5606470750768988, 3), (-1.458381051587602, 0.05704602639813383, 0.09216956358295136, 3)]&-1251.297213185293&[(1.1160161101816057, 0.43259122516757376, 0.7520413304144044, 3), (1.1921786013399298, 2.126856795087031, -1.1609210453595196, 1), (-1.729888602499937, 0.42922186583163097, -0.3377268479792152, 3)]&-1327.8162315328543&[(0.8649894066687032, 0.2812959824081082, 0.503070876227671, 3), (4.676560089973837, 0.2281833373884668, 1.5581744669676807, 3)]&-1273.278806316711&[(0.9385605573795052, 0.3140586923424617, 0.5291232340139711, 3), (-1.1751601226434611, 0.1378588040734644, -0.19363946905079646, 3)]&-1298.9235062965197&[(0.7397276084098245, 0.43249254167565643, 0.806358730912778, 3), (0.9616908441005927, 0.4691753525756067, 0.46960658779813863, 3), (1.874976726178139, 0.41557268890920585, 0.8391109959943464, 3)]&-1294.6951234488404&[(0.972401869790535, 0.39919936245068544, 0.6024053821754123, 3)]&-1313.723287557755&[(4.10731366994845, 0.34287070066104963, 1.909668798963222, 3), (1.0477980359283836, 0.25067405852430535, 0.571817467464529, 3)]&-1284.1051721626422&[(0.8966834537940459, 0.4167769835123635, 0.5716861354914151, 3), (0.7504784701743399, 0.34150111266838057, 0.7253983281540959, 3), (-1.6357169441785189, 0.12458133567158082, -0.05167906610503893, 3), (3.372728685708489, 0.4440815866609689, 1.45325903175811, 3)]&-1244.480119481177&[(0.9294007078785366, 0.33978883794974396, 0.648233513163708, 3), (-1.6582391825679892, 0.14273346433471662, 0.32092726425368245, 3)]&-1299.7793028403346&[(0.8743322320313814, 0.30089162299021005, 0.7632622770317972, 3), (0.8911466758647673, 0.46323967580244063, 0.10449392744385792, 3)]&-1305.8838571829867&[(0.961742742370516, 0.6048526710145643, 0.6016660844908371, 3), (3.9767234902515307, 0.3482624061647981, 1.755495167914585, 3)]&-1288.0053759703958&[(1.4851528964528886, 0.08069274153499989, 0.19591165102142993, 3), (0.922027307676546, 0.48723143909642863, 0.9234948362547045, 3), (-0.39844394727980026, 0.020372660143151426, -0.37465541721749895, 3), (2.887975576595235, 0.6651989564667038, 1.722445093980247, 3)]&-1286.8780807700712&[(4.290109894654572, 0.16788750288175455, 1.6090261073923011, 3), (0.937808631001514, 0.39579046745842517, 0.6499365434972038, 3)]&-1265.9942727326352&[(0.8343058892197053, 0.40334295707821294, 0.5224522293676506, 3)]&-1315.2835919194265&[(1.5136003662329958, 1.0763150450386314, 1.916040978996271, 3), (1.1993522138848243, 0.34574137860491116, 0.42439710768714833, 3)]&-1318.5658470225123&[(0.9997510872617261, 0.5423093764447857, 0.7914088984806551, 3), (4.910163764636651, 0.43057930471988454, 1.5672786039511508, 3), (1.160497754039458, 2.3237629632064314, -1.1419648308153447, 1)]&-1293.9705812199659&[(0.8886929707515281, 0.4471757132474662, 0.713820535080775, 3), (3.307038777033877, 0.5712445612261923, 1.2779644411773108, 3), (-0.53112305402476, 0.3344667820280832, -0.18696707807387639, 3)]&-1280.0002173383093&[(0.8095126645145145, 0.5734133813815582, 0.7461990396804582, 3), (-1.1960722101573882, 0.0010775759217510894, -0.23063457081124072, 3)]&-1310.3686158726116&[(3.8414308196968, 0.38975187320514243, 1.773301594166538, 3), (0.8933078942684315, 0.3913454279738864, 0.5565284711036667, 3), (-0.5452197334094355, 0.08452368442488502, -0.4933441144240914, 3), (1.0495790341052353, 0.319073663309247, 0.9568218637029036, 3)]&-1254.0855970137768&[(0.7778144279770782, 0.34434306874058834, 0.6562851884420424, 3), (3.329630768114574, 0.27535120463280105, 1.9461562353445383, 3), (-1.8851852337565513, 0.45380146972078805, -0.02206453420150578, 3)]&-1261.7772616198229&[(0.8358742083503132, 0.39863482939216804, 0.8877875544612146, 3), (3.607862337412295, 0.2727462832966499, 1.5964947866026098, 3)]&-1290.4301980506227&[(0.7882365576658535, 0.4580217802661278, 0.890291581366426, 3), (1.1430087897034529, 0.2880017986919543, 0.3647338594889633, 3)]&-1304.5515392988384&[(0.8475221042176513, 0.4335952183664642, 0.7358300273113879, 3), (3.2759055158779877, 0.29710733025864033, 1.7464268878919247, 3), (-2.350983318173663, 0.47982959363612565, -0.27223672499197443, 3)]&-1277.4395212721536&[(0.8332670523684109, 0.4554168126341125, 0.46537007027975164, 3)]&-1320.196587659942&[(0.8746971034723954, 0.37837048389463407, 0.5727074630128891, 3)]&-1312.9451083645617&[(0.9473633837466676, 0.45384910639959786, 0.4758174862701812, 3), (-1.816810029302375, 0.3028996043735559, 0.04226370634022751, 3), (3.6435331488340927, 0.528551428381289, 1.7631868657047969, 3)]&-1261.2709790215067&[(0.9324480168041601, 0.4035296483214651, 0.5455424776100364, 3), (0.8378911460160015, 0.39418948903889656, 0.6147180918382926, 3)]&-1292.5877856141867&[(0.7978785773004162, 0.460322877462027, 0.6530773534765666, 3), (-1.2285343870164762, 0.2977977614991926, -0.020102574434395837, 3)]&-1300.944707421077&[(0.9502824993905277, 0.5824934883485602, 0.6250038431604489, 3), (-1.3329210131190572, 0.051401583089027925, -0.17030154858175756, 3), (3.2603211737029487, 1.1627571096671856, 1.5206754348859979, 3)]&-1292.880075321446&[(1.1994177022290566, 0.43228140732404663, 0.7533636455201795, 3), (0.6689248437996105, 0.5720528892700848, 0.41795174357996223, 3), (0.5363314421277948, 1.1318388843455283, 1.8876704267370479, 3)]&-1305.2991729389703&[(-1.4018803938554714, 0.3554753931325691, -0.26290484239167294, 3), (1.0200655210638783, 0.43099758988769116, 0.5246679280631408, 3), (3.7616532205308766, 0.4894512084993121, 1.524010820841101, 3)]&-1266.6117257799456&[(1.188342677668719, 0.569240868895578, 0.6128514465569835, 3), (0.8170920863199163, 0.5538925731319991, 0.7422660054208277, 3)]&-1301.1743767799069&[(0.9639160484966942, 0.38224812669858976, 0.6513695885295157, 3), (1.0106993760969476, 0.5245498097640684, 0.24211960581881842, 3), (-1.2444132537296995, 0.06543365539178524, -0.09241822726977766, 3)]&-1276.862063290141&[(-1.3772821515191935, 0.08237953421357555, -0.2691491406107996, 3), (0.9245474035278131, 0.3953887891547343, 1.0031733905095537, 3), (4.26793374580113, 0.3058897582125066, 1.73358233888957, 3), (1.2840308020127886, 0.20077268782740135, 0.3037312783725087, 3)]&-1268.4215683761963&[(-1.2973023007066171, 0.05080577873193644, -0.008624426377648278, 3), (0.8793332243793891, 0.5650783451482797, 0.5097310087174431, 3)]&-1305.8838224783951&[(0.691843958052419, 0.43064993971779497, 0.5410292657628017, 3), (1.4231552209456388, 0.48957197087957677, 0.5101304997011972, 3), (5.160147830395249, 0.48583852234008157, 0.925000864293578, 3)]&-1281.3898622218753&[(1.0246295731634536, 0.5274115113947634, 0.3548005173112939, 3), (0.9162123348682903, 0.3677454294290415, 0.7006057166303766, 3)]&-1293.2020681828412&[(0.8064657850361161, 0.2985279974487082, 0.7634580564276197, 3), (1.3864626247776837, 0.8618303480981049, 1.713181359874021, 3), (1.0344698281845446, 0.5890007273487506, 0.14885583781886552, 3)]&-1288.808169176038&[(0.8833718019454064, 1.15668069257761, -0.2337008823357597, 3), (0.6581982594347009, 0.2820846179754266, 0.696338406684676, 3), (-1.2330552910980068, 0.07027594166914014, 0.04280753502349255, 3)]&-1319.9978791006881&[(3.9734117860112024, 0.4801436203995054, 1.8971850921144446, 3), (1.0136733628901171, 0.42362930124085996, 0.6593704878316249, 3), (-1.7152358555786857, 0.24924579651779338, -0.13781698815086046, 3)]&-1261.818725296279&[(5.997252153931856, 0.05068360252857282, 1.5874115203341579, 3), (1.0308640473127508, 0.36449704978523045, 0.511676488356348, 3), (0.9435057965169867, 0.48924430553105835, 0.598063929964948, 3)]&-1257.9378201733834&[(0.7928736699778244, 0.4555150634798686, 0.6176704986117687, 3), (3.192906562031816, 0.3453419876244712, 1.5667381299709073, 3), (-0.7403473797489666, 0.13191037558794827, -0.6016146142172252, 3)]&-1265.151912492459&[(1.262111631305474, 0.36060874387726305, 0.6808095584880494, 3), (-1.8810587360294497, 0.4387005723655565, 0.3067438830328042, 3), (0.6850412216103773, 0.28984680775481747, 0.72713864806515, 3)]&-1291.5181564996171&[(0.8343649432340101, 0.34809439921185936, 0.6801643912973424, 3), (3.0215175834064616, 0.21825479309908014, 1.80186365792969, 3), (-1.2852283336282, 0.009288536608360043, -0.35938609922515036, 3), (0.675184764699567, 0.6485569708028907, 0.10123176967992888, 3)]&-1258.4072048167195&[(0.883153836933545, 0.3853925691441027, 0.6993468223335153, 3), (3.6882769782789575, 0.2839055625895111, 1.5571548485495414, 3), (-1.577916415948856, 0.2922834127049091, -0.34005417168788543, 3)]&-1261.2734476254918&[(3.3875730107545348, 0.39352920490959026, 1.9328600998126102, 3), (0.6520258924886394, 0.266901880465164, 0.8310209710036169, 3)]&-1305.759480623709&[(0.8895216560119825, 0.32032474750589984, 0.5355836147429271, 3), (-0.6994806030297941, 0.05788026398711649, -0.47782778662131636, 3)]&-1300.2521406070807&[(0.7589070615981367, 0.3626791489646926, 0.8094554169047229, 3), (-0.5121444194701386, 0.002928625537069504, -0.4218855098785032, 3), (0.8174918108393189, 0.4150313134802308, 0.4405279783214008, 3), (1.9940754209993112, 0.48815767898802087, 1.070661367558303, 3)]&-1278.7432714118056&[(1.6588480837101525, 0.543035170460723, 0.4231043705565011, 3), (3.162230175038187, 0.641404323051522, 2.03051190799044, 3), (1.0975459388739368, 0.26453310875910785, 0.7475835874405741, 3)]&-1300.4073478642497&[(3.5394334852332947, 0.3122044565569535, 2.046650791027661, 3), (0.8825156126546932, 0.38431617759612535, 0.89889183388878, 3), (0.9495476571474606, 0.44479054993773204, 0.24680060451439328, 3)]&-1266.3986741309961&[(0.9549704310026077, 0.4175775185252125, 0.7883797861070463, 3), (3.9926694798212488, 0.3061845910442721, 1.8026841577130477, 3)]&-1276.9386503572023&[(0.9027535729992799, 0.4544999866558532, 0.585522565524224, 3), (4.222889659716275, 0.259754415044776, 1.6735233280497384, 3)]&-1266.4899979037043&[(1.0585681636457345, 0.4174044974721721, 0.6601983880638896, 3), (3.916503514860105, 0.31211694426260644, 1.6822119764538626, 3)]&-1277.1774302592053&[(0.8957021301587447, 0.3196837684212293, 0.6996027582137999, 3)]&-1320.3137944096168&[(0.8869255952350396, 0.2946413658361664, 0.6184607830334177, 3), (1.326810936165647, 0.4557665965377403, 0.7814238503431261, 3), (-5.454072457496579, 1.1232702318104788, -5.222752427239089, 4)]&-1310.4990463551442&[(0.82896193028956, 0.5895851562992893, 0.5580664923836206, 3), (2.7705050159183005, 0.6792050522662761, 1.8062112527653151, 3)]&-1296.895095884807&[(1.0190501892445285, 0.3397365008879797, 0.5801096872996656, 3), (-0.8970190815028403, 0.037321853524497975, -0.39405674517351175, 3)]&-1300.0710250213901&[(0.8550310028168142, 0.3977854411865304, 0.350619727716691, 3), (4.188121250930987, 0.029721572057566203, 1.5863788528606224, 3), (-0.10366632955319116, 0.1755554543853835, 1.3239298846489802, 3), (-1.3782687938965883, 0.07451320648202245, -0.5008439332091811, 3)]&-1285.6490845739834&[(0.7110812108946373, 0.5446483940155975, 0.8023725221388506, 3), (1.65146513414136, 0.4107329601185504, 0.5487500791124034, 3), (-1.923126108820336, 0.3227790803009152, 0.06971586361540186, 3)]&-1294.4409892026192&[(1.0661140063509338, 0.439809383243123, 0.6276126215818164, 3), (2.079654762637307, 0.3805421520310811, 1.84348693082697, 3), (0.7618460895484069, 0.4638624176508621, 0.7272755294390223, 3)]&-1275.0131739962421&[(1.006465801091462, 0.4801170334699031, 0.65570140641212, 3), (0.6414639262423251, 0.2705716539441556, 0.5014847695052488, 3), (3.828481348094284, 0.3812227451806181, 1.5191192659139365, 3)]&-1261.3573881699015&[(0.7300773630524414, 0.33903800381250815, 0.675998763759699, 3), (-1.5030438412251848, 0.012041878420819753, 0.19719336641360327, 3), (0.9059466129096438, 0.3664831091984664, 0.4137668014218055, 3)]&-1280.5334794828805&[(0.8339086525959691, 0.3413922845656534, 0.5094814906657388, 3), (0.7140772968468883, 0.684383517582698, 0.04292273603609359, 3), (-1.2377982876284122, 0.09123724191545693, -0.08160917301658982, 3), (3.3109531537300163, 0.544284707603255, 1.2599023770300208, 3)]&-1266.96085461038&[(0.8074008207466872, 0.3790463403154637, 0.48550384973839605, 3), (3.3896076594195317, 0.7430255706611615, 1.6855458863469417, 3)]&-1278.4925439890392&[(-1.61220127785377, 0.04918652521357236, 0.003813529112569415, 3), (0.8619732936209948, 0.4534806597366662, 0.7109072943920559, 3), (1.0238868989001655, 0.6800363919714447, 0.6337465037033357, 3)]&-1283.3702349010262&[(1.065787164121635, 0.2510410084424836, 0.5529771104611063, 3), (-1.1976449530253293, 0.01274853862391221, 0.01722046425029783, 3)]&-1314.8587698272918&[(0.7758227413855231, 0.4859513354140702, 0.7043752080671846, 3), (3.975393984303723, 0.2741453280396282, 1.5902006745846282, 3), (-1.6634025409089408, 0.09805779412437739, 0.04564398756252391, 3)]&-1259.236656123818&[(0.9693493971922065, 0.4146683225918114, 0.3857688618632772, 3), (1.0219533031897283, 0.5014703318604345, 0.577327846380502, 3), (-0.1430953578171359, 0.0827930010731956, -0.4475443872054618, 3)]&-1292.8518271598139&[(0.9697832058216497, 0.4247258293728805, 0.4620340262983301, 3), (0.6797257079822148, 0.48246175382107115, 0.8024709903201872, 3), (2.9011352591968502, 0.5223565816407164, 1.4658123029671375, 3), (-2.9455991113380247, 1.1550307233098183, 0.3676244129327828, 3)]&-1274.7214950143496&[(0.9603133690410645, 0.1957413283610175, 0.6107032149707156, 3), (0.9581972069624615, 0.5032543940126455, 0.5559926281454278, 3), (3.2820282218291448, 0.56038406834267, 1.973380582652565, 3)]&-1264.2928973013154&[(0.8648844235695323, 0.44334186221727595, 0.43501615709786795, 3), (-1.9693358440848008, 0.2762100517249653, 0.025175465513838452, 3), (0.9285953621675062, 0.5196242654357902, 0.8175150684883494, 3)]&-1282.0542172481337&[(-1.27745026754252, 0.11661620130802208, 0.1284148710840182, 3), (0.8114597165610296, 0.34709341199338034, 0.3288176301190768, 3), (1.592448066362998, 0.5376643971190869, 0.5494471276214992, 3)]&-1294.9979779915739&[(3.2439037025890762, 0.29344186619451973, 1.626029059205277, 3), (0.7745929829265511, 0.4394138355326853, 0.7682558054330616, 3), (0.9336510392596633, 0.32688075259734506, -0.1514799816090054, 3)]&-1283.2543352281457&[(0.9989946232530084, 0.46448715671913277, 0.5537781058215464, 3), (0.7521725992168199, 0.33313874334802734, 0.8348890911309848, 3), (-1.3739342930193519, 0.049937117753284216, -0.022647456828589724, 3)]&-1278.1742714057893&[(0.9279979310260251, 0.49183284644315456, 0.6804504994364062, 3), (1.4945234537221075, 0.32180284327583886, 0.8267968119805307, 3)]&-1306.4355743980407&[(0.7625923063564931, 0.36839717739115657, 0.6480834432035891, 3), (-1.3045235913100632, 0.12329333284441377, -0.12518741233241307, 3), (2.5084511491345873, 0.32661106239716414, 2.0798582769148437, 3)]&-1268.0888517559538&[(0.8106333456560989, 0.2781742927777725, 0.6878482581849324, 3), (3.000039252850536, 0.515645301088516, 1.9008677334640143, 3), (1.189671234101339, 0.6115340555051482, 0.36547715849469836, 3)]&-1266.2643636933685&
