order_run&video_number&inferred_best_world_state&world_state_1&weight_1&world_state_2&weight_2&world_state_3&weight_3&world_state_4&weight_4&world_state_5&weight_5&world_state_6&weight_6&world_state_7&weight_7&world_state_8&weight_8&world_state_9&weight_9&world_state_10&weight_10&world_state_11&weight_11&world_state_12&weight_12&world_state_13&weight_13&world_state_14&weight_14&world_state_15&weight_15&world_state_16&weight_16&world_state_17&weight_17&world_state_18&weight_18&world_state_19&weight_19&world_state_20&weight_20&world_state_21&weight_21&world_state_22&weight_22&world_state_23&weight_23&world_state_24&weight_24&world_state_25&weight_25&world_state_26&weight_26&world_state_27&weight_27&world_state_28&weight_28&world_state_29&weight_29&world_state_30&weight_30&world_state_31&weight_31&world_state_32&weight_32&world_state_33&weight_33&world_state_34&weight_34&world_state_35&weight_35&world_state_36&weight_36&world_state_37&weight_37&world_state_38&weight_38&world_state_39&weight_39&world_state_40&weight_40&world_state_41&weight_41&world_state_42&weight_42&world_state_43&weight_43&world_state_44&weight_44&world_state_45&weight_45&world_state_46&weight_46&world_state_47&weight_47&world_state_48&weight_48&world_state_49&weight_49&world_state_50&weight_50&world_state_51&weight_51&world_state_52&weight_52&world_state_53&weight_53&world_state_54&weight_54&world_state_55&weight_55&world_state_56&weight_56&world_state_57&weight_57&world_state_58&weight_58&world_state_59&weight_59&world_state_60&weight_60&world_state_61&weight_61&world_state_62&weight_62&world_state_63&weight_63&world_state_64&weight_64&world_state_65&weight_65&world_state_66&weight_66&world_state_67&weight_67&world_state_68&weight_68&world_state_69&weight_69&world_state_70&weight_70&world_state_71&weight_71&world_state_72&weight_72&world_state_73&weight_73&world_state_74&weight_74&world_state_75&weight_75&world_state_76&weight_76&world_state_77&weight_77&world_state_78&weight_78&world_state_79&weight_79&world_state_80&weight_80&world_state_81&weight_81&world_state_82&weight_82&world_state_83&weight_83&world_state_84&weight_84&world_state_85&weight_85&world_state_86&weight_86&world_state_87&weight_87&world_state_88&weight_88&world_state_89&weight_89&world_state_90&weight_90&world_state_91&weight_91&world_state_92&weight_92&world_state_93&weight_93&world_state_94&weight_94&world_state_95&weight_95&world_state_96&weight_96&world_state_97&weight_97&world_state_98&weight_98&world_state_99&weight_99&world_state_100&weight_100
1 & 1 & Any[(0.8106924404554189, 0.5130697538440212, 0.4822942377945116, 3)]&[(0.8964566032663543, 0.5216332656106167, 0.5437219414039397, 3)]&-711.7730265963501&[(0.8411339199526293, 0.4935919041868354, 0.49327988090438646, 3)]&-712.4675367284715&[(0.8740281486429303, 0.4158124278487863, 0.5139575359921988, 3)]&-714.2811373852239&[(0.8319259362876449, 0.42595601775012515, 0.5822881439861809, 3)]&-713.2931157508206&[(0.7826744392027183, 0.5259053153676019, 0.6000410009464947, 3)]&-711.714392997126&[(0.6228154437357282, 0.4596304405454246, 0.6190317218526147, 3)]&-717.6083994777263&[(0.7634583041683776, 0.5791602712747936, 0.4375879457019174, 3)]&-711.873662626278&[(0.9263620324341855, 0.4661291938367303, 0.4470566139154267, 3)]&-711.8905049189755&[(0.7931569590795521, 0.5164328513310532, 0.5249821421070965, 3)]&-711.9438562703288&[(0.9328133081175889, 0.3891401796134484, 0.46581164386262847, 3)]&-714.6736898067961&[(0.7532250277179697, 0.5809401583943017, 0.6507216136221182, 3)]&-713.3572217214033&[(0.7643664117695296, 0.5875740959924618, 0.4275332860660637, 3)]&-712.439842410605&[(0.9477414265546438, 0.5573346350796914, 0.5271370846551472, 3)]&-713.0095917450626&[(0.8380867763991743, 0.6043395361388162, 0.3937779767554955, 3)]&-713.6423993547694&[(0.7134025842075014, 0.4689712590538978, 0.606907680971308, 3)]&-713.8540482309721&[(0.8094429712397656, 0.47473503715106513, 0.6279098020715177, 3)]&-712.338432707718&[(0.8205756984686335, 0.5302096308802411, 0.5163567530467564, 3)]&-711.8568728505904&[(0.9083252909557331, 0.5613850126180094, 0.7557757079360046, 3)]&-716.4317973888368&[(0.8511525149852622, 0.4607164511522556, 0.37301430852898226, 3)]&-713.7936165805569&[(0.9129697468029225, 0.503859004546108, 0.4244978425863479, 3)]&-711.6681475027018&[(0.6021606621785087, 0.5682402268014948, 0.49650672165946724, 3)]&-715.6337050448902&[(0.8549034392343561, 0.5736857206360141, 0.5839207717162408, 3)]&-711.6481277904875&[(0.7481158522991953, 0.43480355044399716, 0.5104297069433861, 3)]&-711.2593705872625&[(0.9115218511480405, 0.658415660574614, 0.6814414110149534, 3)]&-716.2107775086143&[(0.7424223702209963, 0.5406226160341598, 0.42017539356133077, 3)]&-712.2624909437719&[(1.0012233238357304, 0.5314031943306017, 0.5989755549888652, 3)]&-714.1769831110076&[(0.9747921657720668, 0.5649706713536162, 0.4056524347531902, 3)]&-713.9536491117557&[(0.8530372875775023, 0.44988941052454406, 0.4485487042122703, 3)]&-711.3161083327971&[(0.8600667420698703, 0.5841045414985018, 0.6569158948348328, 3)]&-712.6721219840277&[(0.9021271225943526, 0.4022674526931203, 0.3633157772146461, 3)]&-716.7522637011007&[(0.715936342482319, 0.5354936196160618, 0.4894135596405163, 3)]&-710.854559263476&[(0.8296291175529955, 0.4567680771956907, 0.43471773620058235, 3)]&-711.476867646936&[(0.8859081740730407, 0.5423177502620246, 0.4574864543945701, 3)]&-710.2822169956675&[(0.8396662189080665, 0.5758576016990413, 0.45226937988583027, 3)]&-710.6603270296491&[(0.8451340858694281, 0.5554788389960765, 0.5651192261480537, 3)]&-711.4205861959667&[(0.6925416538818566, 0.4418052948603519, 0.4892926655241098, 3)]&-712.6704280590773&[(0.8475686650005878, 0.6822573597946161, 0.7009404432862485, 3)]&-717.6156361119861&[(0.9288618408016169, 0.5085354714776463, 0.5489724848221089, 3)]&-712.3183384415265&[(0.9111579114075817, 0.5852098256484457, 0.5781625484217903, 3)]&-712.3526647297331&[(0.7381637962665035, 0.5660743250519199, 0.4685424445787718, 3)]&-711.1649015900737&[(0.7623719463412337, 0.47925509192223775, 0.48618113598495816, 3)]&-710.2368107202931&[(0.8073736135952391, 0.5307375635596402, 0.4663416829570279, 3)]&-709.8240409357111&[(0.6680489216184776, 0.5228860704656105, 0.5952547089243716, 3)]&-714.6134060118706&[(0.8066869471195391, 0.4249769738058869, 0.4944933141338552, 3)]&-711.185127122569&[(0.7393343799152694, 0.46781747295958087, 0.4791848260410202, 3)]&-711.0044246309168&[(0.8241844481462094, 0.5614805262196167, 0.40254870668148424, 3)]&-712.1875317376696&[(0.8166771359287, 0.4880835086232841, 0.6319098060307164, 3)]&-712.106979294203&[(0.8590706486846901, 0.5691114084095393, 0.4069550419919433, 3)]&-712.1252419880682&[(0.7348042785114455, 0.46306425014256847, 0.6610846732912139, 3)]&-714.3879565098492&[(0.9129695637475082, 0.565419278240648, 0.5900806887981458, 3)]&-712.0597237130887&[(0.8841341808083577, 0.5852790722013729, 0.5954342860773867, 3)]&-712.0590908135384&[(0.8989040102961893, 0.47390276966628686, 0.419741270288566, 3)]&-712.0408478089215&[(1.060678821715761, 0.495567994073898, 0.44001885304632754, 3)]&-719.1583484148526&[(0.9740130949609271, 0.5380380032087578, 0.48108254925236926, 3)]&-714.4802458591473&[(0.9596775036504732, 0.44547088030711424, 0.537596087617027, 3)]&-714.4089780897369&[(1.043001878271747, 0.47973085040567975, 0.3731889187597941, 3)]&-717.9654550218123&[(0.784128124730983, 0.5709694327510539, 0.3994302329211151, 3)]&-712.8629645028678&[(0.8480417849017722, 0.5345092274490442, 0.4560787156390322, 3)]&-710.0228802532918&[(0.8924840583110192, 0.5795344804833721, 0.7120631421838293, 3)]&-714.477169026312&[(0.8835411580414888, 0.4883009275067369, 0.464612400257191, 3)]&-710.3105921103622&[(0.9117762728470289, 0.5764628820087604, 0.5034789706708526, 3)]&-713.0337467804198&[(0.8558118051139094, 0.3637848939727949, 0.49341424181333804, 3)]&-714.4189885255392&[(0.868491599895732, 0.4379451074436105, 0.4730041059893316, 3)]&-711.2368959054837&[(0.8267180036113768, 0.5805490652007822, 0.5528335367224378, 3)]&-711.9106366653474&[(0.8257402041189718, 0.6010015364921434, 0.6238828701464184, 3)]&-712.5232646369763&[(0.7861077699462269, 0.6139143116205871, 0.6305380131111952, 3)]&-713.3356678413611&[(0.8555170268424235, 0.534832424209146, 0.6152510928756998, 3)]&-711.4819583348269&[(0.903213670183717, 0.4720838019936898, 0.5551162313676029, 3)]&-712.3973716097&[(0.9424666601939417, 0.46256557090584094, 0.41877251580177605, 3)]&-713.1787265097053&[(0.8174625662785917, 0.6415909809640087, 0.561304590510829, 3)]&-713.8802289411052&[(0.879290644914577, 0.4737644938517757, 0.5688982350437094, 3)]&-712.0365668204632&[(0.8184156866582106, 0.5162286062224285, 0.6705915209429656, 3)]&-712.6116207508474&[(0.8315424653383792, 0.5144428983088102, 0.4399540009436443, 3)]&-710.4674384357942&[(0.8208767902743267, 0.47390592781003205, 0.48504644248882395, 3)]&-709.8452943596759&[(0.7389151587252568, 0.5259445782253827, 0.6604556634495674, 3)]&-713.4014308335765&[(0.9003985035658246, 0.46186511696495225, 0.6307512482802919, 3)]&-713.0346307395178&[(0.7715258848749065, 0.45028366296597294, 0.4972190891749151, 3)]&-710.5855518462105&[(0.7737904919736278, 0.5608999317936284, 0.6323808696040897, 3)]&-712.3644037373718&[(0.9221003744535233, 0.6188016955073218, 0.42435746670237984, 3)]&-713.5457786746117&[(0.8027823737548752, 0.5507500320032465, 0.377271523095858, 3)]&-713.3204787030044&[(0.783185414181661, 0.5324031944754039, 0.374480862531652, 3)]&-713.4984759037667&[(0.8104911282930909, 0.5270253568204547, 0.5534510241503202, 3)]&-711.4571583111921&[(0.7866211187053516, 0.5264140545567777, 0.6200708045193234, 3)]&-711.8481784416143&[(0.9062312820369879, 0.5688672492701996, 0.5523150738349962, 3)]&-712.1058058150634&[(0.8106924404554189, 0.5130697538440212, 0.4822942377945116, 3)]&-709.4576580370299&[(0.8552478011703525, 0.4761029954616096, 0.572845042582121, 3)]&-711.8336569520623&[(0.7617466688929447, 0.5293197530285549, 0.4579087779993553, 3)]&-710.5676945607597&[(0.7315005472224205, 0.4929861289914906, 0.5280366686779836, 3)]&-713.1542516423692&[(0.8651560604642338, 0.5195033430418576, 0.40640016895306746, 3)]&-711.709165321967&[(0.7761346044271733, 0.5028708166583105, 0.46251587308610037, 3)]&-710.2786947284771&[(0.7923693512051905, 0.6177477494635953, 0.45566186264221786, 3)]&-712.1344492198915&[(0.7824765339415796, 0.4563588127408986, 0.6230858027028735, 3)]&-712.9737030572131&[(0.8941365527065721, 0.586583024889215, 0.5899452761432384, 3)]&-712.1690571823957&[(0.7958860175980507, 0.48020536047739093, 0.4534694874401971, 3)]&-710.5786156682631&[(0.7551643540052855, 0.5187067669507148, 0.42208907661397804, 3)]&-711.8287386446705&[(0.9041073907323192, 0.47899729275977126, 0.409455304235609, 3)]&-712.3790633881675&[(0.9373519100177076, 0.5803996920778179, 0.5767742140976371, 3)]&-712.7253016732317&[(0.791230737103999, 0.5915986363330377, 0.6192104557722267, 3)]&-712.5064848448312&[(0.8194182819280722, 0.5736482335341683, 0.42624929605196904, 3)]&-711.5164958088785&[(0.9491900439952625, 0.5136347608777385, 0.4463003901988138, 3)]&-711.7183487281826&
2 & 2 & Any[]&[(-0.06526954022787498, 2.8603844799051066, 0.3796830679867567, 5)]&-1130.053255634045&[(-0.5431991498402862, 2.9124011398687926, 0.43067335313143706, 5)]&-1131.6439803075077&Tuple{Float64, Float64, Float64, Int64}[]&-1132.7190492320556&[(-0.19297910860435408, 2.850341126087897, 0.5288368781604927, 5)]&-1131.9301241991395&Tuple{Float64, Float64, Float64, Int64}[]&-1130.1523048439572&[(-0.24518333187931035, 2.6908167665104386, 0.33315597903356375, 5)]&-1138.0560534395947&Tuple{Float64, Float64, Float64, Int64}[]&-1130.3115744731092&[(-0.07973831113342325, 2.965295313419732, 0.7103251358713052, 5)]&-1131.6883927418362&[(1.4349593780957912, 2.1548071856531537, -3.9731951944647186, 4)]&-1140.522302126179&Tuple{Float64, Float64, Float64, Int64}[]&-1133.111601653627&Tuple{Float64, Float64, Float64, Int64}[]&-1131.7951335682342&Tuple{Float64, Float64, Float64, Int64}[]&-1130.8777542574364&Tuple{Float64, Float64, Float64, Int64}[]&-1131.447503591894&[(-0.22626541403941872, 2.9275177163585164, 0.5785210577665186, 5)]&-1132.6617405638576&Tuple{Float64, Float64, Float64, Int64}[]&-1132.2919600778037&Tuple{Float64, Float64, Float64, Int64}[]&-1130.7763445545493&Tuple{Float64, Float64, Float64, Int64}[]&-1130.2947846974214&Tuple{Float64, Float64, Float64, Int64}[]&-1134.8697092356679&Tuple{Float64, Float64, Float64, Int64}[]&-1132.2315284273884&Tuple{Float64, Float64, Float64, Int64}[]&-1130.106059349533&[(0.02827792304877705, 2.875935946522366, 0.6198569527540835, 5)]&-1134.5079460039694&[(0.05911244235539609, 2.5973290489878895, 0.7037465369976524, 5)]&-1133.8851063988157&Tuple{Float64, Float64, Float64, Int64}[]&-1129.6972824340937&Tuple{Float64, Float64, Float64, Int64}[]&-1134.6486893554454&Tuple{Float64, Float64, Float64, Int64}[]&-1130.7004027906032&[(-0.33315065537534894, 2.9809222565614557, 0.384538485198055, 5)]&-1132.7545696622583&[(-0.6559971316143429, 2.9295998096829687, 0.3589971894371159, 5)]&-1133.771115742722&Tuple{Float64, Float64, Float64, Int64}[]&-1129.7540201796287&Tuple{Float64, Float64, Float64, Int64}[]&-1131.110033830859&Tuple{Float64, Float64, Float64, Int64}[]&-1135.190175547932&Tuple{Float64, Float64, Float64, Int64}[]&-1129.2924711103071&[(-0.21667517955276652, 2.734746586642651, 0.36367793735958875, 5)]&-1131.60684538342&Tuple{Float64, Float64, Float64, Int64}[]&-1128.7201288424988&Tuple{Float64, Float64, Float64, Int64}[]&-1129.0982388764803&[(0.21479000904530504, 2.8477946983741123, 0.3234867668793736, 5)]&-1129.58484036733&Tuple{Float64, Float64, Float64, Int64}[]&-1131.1083399059087&[(0.6625583549862676, 2.5934548490136318, 0.2127941268123451, 5)]&-1138.2328880089967&Tuple{Float64, Float64, Float64, Int64}[]&-1130.7562502883577&[(0.6669839448078008, 2.839767167834222, -0.015872627945076323, 5)]&-1132.8622901212536&[(1.0416470645400904, 2.689944560584924, 0.34584756435304864, 5)]&-1134.4429487137481&[(-0.07030215078384841, 2.995469332934047, 0.27544412492703385, 5)]&-1128.6301954301189&Tuple{Float64, Float64, Float64, Int64}[]&-1128.2619527825423&[(-0.3438281862042955, 2.9972627735115305, 0.6329551889992907, 5)]&-1133.7520150533878&[(0.12907871705366847, 2.866858435547167, 0.2969851560067456, 5)]&-1129.4628751263715&[(-0.1676994696148835, 2.910620050261483, 0.44408267583778044, 5)]&-1129.5484590235474&[(-0.6648584100872087, 2.9203618952527575, 0.5513136132915702, 5)]&-1132.2317333464161&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5448911410344&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5631538348994&Tuple{Float64, Float64, Float64, Int64}[]&-1132.8258683566805&[(0.11415693409556948, 2.8545218009986733, 0.44670427654131906, 5)]&-1130.2143221790393&Tuple{Float64, Float64, Float64, Int64}[]&-1130.4970026603698&Tuple{Float64, Float64, Float64, Int64}[]&-1130.478759655753&[(1.8888524041853643, 2.1362283466339482, -4.944287740632147, 4)]&-1147.7367942707028&[(0.13261810241734065, 2.8054496884102496, 0.1805337994663185, 5)]&-1133.2348296784794&[(-0.22548329154095056, 2.918931753630822, 0.6438420772817481, 5)]&-1133.7320824750752&[(-0.3406185784402078, 2.920248561879103, 0.45794023954062724, 5)]&-1137.0110341756135&[(-0.1415187016037178, 2.674792527690811, 0.5318424010700279, 5)]&-1133.1429683841686&Tuple{Float64, Float64, Float64, Int64}[]&-1128.460792100123&Tuple{Float64, Float64, Float64, Int64}[]&-1132.9150808731433&Tuple{Float64, Float64, Float64, Int64}[]&-1128.7485039571934&Tuple{Float64, Float64, Float64, Int64}[]&-1131.4716586272511&Tuple{Float64, Float64, Float64, Int64}[]&-1132.8569003723705&Tuple{Float64, Float64, Float64, Int64}[]&-1129.6748077523152&[(-0.12300138171963754, 2.8045773368433555, 0.42462500756573923, 5)]&-1130.2420407306786&Tuple{Float64, Float64, Float64, Int64}[]&-1130.9611764838075&Tuple{Float64, Float64, Float64, Int64}[]&-1131.7735796881925&Tuple{Float64, Float64, Float64, Int64}[]&-1129.919870181658&Tuple{Float64, Float64, Float64, Int64}[]&-1130.8352834565312&Tuple{Float64, Float64, Float64, Int64}[]&-1131.6166383565364&Tuple{Float64, Float64, Float64, Int64}[]&-1132.3181407879365&Tuple{Float64, Float64, Float64, Int64}[]&-1130.4744786672945&Tuple{Float64, Float64, Float64, Int64}[]&-1131.0495325976785&[(-0.44801082927606045, 2.940412016354258, 0.3114792760077608, 5)]&-1129.4789701220623&[(0.016359407327363087, 2.8393391516388964, 0.3204840740208035, 5)]&-1128.099652714334&Tuple{Float64, Float64, Float64, Int64}[]&-1131.8393426804078&Tuple{Float64, Float64, Float64, Int64}[]&-1131.472542586349&[(-0.16259392321963928, 2.946864114188402, 0.15499471635761716, 5)]&-1129.6523604394636&[(-0.21271333120024877, 2.8114455825543416, -0.08831386924439441, 5)]&-1134.1983766548049&Tuple{Float64, Float64, Float64, Int64}[]&-1131.983690521443&[(-0.45763715122030746, 2.8575420053897767, 0.5665777769114007, 5)]&-1132.9522216194596&Tuple{Float64, Float64, Float64, Int64}[]&-1131.936387750598&Tuple{Float64, Float64, Float64, Int64}[]&-1129.8950701580234&Tuple{Float64, Float64, Float64, Int64}[]&-1130.2860902884456&Tuple{Float64, Float64, Float64, Int64}[]&-1130.543717661895&Tuple{Float64, Float64, Float64, Int64}[]&-1127.8955698838608&Tuple{Float64, Float64, Float64, Int64}[]&-1130.2715687988934&[(-0.40256811397896575, 2.8949989382322405, 0.36670384397373706, 5)]&-1129.8549183144128&Tuple{Float64, Float64, Float64, Int64}[]&-1131.5921634892006&[(0.044982484887884644, 2.981347493585551, 0.9954284255553701, 5)]&-1134.7179543011555&Tuple{Float64, Float64, Float64, Int64}[]&-1128.7166065753086&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5723610667228&[(-0.47037678329180277, 2.9834236598865447, 0.5278298593435966, 5)]&-1132.1254087871646&Tuple{Float64, Float64, Float64, Int64}[]&-1130.606969029227&[(-0.4202151528927449, 2.98790781493205, 0.2685786576101762, 5)]&-1129.8102392604255&Tuple{Float64, Float64, Float64, Int64}[]&-1130.2666504915014&Tuple{Float64, Float64, Float64, Int64}[]&-1130.816975234999&Tuple{Float64, Float64, Float64, Int64}[]&-1131.1632135200628&Tuple{Float64, Float64, Float64, Int64}[]&-1130.9443966916624&[(0.19458909915658307, 2.8088150192350843, 0.39122215005679317, 5)]&-1130.9644787423797&[(-0.8600445905825012, 2.991177742275479, 0.6082645704297092, 5)]&-1134.6417680345967&
