order_run&video_number&inferred_best_world_state&world_state_1&weight_1&world_state_2&weight_2&world_state_3&weight_3&world_state_4&weight_4&world_state_5&weight_5&world_state_6&weight_6&world_state_7&weight_7&world_state_8&weight_8&world_state_9&weight_9&world_state_10&weight_10&world_state_11&weight_11&world_state_12&weight_12&world_state_13&weight_13&world_state_14&weight_14&world_state_15&weight_15&world_state_16&weight_16&world_state_17&weight_17&world_state_18&weight_18&world_state_19&weight_19&world_state_20&weight_20&world_state_21&weight_21&world_state_22&weight_22&world_state_23&weight_23&world_state_24&weight_24&world_state_25&weight_25&world_state_26&weight_26&world_state_27&weight_27&world_state_28&weight_28&world_state_29&weight_29&world_state_30&weight_30&world_state_31&weight_31&world_state_32&weight_32&world_state_33&weight_33&world_state_34&weight_34&world_state_35&weight_35&world_state_36&weight_36&world_state_37&weight_37&world_state_38&weight_38&world_state_39&weight_39&world_state_40&weight_40&world_state_41&weight_41&world_state_42&weight_42&world_state_43&weight_43&world_state_44&weight_44&world_state_45&weight_45&world_state_46&weight_46&world_state_47&weight_47&world_state_48&weight_48&world_state_49&weight_49&world_state_50&weight_50&world_state_51&weight_51&world_state_52&weight_52&world_state_53&weight_53&world_state_54&weight_54&world_state_55&weight_55&world_state_56&weight_56&world_state_57&weight_57&world_state_58&weight_58&world_state_59&weight_59&world_state_60&weight_60&world_state_61&weight_61&world_state_62&weight_62&world_state_63&weight_63&world_state_64&weight_64&world_state_65&weight_65&world_state_66&weight_66&world_state_67&weight_67&world_state_68&weight_68&world_state_69&weight_69&world_state_70&weight_70&world_state_71&weight_71&world_state_72&weight_72&world_state_73&weight_73&world_state_74&weight_74&world_state_75&weight_75&world_state_76&weight_76&world_state_77&weight_77&world_state_78&weight_78&world_state_79&weight_79&world_state_80&weight_80&world_state_81&weight_81&world_state_82&weight_82&world_state_83&weight_83&world_state_84&weight_84&world_state_85&weight_85&world_state_86&weight_86&world_state_87&weight_87&world_state_88&weight_88&world_state_89&weight_89&world_state_90&weight_90&world_state_91&weight_91&world_state_92&weight_92&world_state_93&weight_93&world_state_94&weight_94&world_state_95&weight_95&world_state_96&weight_96&world_state_97&weight_97&world_state_98&weight_98&world_state_99&weight_99&world_state_100&weight_100
1 & 1 & Any[(0.8587011592005374, 0.2489411068158106, 0.333953672982366, 3), (-1.151245045365319, 0.020013375002582268, -0.26607254585327045, 3), (1.104331595048914, 0.42002191990131565, 0.5159640732762374, 3)]&[(0.819282277832506, 0.27858730117095654, 0.815282471148538, 3), (1.0124062248919645, 0.5625399385068555, 0.2914783794697502, 3), (2.9690049066910222, 0.281543104787179, 1.8784374395536614, 3)]&-1370.0562415014929&[(0.8358808223202895, 0.479539384362923, 0.7376634588896163, 3), (4.046821444293857, 0.046804493879657204, 1.654539452376653, 3)]&-1346.423648332866&[(0.8037606286469137, 0.421352890203625, 0.556191774965399, 3), (0.9416926106490905, 0.4195010502701174, 0.43433389664566585, 3), (-1.4171620137802174, 0.41217340065928587, -0.055649280462156336, 3)]&-1326.055519816432&[(0.8828629739806324, 0.4112961556541651, 0.4119192146564752, 3), (-2.3708796301121042, 2.782884536508281, 5.3276661271919945, 1), (-1.7305527353166283, 0.26826390634745617, 0.2235867233243115, 3)]&-1323.2479179758977&[(0.8669816460362968, 0.32511691062211623, 0.6354839551134809, 3), (3.9088842316278667, 0.07900129552000777, 1.7937988360429267, 3)]&-1325.352370459515&[(0.7889227316870872, 0.3962197367576503, 0.6306887195233041, 3), (3.4026188765007666, 0.4048262333426944, 1.9857470315460488, 3), (0.635854249010168, 0.29446577447118255, 0.5283853699760865, 3), (-1.7482863003233193, 0.35540345351051406, 0.1048342706650202, 3), (1.4939423850417086, 2.2806058260726347, -1.1159659135424156, 1), (1.753492946756632, 0.48725836354810514, 0.23236561647155834, 3)]&-1422.6523490779223&[(0.8220145664471377, 0.4182559752948648, 0.67070504636967, 3), (1.0987633030901347, 0.3607097500824956, 0.6126141467378161, 3), (3.287186669517421, 0.1734080451158601, 1.6759557976800705, 3)]&-1333.7621145688988&[(0.8495255878902443, 0.5284885757719173, 0.7210667137119964, 3), (1.7381250988074048, 0.40764704783585815, 1.9747912639622054, 3), (1.296936572434252, 0.9810415255949039, 2.244659947220024, 3), (0.9195450909264204, 0.27849083061652447, 0.30374322996970027, 3), (-0.751175704845597, 0.08586787825100464, -0.3197506370180388, 3), (1.338471393354758, 0.3260711901247451, 0.7725520475593171, 3), (1.0177821098399962, 0.5573682592014717, 0.573133480544991, 3), (2.9553577262087103, 0.14735569057962594, 0.6411045671593261, 3), (-0.2709940123396041, 1.7335019282530326, 4.22135023683258, 3)]&-1483.8784431489069&[(0.8587011592005374, 0.2489411068158106, 0.333953672982366, 3), (-1.151245045365319, 0.020013375002582268, -0.26607254585327045, 3), (1.104331595048914, 0.42002191990131565, 0.5159640732762374, 3)]&-1235.8962703505697&[(0.9411623116852987, 0.2633763664542892, 0.6093762931147375, 3)]&-1395.5187344284177&[(0.9611942083301286, 0.40968330189759056, 0.6253745733385798, 3)]&-1305.8456993628658&[(1.0692362557801858, 0.424008220053832, 0.4871663755615202, 3), (-1.2824748072067949, 0.229036220398928, -0.17685057707796392, 3)]&-1537.9642629671675&[(4.684703821762066, 0.19041023102742785, 1.8344850174699987, 3), (0.8241564005761707, 0.2027577121767871, 0.4365208513846056, 3)]&-1324.4279987418117&[(1.1927248811410947, 1.9235490593943174, -0.847995474404871, 1)]&-1502.0321009834292&[(-0.05408929217672794, 2.1989465864056505, 0.7354138032731956, 1)]&-1681.460215039461&[(0.891750662199482, 0.5783443779618335, 0.5273913206599963, 3), (6.354494262805221, 1.0058331800834504, -3.6607514293726546, 3), (-0.9413813777479567, 0.15161626297764938, -0.5572386853263948, 3), (2.1988186348222607, 0.25132582428916345, -0.9558795187805926, 3)]&-1583.8316421523853&[(-2.8081646776826155, 2.3314416557754853, 4.571580678514383, 1)]&-1545.9808972561468&[(0.9375347423924144, 0.3942977312602852, 0.6005537637295963, 3)]&-1369.9215953529902&[(2.6646828405907867, 0.2680188973437332, 1.7769904150470717, 3), (0.8655834246489453, 0.5171385606292589, 0.7246537570835642, 3), (-4.860345000849312, 2.7059666171229, 6.293317983480303, 1), (2.623979947891347, 0.30476659383339444, 0.8141012850138991, 3), (-0.7337261557155684, 0.15142117289862445, -0.7296666037305582, 3), (0.6240995192981595, 0.4704031783257897, 0.4567006892192096, 3)]&-1439.3885475547006&[(0.7672186662294682, 0.39244455548199636, 0.6418304866783732, 3), (1.2408799632499965, 0.4508321932150422, 0.4809523342952393, 3), (-2.6150755567759747, 0.7205428583185574, 0.4819280993257835, 3), (3.8631475329255007, 0.14069444876187215, 1.8055319362939832, 3)]&-1293.525017903874&[(3.292308447329417, 0.20019743566435244, 1.1949160351933554, 3), (-0.8529201234580894, 0.010006119371559772, 0.26331287827165606, 3), (0.75624790636925, 0.1917120259168812, 0.568031566486457, 3), (1.0354094738896902, 2.3299443401749036, -0.3135792138625187, 1), (4.166523222493285, 0.09463694962827221, 1.536751901894089, 3), (0.9047673617119043, 0.49421389979370556, 0.24421814065484854, 3), (1.0418545290863772, 0.41910343917541387, 0.6393327934065605, 3)]&-1409.5738744494&[(0.8898019992422772, 0.38514736472198663, 0.529622168954488, 3)]&-1355.2628005741458&[(0.45439878163372954, 0.3928675436473591, 0.692438717314145, 3), (1.0612294054781772, 0.3425010073781586, 0.570983759002669, 3), (2.158740666367644, 0.6336760084141371, 0.45242247779417033, 3), (-0.827728170041552, 1.4010045269752374, 2.5668115290509115, 3), (0.8032505692393674, 0.6325430741436996, 0.3981997018428557, 3), (-1.3649475624397742, 0.2685630026168156, -0.10959678560277528, 3)]&-1480.965070132628&[(1.937280763664254, 2.048872276836815, -2.14635005119956, 1)]&-1660.7248859485264&[(0.9219691787531419, 0.33687112431092436, 0.805525838291269, 3), (-2.0846010211009327, 0.429608081183349, 0.3205833962076911, 3)]&-1359.0598704451486&[(0.8530548778071931, 0.5734188002604631, 0.41316606877327444, 3), (1.1154501876640257, 0.4234348533821383, 0.8263699956974807, 3), (-1.7488059246757641, 0.1111777301605314, 0.0649688698255061, 3), (1.4297352744571457, 2.293647425682072, -1.3492585260315328, 1), (3.6487703458928205, 0.8242641523662227, 1.9373045007940302, 3), (1.2281891173417077, 0.39537229155932946, -0.03615487737859973, 3)]&-1367.795693763713&[(1.1654120921847262, 2.2308349492298998, -0.820684669991423, 1)]&-1884.1880488530826&[(1.3294854354934729, 2.1144951037530726, -1.0654932325658923, 1), (1.3578143105282714, 0.542008524657893, 1.6146896843223397, 3), (0.6039558495748437, 0.3711896723078673, 0.6441845491608441, 3)]&-1360.5115557573904&[(0.7622331856097622, 0.392945095547423, 0.512335744472083, 3), (0.4841196101017348, 0.28784445490184957, 0.5499972047604972, 3), (3.9570085780125375, 0.3339064566587828, 1.5907422497318122, 3), (-1.7353204779896916, 0.12101077044771513, 0.053688343170700537, 3)]&-1281.1295885060629&Tuple{Float64, Float64, Float64, Int64}[]&-1539.420252099754&[(1.0610674303924237, 0.42169844799626527, 0.5572837056069885, 3), (1.4175559571514622, 2.162541382277522, -0.9220775467276282, 1), (-1.4402420636528905, 0.08519855254177694, -0.38524245835176907, 3)]&-1411.8473164553743&[(1.0312696763668863, 0.40055287064451606, 0.7196773716409766, 3), (3.0484334709539467, 0.5350178072907072, 1.627110498495545, 3)]&-1288.743878403645&[(0.9937499989060637, 0.46360483536342356, 0.5830200489759512, 3), (-1.3032329589087515, 0.07908778222960328, -0.2399254447132244, 3)]&-1344.3409179783337&[(4.751340336319829, 0.15318286549700283, 1.4623023506324087, 3)]&-1569.5076333757268&[(1.0030193217508023, 0.28262294036524355, 0.5620916230807631, 3), (0.9423862169534063, 0.44560218195852325, 0.8073359548709921, 3), (1.8639840017452873, 0.5596345798804063, 1.960518532827806, 3)]&-1469.3243527611892&[(-3.395275721265144, 1.1532136412897618, 1.3359806943079064, 3), (1.0822138957916743, 0.2745683720515467, 0.27333895079272885, 3), (0.587276473135801, 1.3207284046255876, 2.345519291162515, 3), (0.6842200331247253, 0.3161523985398578, 0.7811178165620977, 3), (-1.993644621643837, 0.1513623006942979, -0.18283146577863518, 3), (-6.014350170488747, 0.7874573906685707, -6.198440328378572, 1)]&-1448.64386833959&[(0.9943361308606873, 0.5034090472423383, 0.6006262917431835, 3), (2.471755827062875, 0.3347076821712816, 1.314804020975347, 3), (-1.85820991046615, 0.31477689634683115, 0.006253479200506132, 3), (1.3297910728878233, 0.5124249800802025, 0.6883774127198498, 3)]&-1401.8842164646358&[(0.8430550603302052, 0.3938990348238204, 0.7905148675109621, 3), (4.9946606224125905, 0.04930968358986438, 1.8145016915226517, 3), (1.4706451370705365, 2.121109463619157, -1.400877776618171, 1), (-1.0501459814733867, 0.31588201419913664, -0.5216656483997106, 3)]&-1349.6724442092766&[(-0.3400052228368803, 0.003202759478462505, -0.37599982364779244, 3), (2.682657834197809, 0.30630223348134333, 1.66111169552517, 3), (0.4813664575801511, 0.7001435159104183, 0.1889240928458445, 3), (0.7191070629801558, 0.4540311582403145, 1.0575728332002603, 3)]&-1461.1351363869837&[(0.9189499784429628, 0.4074929097970311, 0.47332344154735734, 3)]&-1495.4919140101033&[(0.9426279954469674, 0.39502291687740465, 0.7106543940229797, 3)]&-1438.3515862780948&[(0.824353122743578, 0.47380939335413674, 0.7505165588027547, 3), (1.0398197297228982, 0.41551487472992565, 0.5423216928623403, 3), (-1.1846333012711385, 0.050423098764100005, 0.05417914499018922, 3)]&-1525.3321087524969&[(-1.2019058706118597, 0.02339250250152534, -0.01449432361102898, 3), (0.9515141256128157, 0.13086555003745462, 0.45448225852864527, 3)]&-1428.0023287787055&[(0.8913328887480492, 0.5652690394746737, 0.6761658981008359, 3), (2.6818310501899716, 0.21400151108669943, 1.8995251745781643, 3)]&-1357.5457254117814&[(-0.6858068466677995, 0.24283157458271465, -0.4783202136048907, 3), (0.9122702238203902, 0.37101291005413783, 0.6497315191595059, 3), (4.374268144653142, 0.20536824129256004, 1.7419557118332936, 3)]&-1395.3760349411875&[(0.8764944988474654, 0.31237493872253164, 0.4649263857836739, 3), (0.8914889843207787, 0.5082769440350366, 0.5413677502480782, 3)]&-1408.7250868620763&[(0.8543674316910722, 0.3253570619769006, 0.7399417349423705, 3), (5.18672684509306, 0.019840786306241653, 1.4956686997395439, 3), (-1.816578462969159, 0.16811817956318775, 0.2190168846971512, 3), (1.4139518360679966, 2.2676529603158295, -1.3432198582674464, 1)]&-1336.8614302080439&[(0.7592107319966374, 0.3173944161982592, 0.4160150188490345, 3), (4.305553404706094, 0.2650723981298816, 1.8466094332940175, 3), (-1.9603936245777676, 0.4431900312519393, -0.03405951588606502, 3), (1.4578741604939938, 0.6531724621297158, 0.4817767778417216, 3), (-1.526175918789181, 2.430975701854762, 3.2864584668964256, 1), (0.9738644773108635, 0.4510467658328368, 0.6230749537995103, 3)]&-1361.669955311793&[(0.959664794311123, 0.4403234833031129, 0.659885580950528, 3), (3.6486930415599517, 0.1727540341600565, 1.4053108595870945, 3), (-1.6512871034083707, 0.23784587369749322, 0.12935925987032004, 3)]&-1291.4753610561736&[(0.8624620505370261, 0.30583516961407897, 0.6735978401240869, 3), (1.4195546857872252, 0.7957097772095649, 0.41777335632057533, 3), (1.155159657985717, 2.0136440163144522, -0.7528880170145639, 1), (-1.503320341075842, 0.09010800555592202, 0.010800366613417683, 3)]&-1298.0190943472821&[(0.9770324825657775, 0.44147443166022093, 0.19692624503580214, 3), (-1.0789818951361358, 0.2691164114719223, -0.2524450914712959, 3), (0.3327042755804142, 0.8927769449938946, 0.36697103938139247, 3)]&-1400.5262228896233&[(1.0526886185392479, 0.3803434473496873, 0.7124282838868262, 3), (0.8266791973228298, 0.5114680816975417, 0.5738329267474916, 3)]&-1292.797811905015&[(0.7610109319453797, 0.4506972352379416, 0.6720289299827442, 3), (1.095396838181611, 0.4891037252618185, 0.6057733654312317, 3), (-1.1598747577232404, 0.010851792421957301, -0.28054743417755823, 3)]&-1372.040758618993&[(0.9005551693887067, 0.41204232922846673, 0.6167443756123137, 3), (1.445370975107885, 2.12460904376126, -1.2353907663411665, 1), (-1.2851549247082046, 0.159856217077528, -0.17664175697311102, 3), (5.180179839784776, 0.40121521671351357, 1.4571827493427776, 3)]&-1393.6329833000877&[(1.5374921534305983, 2.0459928641315464, -1.5093587804926385, 1)]&-1752.4237045176856&[(2.881506091029783, 0.42037150557619624, 1.7318611134753052, 3), (-1.575350681739884, 0.11233852434932592, 0.005314262715854265, 3), (1.4071736115978832, 0.6452869145267927, 0.45855953816052075, 3), (1.0638221159680192, 0.19163889064805728, 0.3824983501854073, 3)]&-1371.7806374757317&[(0.7589660276091368, 0.3722291333752441, 0.4864110228912678, 3), (1.0188289195748998, 0.37769385414861967, 0.5508769590445648, 3), (-1.526516448176761, 0.06517122785734833, 0.06733716027890065, 3)]&-1506.3163762665392&[(0.8890361360904262, 0.45311224380548276, 0.5614511142005942, 3), (-1.158183811146761, 0.017672613525159565, -0.2929830834198597, 3), (2.225498956936903, 0.3688100741153166, 0.5109406703765552, 3)]&-1394.440070889925&[(1.0274253453027231, 0.4455916127424863, 0.4206248791881947, 3), (0.6198419097242138, 0.29512254232564855, 0.7251165665661743, 3), (-1.2256566929955008, 0.05568478092023588, -0.039734677813188485, 3)]&-1318.063572350587&[(0.7520088845345895, 0.45340711094428954, 0.7113425119561957, 3), (-1.8575174814893107, 0.4909048678421155, 0.04567672076130541, 3)]&-1389.6686373193922&[(0.8556138534149, 0.45024119831521725, 0.5687681480027694, 3), (-1.669742491896924, 0.24375035643708015, 0.31541680572934294, 3), (0.7534757664672309, 0.21960103122009744, 0.5573588866378906, 3)]&-1327.9712306182632&[(-0.07392171097706735, 0.2082161144265965, -0.8374911615481931, 3), (0.8180612412509387, 0.40610466650655036, 0.6282793355068391, 3), (1.0226888527582727, 0.44788911884150057, 0.6591400043544317, 3), (2.6264004322750907, 0.35347282720610146, 1.691165984864595, 3)]&-1583.468513243984&[(0.9711462442373289, 0.3768121015067815, 0.5317653807750656, 3), (0.904907385933039, 0.49601921722409115, 0.8972169877805498, 3), (-1.1706539452616047, 0.1635842009068955, -0.28642551970952773, 3)]&-1361.659721449461&[(0.9533460398512689, 0.4350946488453956, 0.6795939040986427, 3)]&-1517.6477347017114&[(0.9385659026815809, 0.3754181069922154, 0.5031504239330309, 3), (-1.6201437256264888, 0.054829122234867744, -0.09975218798532037, 3), (3.342048594067191, 0.17257462454588204, 1.124748642400762, 3)]&-1304.9360045276972&[(0.6941605217869138, 0.39321979978417076, 0.7023179326533823, 3), (1.8548833069245636, 2.033251783141952, -1.9122950383892396, 1)]&-1519.990731041624&[(0.8557926725902433, 0.4404970051183065, 0.5778732287531441, 3), (-1.7155772346384042, 0.20444411437023807, 0.1773620316181205, 3), (2.931063339505742, 0.3881214907638705, 1.5758468870056426, 3), (-4.489773219309027, 2.2652351478248374, 2.5752136273652866, 4)]&-1314.8606038146372&[(0.7817675373520911, 0.4000219071508466, 0.6934113356357119, 3), (-1.1568937733448763, 0.1232639221573848, -0.13585529386517733, 3), (1.0596328753628714, 0.3559149635923128, 0.6900460417244547, 3), (3.3700834329593934, 0.5713756026244843, 1.2343922132218754, 3), (0.9933753552208643, 0.7348452298573357, 0.006510609984939814, 3)]&-1307.540787910773&[(0.9476940901505972, 0.3074881541181382, 0.4291994268590156, 3), (4.304237384095319, 0.1852390897167404, 1.5732222644304368, 3), (0.9238367187113032, 0.2537844410003204, 0.5912648853639187, 3), (-0.8191877226902269, 0.4358726522406564, -0.18390721875378363, 3)]&-1411.8960228218398&[(0.9064534697618264, 0.32180946870597066, 0.6870707115679332, 3), (3.74410304921106, 0.3303405273895338, 1.8999985893037505, 3)]&-1504.7622812018137&[(-1.7911685576581013, 0.1573573158849282, 0.08915207672379379, 3), (0.9842164387357911, 0.48751534325006934, 0.5919614286020898, 3)]&-1409.533857436421&[(0.8003451467274063, 0.2918378196982882, 0.7445480856701924, 3), (-0.8831347731170711, 0.004892285271800578, 0.039360006614102355, 3), (0.8548120493530179, 0.3905604323533861, 0.46306678198378304, 3), (3.1114494491204217, 0.2918349400355041, 1.8310247682219463, 3), (1.4307247899781559, 0.48242160670585765, 0.8930359750191119, 3)]&-1403.2992159005603&[(1.114033539211083, 0.46030084975420493, 0.5114939535371574, 3)]&-1386.2795561849857&[(0.9348867445431205, 0.46218001511333207, 0.5549150187720726, 3), (-2.803494283023581, 0.8540905825048296, 0.8722888337624259, 3)]&-1333.0066127287798&[(0.7581092913842571, 0.4555467242607115, 0.6903971303459462, 3)]&-1346.181995071754&[(0.7882847769860588, 0.48580937352369347, 0.7098478469553935, 3), (1.1203968942203886, 0.6767634352358295, 0.822376584953832, 3), (-0.8247894326660322, 0.09699066558727056, -0.2748184081410572, 3), (2.9725346549286904, 0.3023997381249355, 1.5465554641753232, 3)]&-1396.6806768518413&[(0.8809576577345861, 0.458422166043746, 0.7217196611125507, 3), (1.0404037439252336, 0.49239410535344974, 0.6606022627403466, 3), (-1.4355235623273375, 0.03406155264242508, -0.07850988305374501, 3)]&-1365.6906692334423&[(1.3284103624494878, 0.36688514537912437, 0.39734351234798154, 3), (0.6575991497707048, 0.2853877243063812, 0.5319771646377652, 3), (2.3414636159010396, 0.8241682106140674, 1.7590266152821843, 3), (0.19679844531348126, 0.06391771801317225, -1.1023239611038407, 3)]&-1393.4126769787122&[(0.9163167797116659, 0.41046814214466343, 0.37453753405995593, 3), (0.781191700018715, 0.3331763307874087, 0.6347196790883867, 3)]&-1349.225660495305&[(0.8573220687114037, 0.40143099252028747, 0.4965010959991011, 3)]&-1477.3574723773052&[(1.5380412428044181, 2.190228566053668, -1.3931478878597914, 1), (0.9447518621180946, 0.46947024263023107, 0.6654764834996146, 3), (2.941617127261933, 0.4079067368507624, 0.8533934943085169, 3)]&-1501.9533955888635&[(0.8809226813554579, 0.43132678862531354, 0.49926077412498426, 3), (-2.0755253803671496, 0.5678543931466289, 0.3564763095649772, 3)]&-1393.006786753848&[(0.9046137091654174, 0.5370513799340699, 0.5241488859839909, 3), (-0.9490716784582367, 0.05662375050200334, -0.27056443674785474, 3)]&-1492.611072687909&[(1.0834137355843614, 0.4954194094572726, 0.35855873515298986, 3), (0.8040308951749463, 0.4505791938051319, 0.47044983678224167, 3), (-0.18770680279937182, 1.310871263479195, 2.5039941021039565, 3)]&-1322.7694261659176&[(1.435806935153227, 0.41269784757605826, 0.5926825976686586, 3), (0.6338937181614345, 0.3671598916815648, 0.4117019084487831, 3), (3.2488334708755593, 0.38156547228595483, 1.7885738883586169, 3), (0.2697566563170834, 0.09337510177751544, -1.1837645347133627, 3), (-1.6579268730727357, 0.5449166293718772, 0.4434256217759024, 3), (0.3619275717590216, 0.07252269892948437, 0.8975863019507198, 3)]&-1433.8407959173198&[(0.9003321279253883, 0.2944579230493401, 0.5542503195458361, 3), (0.9838479996857874, 0.44926654913971703, 0.18835388964964303, 3), (0.1636958833565739, 0.07051439523980546, -0.9296915887141404, 3), (3.7375086257097556, 0.1337097585206375, 1.835849170664373, 3)]&-1395.3692180872144&[(-4.1876699918767715, 2.5353553970600062, 6.492533328511158, 1)]&-1546.569604906199&[(0.9908092595883058, 0.5034065624475871, 0.41750849889062674, 3)]&-1379.031914092545&[(0.8386273210772116, 0.5223540548729777, 0.659592124591358, 3)]&-1433.6981126711446&[(0.9101687555825138, 0.45961857423040764, 0.5697003224704499, 3), (0.8283368621217135, 0.34980915449996636, 0.5367000688071589, 3), (-2.0721133922130575, 0.6994679885654044, 0.4266939369836438, 3)]&-1429.7865506561568&[(0.7496779859202095, 0.37786548421327765, 0.6979273556141515, 3)]&-1442.321484102004&[(1.0259610190388406, 0.44553586145198293, 0.5240332879280103, 3)]&-1451.272707523662&[(0.6181098232886468, 0.4513659886337362, 0.802677749437704, 3), (-1.3815042349260165, 0.13573497591618922, 0.026377318232257224, 3), (4.353985146019642, 0.4687827664997024, 1.7018686150640403, 3), (1.641857386538303, 0.40169190327659415, 0.5353908668599049, 3)]&-1287.41468444789&[(-2.004025334362719, 2.5259893517051673, 3.8335374626496366, 1)]&-1828.0137430236925&[(1.0443388120930512, 0.30898723086138336, 0.7007626225002783, 3)]&-1413.6889431853972&[(1.9728652034077787, 0.36571297959937304, 1.1255651243531666, 3), (-2.5138935575622026, 0.5927924243768886, 0.6235980976307071, 3), (0.7409979871558461, 0.6013834356637663, 0.8548672491781433, 3), (0.7945179077056861, 0.27185185208690754, 0.47473551073629117, 3)]&-1421.1417398109604&[(0.8854270271497202, 0.4444147146718157, 0.46901334532484873, 3), (4.536200296806127, 2.962125435039265, 3.221091839031331, 5)]&-1444.5998533648349&[(1.1557933803562377, 0.3592614740430005, 0.509693179419282, 3), (0.7084517144545881, 0.3510702950308835, 0.6477219051423164, 3), (1.4381841805350033, 2.0449795415734724, -1.3643623739316464, 1)]&-1435.9383352682885&[(0.826138262861434, 0.4033668234509743, 0.7439212311660228, 3), (2.8129415942075693, 0.08954709710535805, 1.0443691487281355, 3), (1.9224640976018992, 0.09134238319611264, -0.4203230728275119, 3)]&-1443.786599774639&[(0.7716785267870145, 2.1499361715921665, -0.4116271874679213, 1), (0.9382571607749058, 0.5813252265482238, 0.64724381629871, 3), (-0.990382376428186, 0.11406126986464854, -0.11059060303241494, 3), (4.094905381593042, 1.2733839667975997, 1.4575585245017255, 3)]&-1554.418388883015&
