order_run&video_number&inferred_best_world_state&world_state_1&weight_1&world_state_2&weight_2&world_state_3&weight_3&world_state_4&weight_4&world_state_5&weight_5&world_state_6&weight_6&world_state_7&weight_7&world_state_8&weight_8&world_state_9&weight_9&world_state_10&weight_10&world_state_11&weight_11&world_state_12&weight_12&world_state_13&weight_13&world_state_14&weight_14&world_state_15&weight_15&world_state_16&weight_16&world_state_17&weight_17&world_state_18&weight_18&world_state_19&weight_19&world_state_20&weight_20&world_state_21&weight_21&world_state_22&weight_22&world_state_23&weight_23&world_state_24&weight_24&world_state_25&weight_25&world_state_26&weight_26&world_state_27&weight_27&world_state_28&weight_28&world_state_29&weight_29&world_state_30&weight_30&world_state_31&weight_31&world_state_32&weight_32&world_state_33&weight_33&world_state_34&weight_34&world_state_35&weight_35&world_state_36&weight_36&world_state_37&weight_37&world_state_38&weight_38&world_state_39&weight_39&world_state_40&weight_40&world_state_41&weight_41&world_state_42&weight_42&world_state_43&weight_43&world_state_44&weight_44&world_state_45&weight_45&world_state_46&weight_46&world_state_47&weight_47&world_state_48&weight_48&world_state_49&weight_49&world_state_50&weight_50&world_state_51&weight_51&world_state_52&weight_52&world_state_53&weight_53&world_state_54&weight_54&world_state_55&weight_55&world_state_56&weight_56&world_state_57&weight_57&world_state_58&weight_58&world_state_59&weight_59&world_state_60&weight_60&world_state_61&weight_61&world_state_62&weight_62&world_state_63&weight_63&world_state_64&weight_64&world_state_65&weight_65&world_state_66&weight_66&world_state_67&weight_67&world_state_68&weight_68&world_state_69&weight_69&world_state_70&weight_70&world_state_71&weight_71&world_state_72&weight_72&world_state_73&weight_73&world_state_74&weight_74&world_state_75&weight_75&world_state_76&weight_76&world_state_77&weight_77&world_state_78&weight_78&world_state_79&weight_79&world_state_80&weight_80&world_state_81&weight_81&world_state_82&weight_82&world_state_83&weight_83&world_state_84&weight_84&world_state_85&weight_85&world_state_86&weight_86&world_state_87&weight_87&world_state_88&weight_88&world_state_89&weight_89&world_state_90&weight_90&world_state_91&weight_91&world_state_92&weight_92&world_state_93&weight_93&world_state_94&weight_94&world_state_95&weight_95&world_state_96&weight_96&world_state_97&weight_97&world_state_98&weight_98&world_state_99&weight_99&world_state_100&weight_100
1 & 1 & Any[(0.8970561479040352, 0.5432071359991345, 0.45734942394910083, 3)]&[(0.7453736377237421, 0.5046497536330513, 0.506286631768047, 3)]&-713.0946935984173&[(0.8793054315500232, 0.4906493317461189, 0.5357255074471032, 3)]&-711.9460485186092&[(0.8160938036897498, 0.4913148471139376, 0.5379035666726532, 3)]&-711.8102140242331&[(0.7910878025554303, 0.463339370340641, 0.4998490894112466, 3)]&-713.1289919711176&[(0.8611558458019957, 0.6089241340297191, 0.6895485188716863, 3)]&-714.1227507277106&[(0.8269739951774595, 0.56718772329735, 0.433082781988476, 3)]&-711.1127113833137&[(0.920044099287639, 0.602277466983175, 0.5555921716047189, 3)]&-713.0049482431208&[(0.775028124994537, 0.5792586731449656, 0.4766880515947637, 3)]&-710.5740046770372&[(0.8622896952242455, 0.584263821514288, 0.3864401329574485, 3)]&-713.368780011076&[(0.8343428903132255, 0.5634755017550923, 0.6559586109539701, 3)]&-712.3105209821173&[(0.7462826592080796, 0.5326519622611872, 0.5527564843326743, 3)]&-712.3656007054853&[(0.8498958435256284, 0.585593583746291, 0.6147149126599991, 3)]&-712.0203506792135&[(0.8468831694258242, 0.5558219022856237, 0.6104095681782129, 3), (1.6617109885045291, 2.5526034440930543, -2.8470392511226175, 4)]&-727.9061045591988&[(0.8112132349159351, 0.6031217828421895, 0.43160974059994245, 3)]&-712.1980668579764&[(0.88107182714724, 0.596176659824919, 0.6177756717255596, 3)]&-712.437429226746&[(0.8436977612106663, 0.6374007150382823, 0.4337306337967341, 3)]&-713.401248733227&[(0.7798941296701412, 0.5483243390871073, 0.6161464195193465, 3)]&-711.950935140785&[(0.8373144052051892, 0.46152005435676313, 0.6161909688821989, 3)]&-712.3971924059687&[(0.7886743737382256, 0.5452128517136721, 0.6287580617441775, 3)]&-711.9753421915182&[(0.8361239278649091, 0.4169648159610093, 0.44624947881496735, 3)]&-712.4938481872929&[(0.7741066977037478, 0.4928665247787242, 0.5118820408590152, 3)]&-712.5895455804617&[(0.8963537976168607, 0.5047353553097125, 0.42855086287567346, 3)]&-711.2769794663872&[(0.8970561479040352, 0.5432071359991345, 0.45734942394910083, 3)]&-710.427098906989&[(0.9922477495919669, 0.5190843787801999, 0.5726444589686668, 3)]&-713.8374257079901&[(0.7798764247243768, 0.5303593352739338, 0.6201544006826503, 3)]&-711.9328797715519&[(0.9138472296073772, 0.6207399016214268, 0.5408964492707624, 3)]&-713.6395704041853&[(0.7032375538225646, 0.4559960086043797, 0.4741284641921878, 3)]&-712.2665743527228&[(0.9004996080464622, 0.582476207037369, 0.4104622158990697, 3)]&-712.6000924260418&[(0.9593109043364862, 0.5606487360811337, 0.7055708524295139, 3)]&-715.2568485429911&[(0.8380864935521949, 0.42258823312339633, 0.44530732161555064, 3)]&-712.2945864974602&[(0.800786423409751, 0.6007068922363672, 0.4564733183775929, 3)]&-711.4018307393363&[(0.9775087795503312, 0.44650496789870514, 0.4589290399911828, 3)]&-713.6017054640446&[(0.725794656918419, 0.5313420333904685, 0.4795630976601754, 3)]&-710.7806424549801&[(0.9192124281143345, 0.5610274157339975, 0.5160816425313424, 3)]&-712.6624103837966&[(0.8425367760941094, 0.4731322753955951, 0.5862509951895023, 3)]&-711.8872519682743&[(0.831119832109184, 0.45502449111100624, 0.46992511939529025, 3)]&-710.5875137906876&[(0.7777826360677675, 0.568582715181142, 0.5739366625208856, 3)]&-712.033114848757&[(0.7985051075796312, 0.5205981582686983, 0.6327266154480805, 3)]&-711.9142795403666&[(0.8009920234164619, 0.4969310213939509, 0.6300756360893909, 3)]&-712.0536864396759&[(0.8843606640767343, 0.5423216284013403, 0.3790956722338769, 3)]&-713.0918417819231&[(0.8669478957196466, 0.43341140323872007, 0.43459162348419067, 3)]&-712.3448932865073&[(0.9242333558901751, 0.5163088108870348, 0.5477687813456994, 3)]&-712.185816253842&[(0.7476591523818095, 0.5141799071421559, 0.5448824005953048, 3)]&-712.422619385636&[(0.8322249589948972, 0.44305051098484655, 0.4541604839405468, 3)]&-711.3184392049544&[(0.8581523622162229, 0.4150203057411019, 0.5810265375538256, 3)]&-713.7796132503083&[(0.7456323104157434, 0.4586771060292896, 0.6688826717011327, 3)]&-714.4759946193223&[(0.9695596207898936, 0.4670692034229811, 0.45857473602044413, 3)]&-712.7390158267983&[(0.7810875548543791, 0.564895160065863, 0.4107461312792449, 3)]&-712.2990346128428&[(0.8524872547058884, 0.48690921532496323, 0.5832072726032062, 3)]&-711.6358323518705&[(0.9143219172228709, 0.581174621537568, 0.6095687136619011, 3)]&-712.4334829193192&[(0.9188504422337743, 0.6576592673300978, 0.6564687398845969, 3)]&-715.696819856637&[(0.7525864614622068, 0.45242062326007476, 0.44295844771579196, 3)]&-712.0462153331357&[(0.9337128842398355, 0.6436654745883531, 0.5643101034052569, 3)]&-714.676828970263&[(0.7505807294272997, 0.5103670264159249, 0.5458394267792683, 3)]&-712.3747458426276&[(0.7593559790345163, 0.5060530527992902, 0.54066014602915, 3)]&-712.2881403619135&[(0.9033326439124272, 0.5567100975639054, 0.5966442238488472, 3)]&-711.8490722579705&[(0.9403629894712797, 0.4670387655745318, 0.4259990695518434, 3)]&-712.7871553779948&[(0.9739231593948346, 0.5694934928593619, 0.6159949874689957, 3)]&-713.6450064286105&[(0.9362977455632064, 0.6049318365767794, 0.5215293626038601, 3)]&-713.7991367337982&[(0.7542105347238276, 0.47657072805660133, 0.6403716169690832, 3)]&-713.2137044992959&[(0.8010555545432982, 0.58784156002436, 0.5648600084298108, 3)]&-712.1622152159213&[(0.8016588816454618, 0.5360416867863032, 0.48739140537107056, 3)]&-712.6293843475337&[(0.8440030990702662, 0.4985195888015681, 0.42920456909286553, 3)]&-710.918012541687&[(0.8728482597975423, 0.5270862461128573, 0.4448325085338972, 3)]&-710.4476158416888&[(0.9783896207949123, 0.5014631722216781, 0.6394302452003702, 3)]&-714.1486430024102&[(0.7183761704492255, 0.537617394990257, 0.4778274454460789, 3)]&-711.0455134572878&[(0.8937091517144092, 0.44068951442049653, 0.549437515490669, 3)]&-713.167022814836&[(0.8445182934331075, 0.4091352301173896, 0.5320366537077841, 3)]&-714.1834369307828&[(0.8202513446979797, 0.47958811076095603, 0.44154019324098936, 3)]&-710.7939408504216&[(0.9096084141127048, 0.5095756283953848, 0.4715142854016112, 3)]&-713.3776283052517&[(0.8892416991798556, 0.4904112690992373, 0.6023430678278812, 3)]&-711.932910931441&[(0.9387809462161595, 0.5258517032510364, 0.4623040639593338, 3)]&-714.1123033439051&[(0.7235584337012635, 0.5819182312360527, 0.5671248652652028, 3)]&-713.4092152408787&[(0.9738947018636968, 0.5205522402202478, 0.40597452865556904, 3)]&-713.6343721795016&[(0.8858708410028128, 0.5877944798388378, 0.5937293807599879, 3)]&-712.1221436573418&[(0.8846907793070802, 0.49473234546609, 0.634966516462276, 3)]&-712.2272476276466&[(-1.575486320947542, 1.35785787374676, 3.230986768592997, 4), (2.0498795229446958, 1.8659829254317537, 6.343292756875983, 5)]&-837.4110395718626&[(-6.12881351946351, 2.366570633135932, 0.03266255996899188, 1), (1.4310490808114664, 2.059618673896186, -6.114290888890156, 3)]&-841.1783972033099&[(0.7796131304448042, 0.520056976593796, 0.4500636548383381, 3)]&-710.5122687312067&[(0.8325146512607223, 0.5875022609462546, 0.5314914034459426, 3)]&-712.2851545903886&[(0.9350441770020845, 0.5503107962583824, 0.3998800277457025, 3)]&-713.0089915721306&[(0.8076787929834315, 0.5605636543433039, 0.5239224480774161, 3)]&-712.035926332451&[(0.842485591163306, 0.596144391210047, 0.4277458843074623, 3)]&-711.9888778391175&[(0.7870369935252212, 0.4484845542965296, 0.4293467719952752, 3)]&-712.1075869536271&[(0.7257857975990604, 0.450438904993068, 0.4811541524964649, 3)]&-711.6823521631271&[(0.9003308052461183, 0.5976465226735319, 0.3231519114811648, 3)]&-717.3537267736277&[(0.9290982272927688, 0.4238632278322355, 0.43469112434728857, 3)]&-713.6716821498235&[(0.8624162374996047, 0.6603784851342307, 0.7353213888436212, 3)]&-717.7606109203049&[(0.7912553194310733, 0.45875135059506134, 0.5673016515656848, 3)]&-712.4655870648883&[(0.8754077781236526, 0.5408959230877439, 0.58040379176415, 3)]&-711.4090912025958&[(0.7856573966363458, 0.5747806042893104, 0.5206831517149118, 3)]&-712.5470476934788&[(0.8216395394177913, 0.5641686392435625, 0.6446315636589068, 3)]&-712.1315481581636&[(0.644407156145187, 0.448188255929593, 0.4608213704935233, 3)]&-714.8461128331318&[(0.8690531277068216, 0.5739700656838913, 0.46237568047056066, 3)]&-713.6692329445974&[(0.8440707580287816, 0.5814847836764719, 0.45436211966585727, 3)]&-710.7301441005494&[(0.8239652037711074, 0.4222177400460739, 0.45760782500393693, 3)]&-711.9785049468828&[(0.7567379218692948, 0.4927708881916027, 0.5281951805293854, 3)]&-712.6189702978928&[(0.7057489073233991, 0.48163152556615735, 0.49033962717685275, 3)]&-711.3533696970537&[(0.8850225915748404, 0.4435452727539874, 0.38052679223126984, 3)]&-714.1513517727379&[(0.711671154821784, 0.4957951419598577, 0.48573299601985176, 3)]&-711.1019994927127&
2 & 2 & Any[]&[(-4.865520904238764, 2.686362210546842, 4.254357582925435, 1), (3.8694213626590503, 0.7349053581154184, 5.827920889095866, 4), (-0.4284707344252822, 2.9838316553796784, 0.605359859922394, 5)]&-1159.5455751808367&Tuple{Float64, Float64, Float64, Int64}[]&-1130.3839603654405&[(-0.23696450401149932, 2.7980597582941495, 0.504007644537964, 5)]&-1130.5049764575983&Tuple{Float64, Float64, Float64, Int64}[]&-1131.566903817949&Tuple{Float64, Float64, Float64, Int64}[]&-1132.560662574542&[(0.2900946814852212, 2.8873750441534773, 0.36496086287466156, 5)]&-1129.4219487982887&Tuple{Float64, Float64, Float64, Int64}[]&-1131.442860089952&[(-2.935412322373316, 2.582956467647064, 2.641334160018867, 1), (-3.992260560645894, 1.6949684983290794, -0.432129732477156, 4)]&-1157.6141844694225&[(-0.4053605032941683, 2.980029273293557, 0.549185665326231, 5)]&-1132.3007607313518&Tuple{Float64, Float64, Float64, Int64}[]&-1130.7484328289488&[(-0.38842186384321065, 2.879714618153751, 0.3034689199703544, 5)]&-1131.7482273886217&Tuple{Float64, Float64, Float64, Int64}[]&-1130.4582625260448&Tuple{Float64, Float64, Float64, Int64}[]&-1146.3440164060303&Tuple{Float64, Float64, Float64, Int64}[]&-1130.6359787048077&[(0.32340466430568193, 2.8752769394346958, 0.5328932269083878, 5)]&-1131.2648460859778&[(0.07488653237935067, 2.9454044617223256, 0.3882659630228391, 5)]&-1131.814403899149&Tuple{Float64, Float64, Float64, Int64}[]&-1130.3888469876167&Tuple{Float64, Float64, Float64, Int64}[]&-1130.8351042528002&Tuple{Float64, Float64, Float64, Int64}[]&-1130.4132540383498&[(-0.12830690824977775, 2.8681028222727214, 0.26700435642893144, 5)]&-1131.2488001535253&[(0.11934755205169092, 2.8750677412891785, 0.6832533763508888, 5)]&-1132.0172159047465&Tuple{Float64, Float64, Float64, Int64}[]&-1129.7148913132185&Tuple{Float64, Float64, Float64, Int64}[]&-1128.8650107538206&Tuple{Float64, Float64, Float64, Int64}[]&-1132.2753375548218&Tuple{Float64, Float64, Float64, Int64}[]&-1130.370791618383&Tuple{Float64, Float64, Float64, Int64}[]&-1132.0774822510166&Tuple{Float64, Float64, Float64, Int64}[]&-1130.704486199555&Tuple{Float64, Float64, Float64, Int64}[]&-1131.0380042728727&[(-0.32768712596126404, 2.8220436900513732, 0.1796937754173895, 5)]&-1135.0212059619764&[(0.18544543773533634, 2.903145308440831, 0.3522110656585261, 5)]&-1130.5740588947385&Tuple{Float64, Float64, Float64, Int64}[]&-1129.8397425861676&Tuple{Float64, Float64, Float64, Int64}[]&-1132.0396173108759&Tuple{Float64, Float64, Float64, Int64}[]&-1129.218554301811&Tuple{Float64, Float64, Float64, Int64}[]&-1131.100322230628&Tuple{Float64, Float64, Float64, Int64}[]&-1130.3251638151055&Tuple{Float64, Float64, Float64, Int64}[]&-1129.0254256375183&[(0.26233903209141324, 2.5976562542792276, 0.14251270334444077, 5)]&-1132.1573732160464&[(-0.3259506132682743, 2.9192796168347175, 0.6562627572139694, 5)]&-1131.5574332939696&Tuple{Float64, Float64, Float64, Int64}[]&-1130.4915982865073&Tuple{Float64, Float64, Float64, Int64}[]&-1131.5297536287544&[(0.06464388971345816, 2.936820299923983, 0.474926625827897, 5)]&-1130.7949356232566&[(-0.30450137087683427, 2.7530684084326316, 0.5815961573619267, 5)]&-1132.796333306009&Tuple{Float64, Float64, Float64, Int64}[]&-1130.860531232467&[(-0.2997422369657775, 2.9247198702017534, 0.12088219213530904, 5)]&-1130.8451600427857&Tuple{Float64, Float64, Float64, Int64}[]&-1132.2175250971388&[(0.21416404131934286, 2.8805365194892487, 0.1491416789479632, 5)]&-1133.5440591443178&Tuple{Float64, Float64, Float64, Int64}[]&-1131.17692767363&[(-0.30305880926759327, 2.9348967176095684, 0.3394994405369391, 5)]&-1130.707875780001&Tuple{Float64, Float64, Float64, Int64}[]&-1130.0737441987017&Tuple{Float64, Float64, Float64, Int64}[]&-1130.8713947661508&Tuple{Float64, Float64, Float64, Int64}[]&-1134.1347317034683&[(0.20335220064516862, 2.8595145653076597, 0.7066779548732594, 5)]&-1132.5120808384117&Tuple{Float64, Float64, Float64, Int64}[]&-1133.1147408170946&[(-1.218749785911288, 0.4784626056682968, -6.431618730710359, 2)]&-1140.9531916984781&[(-0.6656122522322673, 2.7294121039664607, 0.4855565202513086, 5)]&-1133.7482053494211&Tuple{Float64, Float64, Float64, Int64}[]&-1130.286984104802&[(3.4359379053503183, 2.287583717650928, -5.865450273432369, 3)]&-1141.3656012338454&Tuple{Float64, Float64, Float64, Int64}[]&-1132.082918275442&Tuple{Float64, Float64, Float64, Int64}[]&-1132.2370485806293&[(0.6802272518268161, 2.824812021766421, 0.4998539412818111, 5)]&-1134.6409773157825&[(0.23279401953850476, 2.813505569882851, 0.2840216519908572, 5)]&-1131.05694997897&[(-0.6020183715975429, 2.9810818335946156, 0.5993141675039639, 5)]&-1132.6424871913691&Tuple{Float64, Float64, Float64, Int64}[]&-1129.355924388518&Tuple{Float64, Float64, Float64, Int64}[]&-1128.8855276885201&Tuple{Float64, Float64, Float64, Int64}[]&-1132.5865548492407&[(-0.3303899315350451, 2.8338749713958546, 0.5184492756168193, 5)]&-1130.0390640786773&[(-0.23620228199322363, 2.8295280367025413, 0.28836057295054257, 5)]&-1132.0698647364757&Tuple{Float64, Float64, Float64, Int64}[]&-1132.621348777614&Tuple{Float64, Float64, Float64, Int64}[]&-1129.2318526972526&[(0.9465644343481233, 2.7843808364546083, 0.011500672301237413, 5)]&-1134.5978132880834&[(-0.597475314604943, 2.7465306172255133, 0.4343782254163598, 5)]&-1132.1910579402474&[(0.7143101217635928, 2.5621229326709685, 0.028651937546071204, 5)]&-1135.0832604967322&[(-0.19675306701194262, 2.8176009168833986, 0.5287430911541328, 5)]&-1132.0500151953822&Tuple{Float64, Float64, Float64, Int64}[]&-1132.0722840263331&Tuple{Float64, Float64, Float64, Int64}[]&-1130.5600555041726&[(0.13656781924213612, 2.9028520360155836, 0.361911383539163, 5)]&-1130.482792695505&Tuple{Float64, Float64, Float64, Int64}[]&-1255.8489514186936&[(-0.37493377782921755, 2.9762858831418497, 0.5088869478862266, 5)]&-1259.8906756241715&Tuple{Float64, Float64, Float64, Int64}[]&-1128.9501805780383&[(0.12288626007852815, 2.609944235433949, 0.45947042186437503, 5)]&-1132.3935288043206&Tuple{Float64, Float64, Float64, Int64}[]&-1131.446903418962&Tuple{Float64, Float64, Float64, Int64}[]&-1130.4738381792824&Tuple{Float64, Float64, Float64, Int64}[]&-1130.4267896859487&[(-0.301408877168379, 2.7992000747654937, -0.0258270681895639, 5)]&-1133.4034425422246&[(-0.24071891803081283, 2.917506537748409, 0.5061017827251637, 5)]&-1130.4851801824861&[(-0.026373826132249846, 2.9953037580349746, 0.7896113593985774, 5)]&-1138.0423729367246&Tuple{Float64, Float64, Float64, Int64}[]&-1132.1095939966544&[(0.3234228073957129, 2.6324449038766264, 0.25905209650423533, 5)]&-1137.756743523752&Tuple{Float64, Float64, Float64, Int64}[]&-1130.9034989117195&Tuple{Float64, Float64, Float64, Int64}[]&-1129.8470030494268&[(0.08482733266106289, 2.83256240858197, 0.17496821795306766, 5)]&-1131.4266047688316&Tuple{Float64, Float64, Float64, Int64}[]&-1130.569460004995&Tuple{Float64, Float64, Float64, Int64}[]&-1133.2840246799633&[(0.03899325227649818, 2.8301300229279565, 0.29494032923916796, 5)]&-1131.9653879994771&Tuple{Float64, Float64, Float64, Int64}[]&-1129.1680559473807&Tuple{Float64, Float64, Float64, Int64}[]&-1130.416416793714&[(0.12527130223866711, 2.9497920722958475, 0.0801313789835477, 5)]&-1132.6691439570209&Tuple{Float64, Float64, Float64, Int64}[]&-1129.791281543885&Tuple{Float64, Float64, Float64, Int64}[]&-1132.5892636195692&Tuple{Float64, Float64, Float64, Int64}[]&-1129.5399113395438&
