order_run&video_number&inferred_best_world_state&world_state_1&weight_1&world_state_2&weight_2&world_state_3&weight_3&world_state_4&weight_4&world_state_5&weight_5&world_state_6&weight_6&world_state_7&weight_7&world_state_8&weight_8&world_state_9&weight_9&world_state_10&weight_10&world_state_11&weight_11&world_state_12&weight_12&world_state_13&weight_13&world_state_14&weight_14&world_state_15&weight_15&world_state_16&weight_16&world_state_17&weight_17&world_state_18&weight_18&world_state_19&weight_19&world_state_20&weight_20&world_state_21&weight_21&world_state_22&weight_22&world_state_23&weight_23&world_state_24&weight_24&world_state_25&weight_25&world_state_26&weight_26&world_state_27&weight_27&world_state_28&weight_28&world_state_29&weight_29&world_state_30&weight_30&world_state_31&weight_31&world_state_32&weight_32&world_state_33&weight_33&world_state_34&weight_34&world_state_35&weight_35&world_state_36&weight_36&world_state_37&weight_37&world_state_38&weight_38&world_state_39&weight_39&world_state_40&weight_40&world_state_41&weight_41&world_state_42&weight_42&world_state_43&weight_43&world_state_44&weight_44&world_state_45&weight_45&world_state_46&weight_46&world_state_47&weight_47&world_state_48&weight_48&world_state_49&weight_49&world_state_50&weight_50&world_state_51&weight_51&world_state_52&weight_52&world_state_53&weight_53&world_state_54&weight_54&world_state_55&weight_55&world_state_56&weight_56&world_state_57&weight_57&world_state_58&weight_58&world_state_59&weight_59&world_state_60&weight_60&world_state_61&weight_61&world_state_62&weight_62&world_state_63&weight_63&world_state_64&weight_64&world_state_65&weight_65&world_state_66&weight_66&world_state_67&weight_67&world_state_68&weight_68&world_state_69&weight_69&world_state_70&weight_70&world_state_71&weight_71&world_state_72&weight_72&world_state_73&weight_73&world_state_74&weight_74&world_state_75&weight_75&world_state_76&weight_76&world_state_77&weight_77&world_state_78&weight_78&world_state_79&weight_79&world_state_80&weight_80&world_state_81&weight_81&world_state_82&weight_82&world_state_83&weight_83&world_state_84&weight_84&world_state_85&weight_85&world_state_86&weight_86&world_state_87&weight_87&world_state_88&weight_88&world_state_89&weight_89&world_state_90&weight_90&world_state_91&weight_91&world_state_92&weight_92&world_state_93&weight_93&world_state_94&weight_94&world_state_95&weight_95&world_state_96&weight_96&world_state_97&weight_97&world_state_98&weight_98&world_state_99&weight_99&world_state_100&weight_100
1 & 50 & Any[(-1.7949519389240087, 0.28747513499980026, -1.9751778662199115, 2)]&[(-1.6679946908652186, 0.11527758256085036, -2.0472839813680617, 2)]&-386.1948204498823&[(-1.6814912089678915, 0.3480540473850614, -2.1568371203891776, 2)]&-413.1351038793953&[(-1.543746400373628, 0.32675460878184526, -1.9918284636264423, 2)]&-392.7258883130865&[(-0.6158342082801523, 0.40217255270599606, -1.7079393468558006, 2)]&-405.857135598791&[(-1.5394241738755947, 0.15139579569795597, -1.9219708670362148, 2)]&-390.23719167918557&[(-1.600402694595123, 0.2390785105504013, -2.040881323409873, 2)]&-387.74532707630584&[(-1.6683392594607067, 0.33493696402354284, -1.950868207485037, 2)]&-386.3323593424445&[(-1.8136806062824722, 0.3606941422232042, -1.8845219380804472, 2)]&-388.0533200296786&[(-1.619179708714555, 0.2736175575091588, -1.8638248872511327, 2)]&-383.31406751618164&[(-1.6476105174345113, 0.24319863625514654, -2.054123348218554, 2)]&-393.29497331690084&[(-1.7499465505514606, 0.34783225064326645, -1.9331304148249626, 2)]&-384.91412155083475&Tuple{Float64, Float64, Float64, Int64}[]&-417.2824407385031&[(-1.8108374348279552, 0.13673406833012713, -1.994589328983808, 2)]&-406.31476629477396&[(-1.4330529533023177, 0.0011347621796845286, -1.818964510209294, 2)]&-391.99704162382886&Tuple{Float64, Float64, Float64, Int64}[]&-426.1915358185822&[(-1.8358681728373463, 0.33038956531126357, -1.9181899293214983, 2)]&-394.5894851734305&[(-1.504669018054423, 0.02391230863251141, -2.039602405977133, 2)]&-392.7541616518834&[(-1.3239385229680267, 0.31341212934292123, -2.1219241442031915, 2)]&-395.76179742678084&[(-2.3582099850608853, 0.2418994163642343, -2.4574919484344235, 2)]&-394.7510146005604&[(-1.5210934047889133, 0.12734501759915196, -1.8338641874805595, 2)]&-400.48801701093527&[(-1.6600349959455059, 0.1646620206318982, -2.137611632255377, 2)]&-408.767857517812&[(-1.724317308332263, 0.11820510485904415, -2.0534331134233823, 2)]&-390.6950075749967&[(-1.5220072057439191, 0.209161538705812, -1.958565548333138, 2)]&-386.0553679315173&Tuple{Float64, Float64, Float64, Int64}[]&-413.2724010386209&[(-1.6465092748017172, 0.22845523142443264, -1.99478872536664, 2)]&-388.7458906086434&[(-1.50106493629066, 0.3980289144197124, -1.950866692657529, 2)]&-383.8107981859855&[(-1.6082048376072844, 0.2564623651758418, -1.9843546541936892, 2)]&-383.4227191085194&[(-2.426071848572284, 0.24567402158978321, -2.4815635758974786, 2)]&-401.4166944101466&[(-1.743218388712059, 0.1516443762983131, -2.171638620856296, 2)]&-403.8214487383448&[(-1.596305354494368, 0.3211368178263244, -1.9543116969283474, 2)]&-379.0285600893013&[(-1.8386162005547173, 0.1518705900949391, -2.3278775225118116, 2)]&-413.5776283152257&[(-1.514099414608141, 0.12338239459840522, -1.7383203790257744, 2)]&-399.5151153074813&[(-1.8492078198969224, 0.25282189503990954, -1.9689212905827278, 2)]&-382.38388875363034&[(-1.789246606430068, 0.20574300345820043, -2.008685774574751, 2)]&-398.2705554996741&[(-1.8026639696750213, 0.15418937858230106, -1.970993940569325, 2)]&-403.7736339549425&[(-1.5800388124522864, 0.3304276001326605, -2.0795839964472176, 2)]&-387.0664310736051&Tuple{Float64, Float64, Float64, Int64}[]&-417.5704304895815&[(-1.8163185227235965, 0.33918852505661756, -2.0819862297140577, 2)]&-396.0335606405865&[(-1.8000278339176754, 0.4009460618947458, -1.903098943468713, 2)]&-384.6856399804452&Tuple{Float64, Float64, Float64, Int64}[]&-423.2808106955067&Tuple{Float64, Float64, Float64, Int64}[]&-420.90375437283194&Tuple{Float64, Float64, Float64, Int64}[]&-404.9854521966555&[(-1.954203958697804, 0.33460939812694224, -2.153281570521175, 2)]&-410.36111119228104&[(-1.4089826610391434, 0.3923799175207693, -2.034723061644236, 2)]&-389.7547580832163&Tuple{Float64, Float64, Float64, Int64}[]&-415.31658935077974&Tuple{Float64, Float64, Float64, Int64}[]&-408.41713653135315&[(-1.5205742803247173, 0.3085915780716534, -1.9378274410508267, 2)]&-387.1120584626732&[(-1.5150321724937006, 0.30982608085483465, -2.051157817937043, 2)]&-391.51444826157035&[(-1.787406357913349, 0.20880460152364644, -2.004403984497429, 2)]&-388.0764490280731&Tuple{Float64, Float64, Float64, Int64}[]&-412.3671334018765&[(-1.705395720772348, 0.13202912301555775, -1.9673944259645826, 2)]&-384.39278013442186&Tuple{Float64, Float64, Float64, Int64}[]&-418.88981870619097&[(-1.5930096378176435, 0.09065805537730151, -2.0797897365630607, 2)]&-381.5504434168161&Tuple{Float64, Float64, Float64, Int64}[]&-416.7420245233455&[(-1.647479452291371, 0.40613737676620165, -1.82659819431165, 2)]&-402.8182589042074&Tuple{Float64, Float64, Float64, Int64}[]&-419.3803693757558&[(-1.7790296473096698, 0.40904312626393075, -2.28889876081285, 2)]&-404.08489143445706&[(-1.6700690791338166, 0.4601096343268379, -1.9652340340396783, 2)]&-391.14713547220646&[(-1.692802018571362, 0.2839668480294144, -1.7773387703794017, 2)]&-389.74850823482916&Tuple{Float64, Float64, Float64, Int64}[]&-425.3152429938193&[(-1.7209824212147256, 0.31606168369206644, -1.8069401199804387, 2)]&-392.0318134681043&Tuple{Float64, Float64, Float64, Int64}[]&-417.39922137185505&[(-1.7454657806531761, 0.3241898851998478, -1.9056006104036107, 2)]&-391.6832382448984&[(-1.7599134737736137, 0.3093016155630373, -2.2372627583280815, 2)]&-397.6135293870161&[(-2.40059257554784, 0.02505085865929199, -2.5569251737605057, 2)]&-414.1144233595852&[(-1.4685807624567708, 0.14383639439305923, -2.0565198208531696, 2)]&-380.3009683119936&[(-1.4546801180737827, 0.12194248110356534, -2.128406470446192, 2)]&-404.4006292263749&[(-1.7949519389240087, 0.28747513499980026, -1.9751778662199115, 2)]&-377.60417963384845&[(-0.30734008376071104, 0.777157330114351, 0.5023189737827984, 2)]&-427.6119571078956&[(-1.9087133048998886, 0.23875551449818067, -2.1765882156230734, 2)]&-391.3693704225279&[(-1.365889465486714, 0.16973656744969065, -1.856896629154585, 2)]&-396.10155700619015&[(-1.8251777639673339, 0.3166677513281294, -2.0698043677961606, 2)]&-407.74868675931793&[(-1.4591606472739143, 0.06678677963208837, -1.9121319314234322, 2)]&-393.4106676625715&Tuple{Float64, Float64, Float64, Int64}[]&-414.65495450875096&[(-1.554874144235524, 0.24687883146357142, -2.0623996005169385, 2)]&-395.4591978042601&[(-1.4504565480059337, 0.15448444715105353, -2.1176315413768947, 2)]&-398.3480137501599&Tuple{Float64, Float64, Float64, Int64}[]&-413.51230644003124&[(-1.607792280698229, 0.37007144989619445, -1.9786630888531394, 2)]&-385.595738138433&[(-1.7769433201220615, 0.04978671499755255, -1.9585742023316965, 2)]&-394.8569451425308&Tuple{Float64, Float64, Float64, Int64}[]&-426.70632296982257&Tuple{Float64, Float64, Float64, Int64}[]&-430.3025654464041&[(-1.5887358801813782, 0.15897548214049684, -2.0286878153308483, 2)]&-400.9350810455236&[(-1.3676076121405847, 0.09068028785470006, -2.0949351147401045, 2)]&-396.16267154856547&[(-1.5145966794620342, 0.29227103971555046, -2.123036971506772, 2)]&-378.82360393549163&[(-1.7061179194778149, 0.13911338879779367, -2.2332652308588377, 2)]&-397.11053806871746&[(-1.5615388063219346, 0.04423758044013429, -2.0293017704683347, 2)]&-386.06788661726534&[(-1.6523929284485854, 0.23530457361176102, -1.9527470131328608, 2)]&-390.8938925957385&Tuple{Float64, Float64, Float64, Int64}[]&-421.38981814210933&[(-1.6048679127941183, 0.37045239943220765, -1.8634747931703914, 2)]&-386.46460194235226&[(-1.6728334655295531, 0.2280340769526205, -2.1169364060774316, 2)]&-411.44055004550853&[(-1.4483675781319247, 0.21118816575144111, -1.8444889033626002, 2)]&-390.3144265494692&[(-1.5688342777039606, 0.27390880542542834, -2.0749126773177156, 2)]&-386.30294271439624&[(-1.5421444152755852, 0.08332305767122322, -2.0509539821957414, 2)]&-391.2055980844386&Tuple{Float64, Float64, Float64, Int64}[]&-410.91710832015815&[(-1.5219177955972407, 0.23479057158304115, -1.7301772353170595, 2)]&-409.9459421496116&[(-1.6391533961338745, 0.30329646784083775, -1.8717172603522905, 2)]&-406.6208092649402&Tuple{Float64, Float64, Float64, Int64}[]&-406.7166511099855&[(-1.6901742926104733, 0.4112662432715286, -1.9055687294527257, 2)]&-383.7406155931968&[(-1.4147780268288572, 0.2732459680098013, -1.9653515343783317, 2)]&-426.2876840013746&Tuple{Float64, Float64, Float64, Int64}[]&-423.59287701456685&
2 & 49 & Any[(-1.4129805940105777, 0.2996450817423357, -0.29847685024207843, 2)]&Tuple{Float64, Float64, Float64, Int64}[]&-850.1693982656487&[(-1.4380481998616743, 0.27412731010548225, -0.2895767433565832, 2)]&-799.7820197260108&[(-1.3015131486489018, 0.3884441031120201, -0.3437950301994984, 2)]&-801.488955444917&Tuple{Float64, Float64, Float64, Int64}[]&-847.687625936461&Tuple{Float64, Float64, Float64, Int64}[]&-849.9824153688778&[(-1.5523754449452494, 0.16401845226226186, -0.45015114732685213, 2)]&-811.4018957586735&[(-1.511332112664947, 0.3510849487477792, -0.3443672859497006, 2)]&-805.8506456776539&[(-1.4197786769134628, 0.3240418545372616, -0.32776558596526817, 2)]&-794.8443631831225&[(-1.404182150209289, 0.3113876590391169, -0.12670368687231717, 2)]&-802.8083913347876&[(-1.3149049392029861, 0.25538184282665877, -0.21218441652160683, 2)]&-800.5490317229711&[(-1.3608975100988767, 0.36301573983356655, -0.4012251659056047, 2)]&-802.3311789587835&[(-1.3980813815446451, 0.3885827951209325, -0.5306850368907539, 2), (-4.91403444467217, 1.1884530081519642, 3.2726094026892074, 3)]&-813.3329706272475&[(-1.3379196971314962, 0.16827590598869346, -0.31581109350308084, 2)]&-795.6681599184318&[(-1.0326115944355263, 0.2930033956289804, -0.4877936440789886, 2)]&-809.6871842486346&[(-1.3130419173284196, 0.18050973174794566, -0.27700988546888683, 2)]&-804.0986701182883&[(-1.5824898744006761, 0.29059231289968657, -0.30639080081154524, 2)]&-801.5662650236962&[(-1.3339717441131025, 0.21814058123861663, -0.173956475377719, 2)]&-803.696951650075&[(-1.322433253862472, 0.2653026173587224, -0.08844522395705631, 2)]&-801.9764364246604&[(-1.479861055019069, 0.24143260977246778, -0.21769229308900295, 2)]&-797.4780058466106&Tuple{Float64, Float64, Float64, Int64}[]&-849.4468162965921&[(-1.2814975819101857, 0.32566229559642734, -0.20143079159395727, 2)]&-799.1683803826214&[(-1.3742297649010744, 0.1383589825065087, -0.34971038584806613, 2)]&-803.9309646495477&[(-1.3648384420999595, 0.38631552142415626, -0.27318209196101184, 2)]&-801.6459979516861&[(-1.5346744886355177, 0.38427640319519357, -0.3616165833897212, 2)]&-801.877544305515&[(-1.4623870054674597, 0.32984832297741284, -0.24065724003730413, 2)]&-795.8382813076129&[(-1.662954173745551, 0.23284398370843462, -0.35035922016708343, 2)]&-811.4243670162451&[(-1.3756763618816277, 0.20398354370215016, -0.2845137528699973, 2)]&-801.4001967330287&[(-1.5224841784831493, 0.2504798649293123, -0.3630931700931086, 2)]&-797.0453328622103&[(-1.220938798139635, 0.277706737017283, -0.24019181858703076, 2)]&-797.4009677605742&Tuple{Float64, Float64, Float64, Int64}[]&-848.0901168909131&[(-1.4092077730007682, 0.37117064610881256, -0.3762337115375905, 2)]&-799.1235978805626&[(-1.4309399125457405, 0.22471467280418134, -0.3239910311853971, 2)]&-803.0661333086597&[(-1.4864106240192787, 0.2987856641988642, -0.2503787999358471, 2)]&-808.0277745745435&[(-1.2626211896612256, 0.3534264718806462, -0.08425395008890202, 2)]&-812.6367351727273&[(-1.3888506672253191, 0.3453578841464265, -0.3364568342270516, 2)]&-800.9031104103807&[(-1.5001592789060918, 0.24115400953092406, -0.22482708714743144, 2)]&-796.7781145828419&[(-1.5125729742232294, 0.3196391797403616, -0.301830758704036, 2)]&-801.6467324830429&[(-1.4097099675667024, 0.18026890626048547, -0.45583853719653356, 2)]&-798.8653693851383&[(-1.4027466552914494, 0.28098516060435397, -0.40947387606977187, 2)]&-799.2199562016159&[(-1.4692039392244138, 0.26844899371307684, -0.3064139840370565, 2)]&-808.7426228050084&[(-1.415721158069991, 0.2196227588174593, -0.31574028731451576, 2)]&-803.2136630975493&[(-1.4078315164310193, 0.2886168578904693, -0.2822997152765325, 2)]&-798.5921163428382&[(-1.4242202268348543, 0.3182475744007571, -0.19061802913285977, 2)]&-798.4540353833153&[(-1.2367288839201565, 0.34191460085174513, -0.30149691213948737, 2)]&-804.7766321895807&[(-1.459420800685812, 0.3490967149452832, -0.37742549463476277, 2)]&-800.0087776144512&[(-1.4354721029809323, 0.20991982641451057, -0.39341225017803017, 2)]&-804.1465461641488&[(-0.777995063909767, 0.002603629514724993, 0.01730098672233211, 2)]&-849.46704384103&[(-1.3904254739604704, 0.21689866285278211, -0.1733294128721529, 2)]&-800.8634192984192&[(-1.3941117719371452, 0.285407933491933, -0.2767316552439433, 2)]&-799.5463976160728&[(-1.509901231867566, 0.28942128901763525, -0.2697927370484107, 2)]&-797.985075565115&[(-1.2624476177552992, 0.1474150988958714, -0.22953786652635663, 2)]&-797.2427733889853&[(-1.3355594482758106, 0.3306594849553848, -0.16219072968604506, 2)]&-805.6716580140268&[(-1.3341811081772896, 0.3232284782428986, -0.35598458067079874, 2)]&-799.5318984773593&[(-1.4164026539570593, 0.19636994208654576, -0.23388758686718472, 2)]&-799.2365227709589&[(-1.405258665141509, 0.1879815989524531, -0.31937680916892347, 2)]&-794.5331381135666&[(-1.2897287280717324, 0.3462943860955647, -0.11294184412451624, 2)]&-805.8877576501285&[(-1.3633904922437068, 0.17852646783167586, -0.4585731031996776, 2), (-2.2042195509624696, 1.543214546545648, -6.026571254084594, 1)]&-809.9597033213535&[(-1.240737949213354, 0.24321331936262608, -0.18330975134922362, 2)]&-800.035631942288&[(-1.3480263211469465, 0.17238971720395943, -0.33068000353384497, 2)]&-803.0669846073995&[(-1.391704132871401, 0.21695892195412878, -0.2541348314543135, 2)]&-809.0402479688497&[(-1.4776194743514497, 0.410930286075211, -0.428035796060434, 2)]&-804.5162436530169&Tuple{Float64, Float64, Float64, Int64}[]&-845.5553752086756&[(-1.4032989442209973, 0.2966551420222652, -0.3214668999729423, 2)]&-798.9846492655793&[(-1.2986925194758019, 0.2893445647231628, -0.3287604710421751, 2)]&-809.6622595271338&[(-1.3017698369262098, 0.23537885827322438, -0.4141787097430353, 2)]&-801.609344063755&[(-1.566000646628134, 0.2867351305789429, -0.3516546588598196, 2)]&-801.3916707263646&[(-1.3029179740522614, 0.303956987022531, -0.3019010965939085, 2)]&-797.3422909398795&[(-1.3928139237207262, 0.22997423542650594, -0.19622849354734925, 2)]&-800.8367302673624&[(-1.4811794166588577, 0.19328597685481308, -0.21245492969418026, 2)]&-803.7371278922973&[(-1.3804751533424202, 0.28361248850434123, -0.3647525029141552, 2)]&-799.9139723206923&[(-1.5197173507328077, 0.7046299596967271, -0.5463488269044822, 2)]&-839.6539317151279&[(-1.4439637362883335, 0.3566556641141943, -0.3151944621285306, 2)]&-804.0838788731197&[(-1.2721199989347554, 0.22990550043044322, -0.28733671341611644, 2)]&-809.8432590983808&[(-1.234813584291231, 0.20538698763998992, -0.2831398259891258, 2)]&-806.9943964404112&[(-1.3472444170626248, 0.22183528039252173, -0.27640870894402425, 2)]&-805.4295194198428&[(-1.2782675330106403, 0.37360249684515856, -0.4246575039425528, 2)]&-802.3687330675933&Tuple{Float64, Float64, Float64, Int64}[]&-851.2044265271912&[(-1.3614259280085481, 0.19480709329974735, -0.35717494634831365, 2)]&-800.28141658273&[(-1.4165773944557265, 0.34669178445870485, -0.16828189529095103, 2)]&-802.8735569467284&[(-1.361856509658461, 0.12239404852047978, -0.38427752817828836, 2)]&-802.5225535870076&[(-1.3413570812327051, 0.2547364318787, -0.4125303405868681, 2)]&-798.1067004555143&[(-1.246491827444587, 0.19245615093651786, -0.4432507384691662, 2)]&-799.2876159082525&[(-1.4559851539119002, 0.36921484961771284, -0.324100202551193, 2)]&-807.2011066333592&Tuple{Float64, Float64, Float64, Int64}[]&-853.3505599423717&[(-1.4723134424099733, 0.3066217565705629, -0.2846385553898274, 2)]&-796.3543065299423&[(-1.324509198045103, 0.20577239590781188, -0.3829410016656824, 2)]&-803.5887191852436&[(-1.3863801468236912, 0.3052489078008386, -0.2879646213401891, 2)]&-794.7790885120436&[(-1.2471314047138733, 0.16348407637676998, -0.17478870588890538, 2)]&-811.4048208462024&[(-1.4129805940105777, 0.2996450817423357, -0.29847685024207843, 2)]&-792.2866603337712&[(-1.3969093048957446, 0.26852858026680637, -0.4137451818306249, 2)]&-797.7365281265426&[(-1.3934140591504496, 0.2078624423078545, -0.3546587392584398, 2)]&-801.829804303154&[(-1.2868920540135969, 0.2799592114278029, -0.25574662057513203, 2)]&-801.0025302319958&[(-1.3079388813146133, 0.18211464939227692, -0.23030047422938082, 2)]&-799.6151097418114&[(-1.3834720211242144, 0.12447729203480354, -0.19635047081955145, 2)]&-803.3793625181826&[(-1.3308119611348173, 0.26118287290338527, -0.2938550574317155, 2)]&-804.5896541341709&[(-2.3331366011910526, 0.3688718783677365, -0.4341783041294177, 2)]&-847.3148516702657&[(-1.4041161430073588, 0.4765974861898865, -0.4017105197359685, 2)]&-805.0547326330159&[(-1.4050673279838817, 0.34345355770050456, -0.28658874830706416, 2)]&-796.3660442877023&[(-1.450346574441151, 0.20383464848345412, -0.43518961744041057, 2)]&-801.8900207874847&[(-1.3351066160948248, 0.16164738443600848, -0.28025757788950534, 2)]&-804.2343557073916&
