video,Jacc_sim_online,avg_dist_online,Jacc_sim_retrospective,avg_dist_retro,Jacc_sim_lesioned,avg_dist_lesioned
22,0.0,NaN,0.0,NaN,0.0,NaN
23,1.0,0.7083442785349429,1.0,0.8278491607807794,1.0,0.7130351540539362
24,0.5,0.30244258824436304,0.5,0.23111558786148384,0.5,0.10893894755930095
25,1.0,0.07162031231316507,1.0,0.19370248865359674,1.0,0.0846914547684686
26,1.0,0.39998216855791247,1.0,0.4551289630485937,1.0,0.36442076475867474
27,1.0,0.3678642846943493,1.0,0.40200789327832687,1.0,0.4415220857215678
28,1.0,0.26130812291194844,1.0,0.2829262213269044,0.3333333333333333,0.23153422096044277
29,0.25,1.3717406461653083,0.25,1.3675192564995389,0.3333333333333333,0.5994307017472654
30,1.0,0.1848019874148095,1.0,0.1472267889438453,1.0,0.08879181743225735
31,1.0,0.13451599512331144,1.0,0.08891569344096148,1.0,0.1452082522379522
32,0.6666666666666666,0.5532233498228046,1.0,0.7040930630652816,0.3333333333333333,0.3453488453459179
33,0.3333333333333333,0.6675289502145786,0.3333333333333333,0.7007142526812117,0.5,0.28215860587465796
34,1.0,1.7918947818934559,1.0,2.2301836116782403,1.0,0.6361804363625035
35,1.0,0.3235490144413758,1.0,0.46692884128178674,0.0,NaN
36,0.5,0.13170744442201063,0.5,0.09934457657521083,0.5,0.15830998194405396
37,1.0,0.2436341071818795,1.0,0.26887454720520443,0.5,0.15783179158052238
38,1.0,0.4197101540307764,1.0,0.3088452640082545,0.5,0.24009103289306072
39,1.0,0.1133974738867377,1.0,0.06086154461728432,1.0,0.06545233674644851
40,1.0,0.3592662626604374,1.0,0.36182555264561705,1.0,0.6868080074697965
41,1.0,0.2473623557977226,1.0,0.35063339171319585,0.3333333333333333,0.35436956326316355
42,0.6666666666666666,0.35548469694231455,0.6666666666666666,0.41248201599462797,0.3333333333333333,0.3054887445844961
43,1.0,0.45548864052797466,1.0,0.422331389868617,0.5,0.6214330931122672
44,0.2,1.503296213333192,0.2,1.0899355489485854,0.3333333333333333,0.21330847798271504
45,0.5,0.3378327162033345,0.5,0.08707750243490169,0.5,0.3615237208881763
46,0.5,0.811900593455801,0.5,0.4825701821642002,0.3333333333333333,0.18834968391030235
47,1.0,0.3528463665071647,1.0,0.5230568977492265,0.5,0.20471092357004914
48,1.0,0.13407651888912,1.0,0.08840549020283851,1.0,0.07775788932979533
49,0.5,0.11362087275221916,0.5,0.026228484650020836,0.5,0.06405253399737476
50,0.5,0.19330989730570225,0.5,0.27953842239788046,0.5,0.25120685830924466
51,NaN,NaN,0.5,0.531300092169047,0.5,0.27887965488574773
52,NaN,NaN,1.0,0.3747215092365654,0.5,0.47402897388330273
53,NaN,NaN,1.0,0.15080675842264527,1.0,0.13212350190281166
54,NaN,NaN,1.0,0.6010589434769543,0.5,0.17883134729492273
55,NaN,NaN,1.0,0.3728918854282942,0.5,0.22489566819555046
56,NaN,NaN,1.0,0.054899867039015476,1.0,0.19186974546800548
57,NaN,NaN,0.3333333333333333,0.38503464853553737,0.5,0.035543261624362346
58,NaN,NaN,0.6666666666666666,0.24998420938428167,0.3333333333333333,0.16207422554119302
59,NaN,NaN,0.0,NaN,0.0,NaN
60,NaN,NaN,1.0,0.49870522187686755,0.5,0.20550529648563584
61,NaN,NaN,1.0,0.2171976973599777,0.5,0.24564463848607757
62,NaN,NaN,0.6666666666666666,0.4696311080155934,0.3333333333333333,0.3385466902599489
63,NaN,NaN,0.0,NaN,0.0,NaN
64,NaN,NaN,1.0,0.17495810467735196,1.0,0.11165637350214828
65,NaN,NaN,1.0,0.35335978925946304,0.3333333333333333,0.23354140847630103
66,NaN,NaN,0.5,0.37712801749430536,0.3333333333333333,0.3326660762881299
67,NaN,NaN,1.0,0.3249270340943857,0.5,0.09046932453665707
68,NaN,NaN,0.3333333333333333,1.236994578906691,0.5,0.16444668600375073
69,NaN,NaN,1.0,0.1356484123428089,1.0,0.1454326735635561
70,NaN,NaN,0.5,0.35435190335060407,0.3333333333333333,0.09251289448987184
71,NaN,NaN,0.6666666666666666,0.38973101988639486,0.3333333333333333,0.17859862577722468
72,NaN,NaN,0.6666666666666666,0.28169143381390205,0.3333333333333333,0.3862071365326294
73,NaN,NaN,0.5,0.15202750531037584,0.5,0.1640518629714916
74,NaN,NaN,0.3333333333333333,2.1841300298452335,0.5,0.1538908238575809
75,NaN,NaN,0.5,0.11493931371190526,0.5,0.15642451376809413
76,NaN,NaN,0.25,0.8112260102610585,0.3333333333333333,0.38951455017430053
77,NaN,NaN,0.3333333333333333,1.189766353539238,0.5,0.3985065361812851
78,NaN,NaN,0.6666666666666666,0.1837625167513135,0.3333333333333333,0.17691872956183904
79,NaN,NaN,1.0,0.34673633439582224,0.3333333333333333,0.4875893359523521
80,NaN,NaN,0.3333333333333333,0.3197442156288919,0.5,0.33817105214600607
81,NaN,NaN,1.0,0.2564340419633606,0.5,0.3651362508961627
82,NaN,NaN,0.3333333333333333,1.4458219765739517,0.5,0.5927875883896828
83,NaN,NaN,0.5,0.29319668974750535,0.3333333333333333,0.22051324374361878
84,NaN,NaN,0.6666666666666666,0.32252118528362417,0.3333333333333333,0.32869863592320886
85,NaN,NaN,0.0,NaN,0.0,NaN
86,NaN,NaN,1.0,0.6466490497243659,0.5,0.3459291889418904
87,NaN,NaN,0.6666666666666666,0.3814706806809781,0.3333333333333333,0.03888401796391478
88,NaN,NaN,0.5,0.13704157095581007,0.5,0.26704889309623414
89,NaN,NaN,1.0,0.3717795022774094,0.5,0.2731159285003298
90,NaN,NaN,0.3333333333333333,0.8725014137737458,0.5,0.19378857669730234
91,NaN,NaN,0.6666666666666666,0.2528984116884075,0.3333333333333333,0.08814530176834512
92,NaN,NaN,0.5,0.23720203262587278,0.5,0.18042520704744675
93,NaN,NaN,1.0,0.52525098817812,0.5,0.38398539155884615
94,NaN,NaN,0.5,0.33792138139569755,0.5,0.20217252875731873
95,NaN,NaN,1.0,0.6163050330415276,1.0,0.4167156579122354
96,NaN,NaN,0.6666666666666666,0.18620038612710815,0.3333333333333333,0.23368190812413678
97,NaN,NaN,1.0,0.12070349196299221,1.0,0.13335820245022306
98,NaN,NaN,1.0,1.0312672166036632,1.0,0.5455615783163937
99,NaN,NaN,0.5,0.516910239841471,0.3333333333333333,0.2795375584612143
100,NaN,NaN,1.0,0.43141201586326106,1.0,0.18367478924980055
