video,Jacc_sim_online,avg_dist_online,Jacc_sim_retrospective,avg_dist_retro,Jacc_sim_lesioned,avg_dist_lesioned
1,0.3333333333333333,0.17282024029890242,0.3333333333333333,0.14129055192463363,0.3333333333333333,0.11748685998481838
2,0.0,NaN,0.0,NaN,0.0,NaN
3,1.0,0.17641127518604158,1.0,0.4527965564222802,1.0,0.5800097717227893
4,0.6666666666666666,0.2570661431753372,0.6666666666666666,0.33603166103122784,0.3333333333333333,0.2250483946771423
5,0.3333333333333333,0.32378180172234017,0.3333333333333333,0.2978606341385705,0.5,0.3401816602598565
6,1.0,0.06802685909479532,1.0,0.10026345615121404,1.0,0.11887109493426568
7,1.0,0.31272682139492913,1.0,0.20367834798956022,0.5,0.15483345337091015
8,1.0,0.28800088500733323,1.0,0.30892088571514015,0.5,0.18551810953227463
9,1.0,0.28673958535752675,1.0,0.23232580848177165,0.5,0.19064038868055255
10,0.3333333333333333,0.2656771145793446,0.3333333333333333,0.2779113108994814,0.3333333333333333,0.27333272704052414
11,0.3333333333333333,0.1407932135458714,0.3333333333333333,0.07352846732224577,0.3333333333333333,0.0817296825050909
12,0.6666666666666666,0.19995368702445177,0.6666666666666666,0.3131764632260136,0.3333333333333333,0.29785785555036426
13,0.5,0.2797290070047044,0.5,0.4901183452394635,0.5,0.4281415709606132
14,0.5,0.4579060710375707,0.5,0.41689439225315583,0.3333333333333333,0.4283669891149011
15,1.0,0.47198477466014294,1.0,0.5051750735558344,1.0,0.16487392324200328
16,0.5,1.1236179438641758,0.5,0.6634798472909229,0.3333333333333333,0.36328335589893057
17,1.0,0.28066757103271295,0.5,0.40141049335943535,0.5,0.2733962411208258
18,1.0,1.7651196058772542,0.6666666666666666,0.29536468848782593,0.3333333333333333,0.07020960817429889
19,1.0,0.3387482299313696,1.0,0.32745109262750804,1.0,0.2529950767132273
20,1.0,0.34937958573971983,1.0,0.140783460795561,1.0,0.4317151095002426
21,0.5,0.40573418989908144,0.5,0.48517663102473874,0.5,0.18125873234112666
22,0.0,NaN,0.0,NaN,0.0,NaN
23,1.0,0.6118706523716636,1.0,0.47732771786815686,1.0,0.48090681593720364
24,0.5,0.15941553146374773,0.5,0.18238653264335747,0.5,0.12025685300021473
25,1.0,0.22927592040148662,1.0,0.2905972108337025,1.0,0.1062219549729734
26,1.0,0.36946386382068136,1.0,0.488568704929989,1.0,0.42108485027920806
27,1.0,0.41597399152259923,1.0,0.4612495416380166,1.0,0.405232938308607
28,1.0,0.2637413112770629,1.0,0.3648147882366624,0.3333333333333333,0.29869010651197225
29,0.5,0.7123834161256485,0.5,0.6319050653775793,0.3333333333333333,0.39035127952488197
30,1.0,0.23499079489709088,1.0,0.2353662244054324,1.0,0.17430283942284616
31,1.0,0.2778201643250676,1.0,0.18262622899847605,1.0,0.22573370592834552
32,0.6666666666666666,0.7785783866506808,0.6666666666666666,1.3631656895108257,0.3333333333333333,0.3251272820986825
33,0.5,0.11877902787674202,0.5,0.2007013660158906,0.5,0.1824209630865435
34,0.0,NaN,0.0,NaN,0.0,NaN
35,1.0,2.7956537078788477,0.5,0.24099483240402306,1.0,2.930531079418203
36,0.5,0.12238455932191114,0.5,0.07935765287856734,0.5,0.2027594710407231
37,1.0,0.14710092477486558,1.0,0.33577585180039826,0.5,0.12167837265016482
38,1.0,0.24974214080761348,1.0,0.37372228644617544,0.5,0.2877608449988342
39,1.0,0.26399458567142103,1.0,0.14084840196340503,1.0,0.1303911338359063
40,1.0,0.5002614910054978,0.5,0.7666521116195638,1.0,0.6869525571078281
41,1.0,0.3904119172399903,1.0,0.5435419784509112,0.3333333333333333,0.4418474383235183
42,0.6666666666666666,0.30030327245708754,0.6666666666666666,0.24597849097113655,0.3333333333333333,0.448676390930658
43,0.3333333333333333,0.42052824233410585,0.3333333333333333,0.5437368292437241,0.5,0.548545658086789
44,0.2,1.160535958474885,0.2,1.2942235830797506,0.3333333333333333,3.2099801083080126
45,0.5,0.4822396134173152,0.3333333333333333,0.4013924263327317,0.5,0.37000842972824455
46,0.3333333333333333,0.6642854584665575,0.25,0.9098838615374025,0.3333333333333333,0.37586765640675823
47,0.3333333333333333,0.3717972558343844,1.0,0.3093439360889164,0.5,0.3194791338094105
48,1.0,0.177729006594747,1.0,0.05316176660678226,1.0,0.08081757440165199
49,0.5,0.19076039670989295,0.5,0.151322774139023,0.5,0.11091834127695697
50,0.5,0.41553438471431675,0.5,0.16580241233743337,0.5,0.14490110467949416
51,NaN,NaN,0.5,0.7439703882751788,0.5,0.5015692638486025
52,NaN,NaN,1.0,0.5048221641809167,0.5,0.6911152934604493
53,NaN,NaN,1.0,0.12604132494755865,1.0,0.1647849590749321
54,NaN,NaN,1.0,0.9077541309350868,0.5,0.30331797602710636
55,NaN,NaN,0.5,0.28536340498381235,0.5,0.21656748087287403
56,NaN,NaN,1.0,0.3109428506165989,1.0,0.12917942460341494
57,NaN,NaN,0.3333333333333333,0.45408419931301447,0.5,0.20859926141735144
58,NaN,NaN,0.6666666666666666,0.12097471255980148,0.3333333333333333,0.04471207254834332
59,NaN,NaN,0.0,NaN,0.0,NaN
60,NaN,NaN,1.0,0.36956286576326314,0.5,0.22824001689387458
61,NaN,NaN,1.0,0.36109603570736504,0.5,0.0848124340394722
62,NaN,NaN,0.6666666666666666,0.4261818533612969,0.3333333333333333,0.3415179774094749
63,NaN,NaN,0.0,NaN,0.0,NaN
64,NaN,NaN,0.5,0.1805748458884918,1.0,0.059536559749178285
65,NaN,NaN,1.0,0.33693747771291344,0.3333333333333333,0.394455450119184
