video,Jacc_sim_online,avg_dist_online,Jacc_sim_retrospective,avg_dist_retro,Jacc_sim_lesioned,avg_dist_lesioned
1,0.16666666666666666,0.19049909883248925,0.16666666666666666,0.1991114477332658,0.16666666666666666,0.07941560318977701
2,0.75,0.6700639643898016,0.25,0.11001600307051311,0.6,0.580209313441237
3,0.5,0.21532036720417388,0.3333333333333333,0.31895734073571147,0.3333333333333333,0.2409478063267388
4,0.3333333333333333,0.2050433828757154,0.25,0.2516501887825123,0.3333333333333333,0.2604516554834003
5,0.25,0.7837636875359821,0.3333333333333333,0.8261146195118811,0.5,0.3827823101099042
6,0.2,0.253559943899705,0.3333333333333333,0.2416808794882047,0.3333333333333333,0.05825985592362386
7,0.25,0.17954034144309536,0.25,0.20979648936000833,0.2,0.27434732929844696
8,0.25,0.2871551717196414,0.5,0.4019255695861114,1.0,0.2948650674246302
9,0.6666666666666666,0.3606492982392082,0.6666666666666666,1.698933222780719,0.5,0.48624138401778605
10,0.5,3.2970425040890454,0.6666666666666666,1.3367079051891146,0.6666666666666666,1.292511497623774
11,1.0,0.3125741176849135,1.0,0.7954173439232203,0.5,0.08944908011763622
12,0.5,0.7311984676981114,0.25,0.3013921066861168,0.5,0.17908022657260828
13,0.3333333333333333,0.17517659424091322,0.5,0.1254966490069126,0.5,0.10207280266094841
14,0.6666666666666666,0.24726297529199373,1.0,0.26907683549005135,0.6666666666666666,0.2389074318785138
15,0.5,0.04052670352020001,0.5,0.07679539191192544,1.0,0.13017052745984187
16,0.25,0.4503659172310417,0.25,0.6270318760085501,0.3333333333333333,0.1408374556595478
17,0.3333333333333333,0.12842510689800707,0.3333333333333333,0.10250419190755083,0.25,0.16764697213936322
18,1.0,0.27583227024430934,0.5,0.09596219180066132,0.5,0.24714973497545217
19,0.25,0.29126699717565885,0.25,0.4941935990857683,0.25,0.46581196463483926
20,0.0,NaN,0.0,NaN,0.0,NaN
21,0.5,0.0777651519432639,0.3333333333333333,0.16677325914288527,0.3333333333333333,0.1276830894740735
22,0.0,NaN,0.0,NaN,0.0,NaN
23,1.0,0.22868011197733126,1.0,0.5179224982399453,0.5,0.17627413334536957
24,0.3333333333333333,0.2021561432282684,0.25,0.13009808908090023,0.5,0.12526582185591048
25,0.5,1.3142544340427698,0.5,0.17326815129367698,0.5,0.27438056559795604
