order_run&video_number&inferred_best_world_state&world_state_1&weight_1&world_state_2&weight_2&world_state_3&weight_3&world_state_4&weight_4&world_state_5&weight_5&world_state_6&weight_6&world_state_7&weight_7&world_state_8&weight_8&world_state_9&weight_9&world_state_10&weight_10&world_state_11&weight_11&world_state_12&weight_12&world_state_13&weight_13&world_state_14&weight_14&world_state_15&weight_15&world_state_16&weight_16&world_state_17&weight_17&world_state_18&weight_18&world_state_19&weight_19&world_state_20&weight_20&world_state_21&weight_21&world_state_22&weight_22&world_state_23&weight_23&world_state_24&weight_24&world_state_25&weight_25&world_state_26&weight_26&world_state_27&weight_27&world_state_28&weight_28&world_state_29&weight_29&world_state_30&weight_30&world_state_31&weight_31&world_state_32&weight_32&world_state_33&weight_33&world_state_34&weight_34&world_state_35&weight_35&world_state_36&weight_36&world_state_37&weight_37&world_state_38&weight_38&world_state_39&weight_39&world_state_40&weight_40&world_state_41&weight_41&world_state_42&weight_42&world_state_43&weight_43&world_state_44&weight_44&world_state_45&weight_45&world_state_46&weight_46&world_state_47&weight_47&world_state_48&weight_48&world_state_49&weight_49&world_state_50&weight_50&world_state_51&weight_51&world_state_52&weight_52&world_state_53&weight_53&world_state_54&weight_54&world_state_55&weight_55&world_state_56&weight_56&world_state_57&weight_57&world_state_58&weight_58&world_state_59&weight_59&world_state_60&weight_60&world_state_61&weight_61&world_state_62&weight_62&world_state_63&weight_63&world_state_64&weight_64&world_state_65&weight_65&world_state_66&weight_66&world_state_67&weight_67&world_state_68&weight_68&world_state_69&weight_69&world_state_70&weight_70&world_state_71&weight_71&world_state_72&weight_72&world_state_73&weight_73&world_state_74&weight_74&world_state_75&weight_75&world_state_76&weight_76&world_state_77&weight_77&world_state_78&weight_78&world_state_79&weight_79&world_state_80&weight_80&world_state_81&weight_81&world_state_82&weight_82&world_state_83&weight_83&world_state_84&weight_84&world_state_85&weight_85&world_state_86&weight_86&world_state_87&weight_87&world_state_88&weight_88&world_state_89&weight_89&world_state_90&weight_90&world_state_91&weight_91&world_state_92&weight_92&world_state_93&weight_93&world_state_94&weight_94&world_state_95&weight_95&world_state_96&weight_96&world_state_97&weight_97&world_state_98&weight_98&world_state_99&weight_99&world_state_100&weight_100
1 & 25 & Any[(-0.22343264932767254, 0.9004226376348067, 1.4663118738262588, 3), (0.3079947245537822, 2.2354028200025846, -1.2946795511007245, 3), (0.8006057900086021, 0.16257069293209947, -0.04444345366895261, 2), (-0.14462353886758028, 0.96152868523509, 2.3807464696388734, 1)]&[(-0.35176383325098604, 0.4281024249240915, 2.8292665434700073, 1)]&-1431.852167418759&[(0.6208222030151946, 0.1526120827913161, -0.11709499593522678, 2), (-0.2280356641589977, 0.598533285188122, 2.6725806616966503, 1)]&-1386.7262324899996&[(-1.3595530875070083, 0.4221845721007257, -1.1861332082469624, 3), (-0.054294594226359495, 0.8265283936924808, 2.4192424228846288, 1), (0.7244915645718416, 0.22431207915008114, -0.24883949008012185, 2), (-0.6008770128654122, 0.35401925886587926, -1.2901758937988081, 3), (-1.8633244661217137, 2.7486217817067162, 0.5504333459397008, 3)]&-1411.650069557934&[(0.63546785844084, 0.2265969714732198, -0.196948744798319, 2), (-0.08752791784714523, 0.8164794354487532, 2.494046499136988, 1)]&-1437.7129741077315&[(-1.1105028796847964, 0.46291603181027263, -1.1477427734557224, 3), (0.025170173132177922, 0.8471226772701418, 2.261096375254557, 1), (-0.46752344739731444, 0.7044072542206248, 3.0086609787895435, 1)]&-1456.5549955408494&[(0.6092091741985739, 0.0996924098520241, -0.18564082482718197, 2)]&-1421.4325526866228&[(-0.9768192962872503, 0.6419450237652982, -1.21600296660822, 3), (-0.09876426921002987, 0.7632386789313927, 2.520496416597174, 1), (0.6090340445423168, 0.05682231450159492, -0.24247052822476184, 2)]&-1311.5192068673277&[(0.7162012810878364, 0.023595842788510527, -0.11906526428603925, 2)]&-1405.6164600398224&[(-0.190898591246875, 0.5830593531716571, 2.661919127262073, 1), (0.5047489609071285, 0.31080030841185813, -0.2863312980434907, 2), (-3.458075757015691, 1.3036223765300798, -2.3236051089668743, 5)]&-1405.6252507590232&[(-0.2792902178078073, 0.6364877927983681, 2.743856874998397, 1), (-1.2179439202050186, 0.42881883501064844, -1.278809801310313, 3)]&-1459.605261751599&[(0.39846099648602223, 1.0890326026779888, 1.920125063463849, 1), (-1.2538255406635435, 0.1598719922201649, -1.0360218462397335, 3), (0.4823495677278494, 1.569553083752451, 0.03386292595469594, 1), (-0.13769074068628606, 0.8980841566324937, 1.5232084949724032, 3)]&-1538.4694000821153&[(-0.09974871638571764, 0.5839161422537688, 2.6072944156556406, 1), (0.7997032966432873, 0.9653960331572542, -1.0171893713083329, 3), (0.4461543460161804, 0.3272453838760152, 0.33734102923831866, 2), (-0.6859415943490206, 0.3921496297731035, -1.1398649629696855, 3)]&-1419.7362384518838&[(-1.0351554626608677, 0.4063692614309161, -1.213472174122208, 3), (0.5122853811522499, 0.6426744532501872, -0.6899090067809927, 3), (-1.9204568299341311, 2.8594851023489425, 0.31938178369285564, 3)]&-1417.065360930152&[(0.5993714064312318, 0.26609097015829397, -0.12016194986059822, 2), (-0.985080089971757, 0.5684720111268813, -1.1735880591782166, 3), (-0.25831805164284777, 0.6064608621697016, 2.6594121413957983, 1), (-1.612733897369284, 2.3951344300478596, 0.15516189872033104, 3), (0.5003546696032817, 0.8927207616085477, -0.7647837973158003, 3)]&-1353.5871092517655&[(-1.0483043336880922, 0.6653261747652217, -1.1444268821297978, 3), (-0.05761319779552165, 0.709582916299096, 2.190908576030776, 1)]&-1449.8869929560747&[(-1.266228738116064, 0.6084981506192318, -1.2249996919471906, 3), (-0.5086586270263325, 0.5239237247348258, 2.7432862412622283, 1), (0.08883704955748965, 0.4280913157461292, -0.30454824618073695, 1)]&-1470.2737254634983&[(-0.1630609388230056, 0.5478773413029288, 2.686262188318161, 1)]&-1492.3539549959967&[(-0.26550563679541184, 0.6050255453897118, 2.615875673487049, 1)]&-1492.5755528638617&[(-0.9545037612215226, 0.5522316538942886, -1.3053741831484806, 3), (-0.14723451763462775, 0.7650483039112153, 2.335574517688188, 1)]&-1504.4951370991419&[(0.5419266657941803, 0.6581428657791516, -0.6952367039682326, 3), (-0.08400132075781078, 0.9754292730108234, 2.1069356260398724, 1), (-0.9316769575408461, 0.3465014488816291, -1.2648781852524917, 3), (0.6033537834134957, 0.2936796696863502, -0.1667263063473769, 2)]&-1358.5108302339497&[(-0.25339009564569953, 0.5776180346098806, 2.7394515846322274, 1)]&-1491.2247774569928&[(0.6648491725465697, 0.16514836729284174, -0.17115054240432256, 2), (0.15248205005853277, 0.9266155045496272, 2.2616804175962413, 1), (-0.9418822855141245, 0.6186891143812467, -1.4350247853761968, 3), (0.5590056835617793, 1.7656943902991158, -0.36320876593147594, 1)]&-1320.4876627497904&[(0.7160720232001261, 0.04106164502910403, -0.04315412259090029, 2), (-1.197715689924118, 0.4405479901735162, -1.3286915981477305, 3), (0.5324188507094337, 1.397205741843264, 1.437023659166896, 1)]&-1573.6498590052136&[(-0.4384619024506813, 0.5510401343714846, 2.8597140119082542, 1), (-0.8319840233656598, 0.43970942145779773, -1.2696205189027698, 3)]&-1480.4752981164527&[(-1.0894377834384859, 0.5289360705346865, -1.1504594371809624, 3), (-0.49829775277896904, 0.0994859756127684, -1.7881115155758276, 3)]&-1472.2743972921658&[(-0.9382694208066321, 0.44002909070057294, -1.216667550481297, 3)]&-1510.2711160597084&[(0.5897666104127551, 0.940159258347573, -0.8516056664462646, 3), (-0.30401339424784635, 0.4172077938429527, 2.8025816081613626, 1), (-0.922586042629758, 0.5952671463356307, -1.219036256303517, 3)]&-1423.546148541448&[(-0.8606021991996192, 0.517393642204663, -1.3079527363678007, 3)]&-1530.9132692405442&[(-0.9507263736910014, 0.562305346090095, -1.208099702081742, 3), (0.8065804217855675, 1.4421978420632637, 1.3923946930215243, 1)]&-1424.544985629663&[(-0.24281347667132305, 0.6820006568061049, 2.677534291157622, 1)]&-1453.8492698984974&[(-0.7849788163215631, 0.5924748844348982, -1.419902713770843, 3), (0.6134098687141092, 0.10364572173247559, -0.15747384050195373, 2)]&-1443.9193326111913&[(0.48517946320817246, 0.15291218975328855, -0.036091170790428055, 2), (0.6169903666458645, 0.2136381323980297, -0.24295825314551214, 2), (-0.44266256917979296, 0.9165088837377648, -1.472981227182948, 3)]&-1486.1309335118879&[(0.4680413820494065, 0.3067604453569307, -0.09370355051843211, 2), (0.532524250028752, 0.5987256171857974, -0.605981375508778, 3)]&-1468.9971216615352&[(-0.2588813599081764, 0.6178994839029233, 2.664651431384731, 1), (-1.1207033728752478, 0.41653190178810384, -1.2833743979030001, 3), (0.6883594388164169, 0.11147436884416383, -0.3179422098391988, 2)]&-1323.671191890921&[(-1.1468409077517425, 0.4391273863577011, -1.1430514438181614, 3)]&-1676.3365826968177&[(0.6510255027579683, 0.07029419240967516, -0.1433809694817917, 2), (-0.9389750815584788, 0.3538540648248747, -1.1578149191302476, 3), (-2.2817637707569607, 2.8829228388956376, 0.7568145254730521, 3)]&-1426.9487601729784&[(-0.026173325509244463, 0.6990884524107943, 2.466043405009691, 1), (0.6716417533119623, 0.11341359009710242, -0.15218159640175882, 2)]&-1453.0781922506003&[(-0.2801878729230946, 0.6102473762506054, 2.71229326991764, 1)]&-1454.648504178424&[(-0.8694028921744983, 0.4144045990109605, -1.2674609428640045, 3), (-0.06909175448521042, 0.9883671558426861, 1.5926913031345677, 3)]&-1623.769920909425&[(0.6056765334787486, 0.03325511863434097, 0.04940516072974041, 2), (0.5345482121241302, 0.03980839066573653, -0.12694006678331665, 2), (0.6371125487853144, 1.66559682827264, -0.6106269304725979, 1), (-0.10752862102008093, 0.9647897251601549, -1.5853221246398335, 3)]&-1477.56222832956&[(-0.06793666401605777, 0.7576034391629922, 2.2523558178023064, 1), (-1.1457457378795668, 0.3953691019537503, -1.3372966232614103, 3)]&-1451.0956146663598&[(-0.21091985223574095, 0.6052157935249385, 2.5457249650845735, 1), (0.6749431452343929, 0.2898250817129756, -0.24643322812904844, 2), (-1.1178864502605268, 0.45354621571694076, -1.1203125965549052, 3)]&-1319.3001843001045&[(-0.9642594280868129, 0.5406667823035608, -1.1744682188148163, 3), (0.6773015222807115, 0.7716850599606888, -0.8216255860326298, 3), (-0.11237546018662846, 0.3835658362599768, 2.6891843409346237, 1), (0.5181415914814297, 0.1797681567396096, -0.47898630760558697, 2)]&-1326.6499395358765&[(-0.9493039767702416, 0.6495390172743392, -1.186348481963293, 3), (0.7444366712327031, 0.12081083743400109, -0.08910871850147208, 2)]&-1439.5157970579903&[(-0.1607753571434078, 0.7551047739824489, 2.5896801304210864, 1), (0.6846069023977628, 0.06392079903677178, -0.22346138956157338, 2)]&-1359.3964237131352&[(-0.058270426299233694, 0.6016937106941953, 2.5562455906222947, 1), (0.015237023505264347, 1.1081746195801119, -1.29707460885259, 3), (0.5480248954186817, 0.29771670341352496, -0.26499914150188963, 2), (-0.9566753137941955, 0.7440027265156461, -0.8569659765403236, 3)]&-1429.9567789364485&[(-0.9543700043783067, 0.48479681476469166, -1.3472399590226654, 3), (0.4432506097280113, 0.05762368989038234, -0.04833411804791177, 2)]&-1376.1426001836958&[(0.702274311516345, 0.16967685574952346, -0.09463549292209505, 2), (-0.10977706437396381, 0.9450406175914106, 2.6118497949767328, 1)]&-1421.7135071658508&[(-1.1892366391929365, 0.579818525512502, -1.1157193366248404, 3), (0.5502078195497765, 0.020306808540340643, -0.04741914961628829, 2), (-0.056760720962558964, 0.6806378825070025, 2.3498940691183847, 1)]&-1365.9691003680207&[(-1.0704179667018088, 0.49165232366566636, -1.3033334968011936, 3), (0.5595269904025381, 0.2610576217357867, -0.12748692488605273, 2), (-2.5225419841847336, 2.851306919455825, 0.6685610937476079, 3)]&-1354.3175641249584&[(-0.03262383875468404, 0.800068312016041, 2.2169184474663037, 1), (0.6445390054327926, 0.1986707909212959, -0.10585062127109082, 2)]&-1414.876914828188&[(-0.968782755995686, 0.4607850095532696, -1.246172539254117, 3), (0.36290021823026974, 0.6604054568548613, -0.031581554002517165, 2), (-1.817618392972043, 2.7035286860166012, 0.18206943147685495, 3)]&-1555.8983116822471&[(0.7681872455557885, 0.19835437157543342, -0.0792395146928761, 2), (-0.9773310346274926, 0.5396250499307749, -1.2538836240127798, 3), (-0.21685727499518903, 0.9139040519002657, 1.4328789217646263, 3), (0.15381819352405254, 0.2762846221828309, -0.35159114663736096, 3)]&-1429.0184141496213&[(-0.9343567843335742, 0.5712168779895835, -1.3518388616020216, 3), (0.5960909929411131, 0.07924524435931046, -0.09874017103208153, 2)]&-1453.3725619144332&[(-1.1265338458189733, 0.3980949010905866, -1.367618573091582, 3), (-0.0141829063422977, 0.6661592346776388, 2.3209731243235914, 1)]&-1437.9506918038405&[(0.6732683359383397, 0.022026313790757417, -0.1740139545434457, 2), (-2.071401033589488, 2.866787505602079, 0.429337289579046, 3), (-0.48138036557307506, 0.9508767189386608, -1.40909215997288, 3)]&-1566.0361124252813&[(-0.09638510496906734, 0.46324743403611873, 2.68931517391094, 1), (-0.9771036537124829, 0.6057199284045212, -1.1454542472701377, 3), (-0.048598019164396954, 1.5898808712860915, 1.3569593517229999, 1), (0.5625487157038981, 0.5252065869981326, -0.29567972790863273, 2), (-1.4511807225533464, 2.663817284420189, 0.5055085372848958, 3)]&-1619.9920630105833&[(-0.8114163020775118, 0.558511258678165, -1.365611900906198, 3), (0.49290314925095313, 0.36935472246685136, -0.18702947140171566, 2), (-0.18961384637551382, 0.5203379635973501, 2.69649956046207, 1)]&-1308.8199121666803&[(-0.93040938796682, 0.5828142889748917, -1.3127608768800862, 3), (-0.13905879370112473, 0.7951243275864738, 2.378086905661225, 1)]&-1508.2166715218686&[(-1.0458548156314365, 0.5046613661575068, -1.328601540940191, 3), (0.6267849201468698, 0.2031654205776287, -0.141339796502224, 2), (-0.6043495044413891, 0.4393445756056031, -1.2107875484092165, 3)]&-1418.592360534803&[(0.5231885972467608, 0.23095906234602856, -0.1278347285872669, 2)]&-1462.8441735612357&[(0.6857550463087193, 0.0722229307019451, -0.05077844120444147, 2), (-0.16581827170227476, 0.8109993301758543, 2.464995039003968, 1), (-1.1455119923750043, 0.6839328284278868, -1.3638005614874034, 3), (0.34379367391442966, 1.68533824781114, 0.1151159226139245, 1), (-2.2588763600544066, 2.786836379064268, 4.850237790985018, 5)]&-1498.9938963216541&[(0.39244317705110593, 0.3405327488630658, -0.22653129540238143, 2), (0.6236544187009493, 0.03689520584107778, 0.12247214103436277, 2)]&-1519.983018012611&[(-1.1275860127293043, 0.40679883686275, -1.2206618745964584, 3), (-0.11780533270126185, 0.8907607623624184, 1.4578173504513134, 3), (-0.1250113010795496, 0.8355223275874039, 2.2337682228242084, 1)]&-1435.7094687313422&[(0.6950115500628211, 0.05985073648387457, -0.11869819027140355, 2)]&-1407.1592342451363&[(-0.18362371457008997, 0.6938315416343529, 2.6163163129644595, 1), (-0.8134336500316658, 0.6526669028450618, -0.8584719661288661, 3), (-0.6710655957924544, 0.6700977717001992, -1.3204242123002412, 3), (-1.4452811712137157, 2.644928431178298, -0.011258074936252527, 3)]&-1538.3733050484811&[(-0.7326493189528236, 0.13126327782840763, -1.7087785822096073, 3), (-1.7857700404007615, 2.8027554673578385, 0.32116986045676105, 3), (-0.37088203720391777, 0.8114107037447561, 2.549548854611584, 1), (0.6799762879256974, 0.2627666939693032, -0.14332161473681337, 2), (-0.8969264816702357, 0.49949219845684384, -1.304047565693959, 3)]&-1449.3176238726874&[(-0.2572378363178698, 0.5804759986888857, 2.741530546133693, 1)]&-1402.9691046587154&[(-0.18651643213039518, 0.7887389709416006, 2.575196484337854, 1), (0.6856285535251901, 0.0428767809144171, -0.21430339282201005, 2)]&-1422.697595089964&[(0.6367174000348567, 0.23304588080682767, -0.21207264372058457, 2), (-0.45033487421874696, 0.7410594923334253, -1.397003636785707, 3), (1.3018609995571369, 1.75793539047654, 1.0427548896072656, 1)]&-1433.427550663342&[(0.851151754322452, 0.06489211229931695, -0.24883169994569163, 2), (-0.9725513163825785, 0.46520106433394204, -1.4207168894474773, 3), (-0.006465744933878595, 1.1400609048028894, 1.7174792159066683, 3), (0.6682582248728138, 1.2032806133561493, 1.7168680971981178, 1)]&-1423.6849484587267&[(0.4639950613986944, 0.9986913911398458, 1.9046241290695303, 1), (-0.24005220193100424, 0.7963705490362789, 2.445846741144154, 1)]&-1404.9312714952903&[(-0.03498138302647759, 0.7107358685128109, 2.5175473055119606, 1)]&-1485.5252494084664&[(-0.9479734105741965, 0.4979964362297552, -1.241141214877656, 3), (-2.3468192266241106, 2.941013261263873, 0.2855135410233865, 3)]&-1448.9578715914656&[(-0.22343264932767254, 0.9004226376348067, 1.4663118738262588, 3), (0.3079947245537822, 2.2354028200025846, -1.2946795511007245, 3), (0.8006057900086021, 0.16257069293209947, -0.04444345366895261, 2), (-0.14462353886758028, 0.96152868523509, 2.3807464696388734, 1)]&-1295.9456069556118&[(-0.15294808536944104, 0.5825195882479663, 2.682799598335939, 1)]&-1483.5149320865148&[(0.6354631598911292, 0.033929623155885436, -0.14331002240295032, 2)]&-1387.1040577253339&[(-0.8573917064559958, 0.4207286092761172, -1.2821654441437167, 3), (-0.13429246804819855, 0.7318879354668926, 2.254357572918823, 1), (0.23302844342544746, 0.5401043056870448, -0.473822375150884, 3), (-0.587911546312055, 0.4285977254732982, 1.1845449325273054, 3), (-2.2352057763519126, 2.902759668401519, 0.7803007208582746, 3)]&-1434.947368317131&[(-0.21839353509119797, 0.8446418923850053, 2.5900715185472376, 1)]&-1486.6378200087113&[(1.4059909070560372, 1.8772004174373997, 0.09973070545497682, 1), (-0.8280909738055204, 0.4272704081209598, -1.3054203865024967, 3)]&-1529.293978280229&[(-0.9811356506206663, 0.2651919783409613, -1.335845075420568, 3), (0.8996537796231806, 0.0032496313558625506, -0.12619774880619047, 2)]&-1418.8304183693754&[(-0.051280531537486046, 1.0291955482492299, 1.613704459479323, 3), (-0.9960016332905965, 0.3606401182337481, -1.23268871239282, 3)]&-1487.4492514783994&[(-0.29474869908082324, 0.6305260062178659, 2.585685240982907, 1)]&-1613.0365198032484&[(-0.9504398895117334, 0.4846884372684153, -1.3493158380324173, 3), (0.6864899857467216, 0.02505783482782256, -0.17747438559455186, 2), (-0.3049021737756272, 0.38384487432750813, -0.6721451231498721, 3)]&-1451.497217138059&[(-1.159930413730258, 0.5215273805104671, -1.2697437559515827, 3), (-1.813388168265594, 2.901392929840038, 0.4420900255667938, 3)]&-1728.7660582565293&[(-0.2435594094862446, 0.4209974395979623, 2.7793367684167034, 1)]&-1529.1221125549325&[(-1.0169958675872892, 0.641990309923644, -1.3274402495497648, 3), (-0.5330857255316362, 0.7650843770716903, 1.916091109660574, 1), (0.11050665874858766, 0.6746032079668303, -0.5178275080383561, 2), (0.10745642039496611, 1.186394900613497, 2.0730892116907884, 1)]&-1572.5934576326113&[(-0.9352110054467982, 0.49465386279026996, -1.314863448404642, 3)]&-1545.851150479926&[(0.5805780251102304, 0.25990287054438443, -0.10968434015890638, 2), (-0.29354812818834525, 0.44289706984159893, 2.5673185740515256, 1), (-0.8562829123862072, 0.244935266969307, -0.5277162899743124, 1), (-0.8940005863927323, 0.4999664652759032, -1.2418463378544555, 3), (-0.0919673775519238, 0.9118057815733778, 2.3574330875811627, 1)]&-1319.9377353349842&[(-0.339612757308229, 0.47714175432695627, 2.8733280429874264, 1), (0.6130016374219107, 0.20014063280478303, -0.3018233253729957, 2)]&-1370.455495043054&[(-0.9751076429462063, 0.5146255219738103, -1.2195924366827986, 3), (-1.1668037788312222, 0.0704985825152242, -0.44150700721568603, 1), (-0.2851641721704119, 0.4465531756012427, 2.7730100053435525, 1)]&-1370.3090072684&[(0.7266960173217341, 0.17603436977889414, -0.0372486315697646, 2), (-0.16264384404780197, 0.3070784860690395, 2.668424813604546, 1)]&-1452.349758585947&[(0.6203351804195183, 0.17425768284872853, -0.12578136938990986, 2)]&-1414.4855712200313&[(-0.1990938821156071, 0.5718663937695049, 2.6811231450535056, 1)]&-1444.7556889814132&[(-0.9723120469504094, 0.5400750082059301, -1.2035803901230353, 3), (-0.03477524239880879, 0.6870839904951597, 2.504481555539997, 1), (0.4897611980333785, 0.7821897184136689, -0.6598879297093317, 3)]&-1465.8070680247088&[(0.8358845605458204, 0.0620707475260373, -0.05458468808681913, 2), (-0.26067740306108966, 0.725722687701434, 2.527650952559151, 1)]&-1392.8095687973275&[(-0.9904221267053693, 0.6502507336987059, -1.1480317534847588, 3), (0.7036507284432176, 0.23835882578598477, -0.20275050139023038, 2), (0.18783247267778874, 0.9102953914409382, 2.2866384015942316, 1)]&-1363.6423573538536&[(-1.0471096773566213, 0.3400486136051708, -1.1594243094861523, 3), (0.010688137680825605, 1.0539820372589916, 1.6098559454437975, 3), (0.3136733785439397, 1.6432832727262867, 0.17547527173404023, 1)]&-1553.2960148246327&[(-1.1583483365846459, 0.4574934224490744, -1.1990295273548066, 3), (0.6140642628139739, 0.13423092668712658, -0.15011247434712713, 2), (-1.9011257807279436, 2.8990188912683235, 0.12559479278967078, 3)]&-1421.932931057042&[(0.6610903515268164, 0.13116224263355292, -0.189497175909748, 2)]&-1425.683589734712&
