order_run&video_number&inferred_best_world_state&world_state_1&weight_1&world_state_2&weight_2&world_state_3&weight_3&world_state_4&weight_4&world_state_5&weight_5&world_state_6&weight_6&world_state_7&weight_7&world_state_8&weight_8&world_state_9&weight_9&world_state_10&weight_10&world_state_11&weight_11&world_state_12&weight_12&world_state_13&weight_13&world_state_14&weight_14&world_state_15&weight_15&world_state_16&weight_16&world_state_17&weight_17&world_state_18&weight_18&world_state_19&weight_19&world_state_20&weight_20&world_state_21&weight_21&world_state_22&weight_22&world_state_23&weight_23&world_state_24&weight_24&world_state_25&weight_25&world_state_26&weight_26&world_state_27&weight_27&world_state_28&weight_28&world_state_29&weight_29&world_state_30&weight_30&world_state_31&weight_31&world_state_32&weight_32&world_state_33&weight_33&world_state_34&weight_34&world_state_35&weight_35&world_state_36&weight_36&world_state_37&weight_37&world_state_38&weight_38&world_state_39&weight_39&world_state_40&weight_40&world_state_41&weight_41&world_state_42&weight_42&world_state_43&weight_43&world_state_44&weight_44&world_state_45&weight_45&world_state_46&weight_46&world_state_47&weight_47&world_state_48&weight_48&world_state_49&weight_49&world_state_50&weight_50&world_state_51&weight_51&world_state_52&weight_52&world_state_53&weight_53&world_state_54&weight_54&world_state_55&weight_55&world_state_56&weight_56&world_state_57&weight_57&world_state_58&weight_58&world_state_59&weight_59&world_state_60&weight_60&world_state_61&weight_61&world_state_62&weight_62&world_state_63&weight_63&world_state_64&weight_64&world_state_65&weight_65&world_state_66&weight_66&world_state_67&weight_67&world_state_68&weight_68&world_state_69&weight_69&world_state_70&weight_70&world_state_71&weight_71&world_state_72&weight_72&world_state_73&weight_73&world_state_74&weight_74&world_state_75&weight_75&world_state_76&weight_76&world_state_77&weight_77&world_state_78&weight_78&world_state_79&weight_79&world_state_80&weight_80&world_state_81&weight_81&world_state_82&weight_82&world_state_83&weight_83&world_state_84&weight_84&world_state_85&weight_85&world_state_86&weight_86&world_state_87&weight_87&world_state_88&weight_88&world_state_89&weight_89&world_state_90&weight_90&world_state_91&weight_91&world_state_92&weight_92&world_state_93&weight_93&world_state_94&weight_94&world_state_95&weight_95&world_state_96&weight_96&world_state_97&weight_97&world_state_98&weight_98&world_state_99&weight_99&world_state_100&weight_100
1 & 1 & Any[(0.685845781078565, 0.48223514518287114, 0.7412677803705006, 3), (1.0524964885365826, 0.4816146779204302, 0.4969867794961794, 3), (-1.0882426070696425, 0.22171098792491944, 0.1007249290838771, 3), (3.1356374285556137, 0.5966737215910046, 1.754432038594169, 3)]&[(0.661877242889776, 0.385598809828683, 0.6529166355755474, 3), (3.6343248613181487, 0.23106649889593367, 1.877507546464797, 3)]&-1281.0846268122837&[(1.1974695640521558, 0.4718807269944561, 0.7266783975602751, 3), (0.7854945073162574, 0.46376921023991224, 0.5689540797181256, 3), (-1.2791538194453105, 0.14619299092770788, 0.05095695776870157, 3)]&-1278.9780613248033&[(0.7961144390651377, 0.3679309621267243, 0.5262728166329967, 3), (-0.5096440492290931, 1.368813462130251, 2.4628249891585248, 3), (-1.092236380532617, 0.20448878589284736, -0.3739282342985518, 3), (2.103694536194323, 0.48450411845649943, 1.1323737684871091, 3)]&-1284.4890975317294&[(0.977007147756205, 0.3636787565835948, 0.5379184483436672, 3), (2.036609611326277, 0.49317993199935894, 1.466632575653426, 3)]&-1292.8604985988766&[(1.06882015640999, 0.46415276474237577, 0.4064913426240091, 3), (4.763944625347002, 0.16092714516904563, 1.7425412638960687, 3), (0.28106696758511285, 0.03920212949538185, -0.09075519214801431, 3)]&-1280.0613328446148&[(0.9017777740781187, 0.40995453011877664, 0.7504791315125835, 3), (0.8339851398303884, 0.47266832565699435, 0.5743963695400884, 3)]&-1293.9140958865187&[(0.9771447735531825, 0.4602029870697365, 0.5980875251642588, 3), (0.8212155803656883, 0.3813096478568794, 0.5734899449785891, 3)]&-1292.2507821410077&[(1.1572198211209757, 0.2639675365280795, 0.28220939871306494, 3), (0.7969411233055137, 0.5023934433456261, 0.8648633383984148, 3), (-1.143883154878036, 0.08492474535110167, -0.14849792527770608, 3)]&-1288.526090263135&[(1.2310900382604557, 0.3441890211217693, 0.5745040172676282, 3), (-1.685056655357903, 0.35517400067996047, 0.09895383697161544, 3), (0.8363667005936753, 0.316952753086037, 0.558346184169245, 3)]&-1279.9554078408905&[(-1.2682491112149323, 0.2157814505143577, -0.029950724111392407, 3), (1.2159578452758548, 0.4673519110734828, 0.6389297854415021, 3), (0.6671689320610745, 0.5121528978366425, 0.48162835082417743, 3)]&-1290.9886773134554&[(0.8797571328822574, 0.28473036104392146, 0.7689703568240007, 3), (0.9462756885774083, 0.5434780218930959, 0.49679544953746635, 3), (2.9390737953945085, 0.7252367618223918, 1.4791229384248115, 3), (-0.4187718022807726, 0.0255373607820429, -0.38718358016274546, 3)]&-1259.1748172855791&[(0.9776155254824899, 0.47082738068077673, 0.7629215878294513, 3), (4.096300923162064, 0.07724774573532445, 1.7181843149306628, 3)]&-1277.7041786160428&[(1.8771902127516382, 0.591069642171026, 1.734521854623017, 3), (0.7098349655541294, 0.3982635631018673, 0.4927807486361719, 3), (-1.8629389171582853, 0.5149984827238075, 0.2000763799837108, 3), (1.9478566484040514, 0.9902618801873782, -0.07260549829771831, 3)]&-1294.9005328085125&[(0.7598186337493518, 0.4190388873035738, 0.7042875591573147, 3), (4.063487109559082, 0.3534855389817665, 1.710589870756584, 3)]&-1272.4582489301033&[(0.7403771259846859, 0.4197680786438956, 0.7560353556158439, 3), (1.0112387296282754, 0.40258280635290217, 0.5702483636385337, 3), (3.4404579922852623, 1.0574420044787085, 1.4085062886122697, 3)]&-1274.77821379104&[(0.9262860747797753, 0.4779042753429154, 0.5536715087868219, 3), (2.9482419712866643, 0.7526359518296349, 1.3875126999715957, 3)]&-1285.6813300097833&[(0.8868052921038616, 0.3550996791594869, 0.6313176260633957, 3), (3.2444907724844056, 0.7463201271554908, 1.3373915320779872, 3)]&-1281.3622188017016&[(0.9031702175862206, 0.313157904034293, 0.7718747881167072, 3), (1.2403526460519192, 0.5555296070479376, 2.0003243172153713, 3), (1.0397307570473913, 0.5347874589863756, 0.43110430538041467, 3)]&-1283.259300702285&[(0.7785216426304922, 0.2602907421054158, 0.677876163534072, 3), (-1.0377261497151924, 0.06834505848253715, -0.1390829787162897, 3), (3.799631398236828, 0.41810557870657233, 1.5266845649879381, 3)]&-1266.1352816071542&[(0.7996413687218134, 0.1608436309338482, 0.601706569521533, 3), (4.209608492062489, 0.0454840639710844, 1.7133070625161673, 3)]&-1290.2413307204654&[(0.894776993727121, 0.48191736315216893, 0.48059509918178867, 3), (0.4895931885253537, 0.4468078797150161, 0.5496193647807431, 3)]&-1311.1157302848646&[(0.6761278525177608, 0.5445194933388324, 0.7183018213779272, 3), (0.9156677827601926, 0.5429841759639504, 0.45256028570081885, 3)]&-1303.654723900116&[(0.981492047166851, 0.41791003877098687, 0.5085989966591138, 3)]&-1316.3914006248192&[(0.7554525614100164, 0.3727430784240784, 0.7046570333178125, 3), (2.0185522341545346, 0.2602923842295912, 1.28747042144981, 3), (1.5437254923593815, 2.104967267014037, -1.22319965144674, 1)]&-1297.276674441929&[(-1.1892218372533083, 0.027958771050539153, -0.41900649181827665, 3), (0.8594369950154237, 0.5408549993142844, 0.502342611167682, 3), (2.327539112427639, 0.6372784670325731, 1.4763124463897, 3)]&-1282.9105401573815&[(0.9740538671856104, 0.2308092590801119, 0.5295224119413326, 3), (0.9705844464455056, 0.4879195358692103, 0.5211278763971827, 3), (-1.142786532727675, 0.17492836739730544, 0.010617386481559132, 3)]&-1283.3921173227986&[(0.9495276327901999, 0.38488721764034894, 0.8174280014816127, 3), (-1.1856044680507902, 0.06672455409760988, -0.061950122676425384, 3), (1.4387961737876287, 0.5582842270605437, 0.3124496267833388, 3), (1.5216897117760877, 2.1325712540146373, -1.5301450161744823, 1)]&-1284.8021381770473&[(0.920049894994222, 0.3762248812628324, 0.6125237939309097, 3), (4.6033866841375515, 0.387364945692106, 1.3984805003865368, 3)]&-1269.0557337993941&[(-1.4486780265984993, 0.0661821618095766, -0.1338920741725871, 3), (0.7782111624793359, 0.48014546139824943, 0.7361627088254851, 3), (4.850807536815709, 0.3090236556330261, 1.5346125760585074, 3)]&-1260.0656396387421&[(0.868383886202915, 0.4536799091478264, 0.6165634528961618, 3), (1.0087820357327906, 0.45763229074454786, 0.610271207500271, 3)]&-1293.0072423993292&[(1.0120898904591855, 0.3919799690155808, 0.5535200905868422, 3)]&-1316.8049184610245&[(0.7386001678444596, 0.45199499597657405, 0.6470947463112323, 3), (3.942832144506203, 0.1438126116252912, 1.725425952065074, 3)]&-1273.5643122672589&[(0.8253239221309454, 0.37471591397521997, 0.636173165278515, 3), (-1.202906284283075, 0.08286654085758594, -0.05605468898170041, 3), (2.2919441309912565, 0.4317816476637293, 1.1458911859281806, 3)]&-1274.7706853366985&[(0.8250239112196599, 0.38360349816456957, 0.6456576746830148, 3), (1.0550823771410935, 0.3493023586208571, 0.7429459571158129, 3)]&-1296.8003792990978&[(5.044150887386418, 0.19933264966229503, 1.661637774900976, 3), (0.9885233523626498, 0.3324059809653761, 0.517920527743085, 3), (0.9441075545682805, 0.24570736853567354, 0.6512806360018978, 3)]&-1257.8011843913282&[(0.963396919861513, 0.47947766212869875, 0.6256068785438326, 3)]&-1315.103720404893&[(1.0270464589429373, 0.6479412020475389, 0.40548569171316057, 3), (0.6518091647966315, 0.4444038244684085, 0.6555325905510653, 3)]&-1303.695414599056&[(0.9528242663045358, 0.546556574827784, 0.7576847431827897, 3), (3.163111094473848, 0.5177374826201304, 1.5348478361979718, 3), (-1.563871815828394, 0.14022980556614728, 0.08641728072663304, 3)]&-1274.089715659882&[(0.9487447792122894, 0.5339989806401902, 0.6628277828458146, 3), (4.167978305056279, 0.049141701050912784, 1.9224218578879548, 3), (-2.586215995762839, 0.8859317413134873, 0.294161663863001, 3)]&-1273.4281018659456&[(0.8197696913166272, 0.4356662374898441, 0.8251156443012225, 3), (0.9048880847236291, 0.4168221521204982, 0.372646786674772, 3), (-1.0935409763668194, 0.1547561627294825, 0.14859313252936543, 3)]&-1282.1578201537764&[(0.8659833870655873, 0.33086102628069297, 0.5568342642641493, 3), (0.28467162815623703, 0.5579778385152299, 1.916826566086866, 3)]&-1318.7401734500872&[(1.0088263231356613, 0.4561081828011136, 0.5739598489751122, 3)]&-1316.7808759447867&[(0.8589978472269773, 0.28446612933783105, 0.5901031350707319, 3), (-1.627745455626414, 0.11912632840964216, 0.08801950129490656, 3)]&-1301.5144772138697&[(0.9901931367849006, 0.4010279217794272, 0.7128739809520661, 3), (0.9695213929384936, 0.5305194008352319, 0.5655517024109693, 3)]&-1296.1393054246296&[(3.4035230127335168, 0.2496827417404471, 1.6980058169874441, 3), (0.9276209001052204, 0.4519850839622276, 0.5387055816126152, 3)]&-1271.953045949696&[(0.9236020861181093, 0.4987685368713163, 0.6756706635958012, 3), (0.9410216885930502, 0.40207750627990735, 0.5582854849716284, 3)]&-1293.2395319772368&[(0.9216218582056135, 0.41149076457683137, 0.6659621691984511, 3), (-1.3926666099687228, 0.0720747279712402, -0.057288803688808565, 3), (1.270730639917013, 0.177713457935462, 0.3413337265212217, 3), (3.050210777764054, 0.38771531231640427, 1.976593640646815, 3)]&-1254.747659367977&[(4.277027966547352, 0.3718559040757846, 1.6423622571772358, 3), (0.9558373489430798, 0.38687032914912034, 0.625151276155109, 3)]&-1267.6961084638112&[(1.0442152225577648, 0.34061457465797995, 0.593623834605239, 3), (2.8695827223010593, 0.6251419864454149, 1.3040068498834976, 3)]&-1291.6367284604632&[(3.9552986987703935, 0.40967874302075463, 1.5834176717499902, 3), (0.7931767613851416, 0.4268111096481129, 0.5397746327251579, 3)]&-1270.8770298482293&[(1.5312669772243626, 0.35034589398993643, 0.6470790764059007, 3), (0.6980215564096037, 0.44183305973912324, 0.8491396988462807, 3), (1.4150770059532358, 0.7337357815322935, 1.9895745707986403, 3)]&-1293.1133503088738&[(1.0305830796247992, 0.5357523369169341, 0.873638894700514, 3), (1.1030819083679522, 0.4631691609769284, 0.6233084884480221, 3)]&-1307.076718444199&[(1.0290787487794584, 0.41957710576287344, 0.7476295596358252, 3), (0.7132633257921925, 0.36119358680284963, 0.5184014095229227, 3), (3.4056292937614034, 0.4509179552640777, 1.8376900492079502, 3)]&-1258.6527343786333&[(0.8820859222768436, 0.5479455069109946, 0.45583891199910254, 3), (-0.815376668620559, 0.14356874565765532, -0.3386824336913168, 3), (0.9151007830909255, 0.18939720484970274, 0.5543511560107607, 3)]&-1288.4977572692053&[(0.977322712821392, 0.39021619860606543, 0.939629158960358, 3), (-0.7742858621975288, 0.097977259773972, -0.569096327067821, 3), (3.9633248760715785, 0.2237029248037187, 1.7490594316066939, 3)]&-1290.7638272361069&[(0.7978741924990005, 0.4959361585739877, 0.4430623920580501, 3), (-1.5272481704995189, 0.13850214141222106, -0.006328397007167828, 3)]&-1327.6748991255818&[(0.837419929773664, 0.3530480470392423, 0.8079261870717344, 3), (3.715437087810821, 0.26513287104808075, 1.536712206510559, 3), (-1.5697548769912286, 0.23993215616351582, -0.15452050632824507, 3), (0.8318329594552565, 0.30504426517380484, -0.023005918201550825, 3)]&-1265.0081104849962&[(0.914506490704897, 0.4408534821343239, 0.5474859984818827, 3), (-1.3558820942276024, 0.12160079395683925, 0.2694382046796311, 3), (0.9833707051966473, 0.354454443509384, 0.6309630828482584, 3), (3.1003459449610458, 1.0183780987020654, 1.4037263183885151, 3)]&-1262.7209672542276&[(4.9825419776387925, 0.16356451363566038, 1.7487071645282055, 3), (0.6712100673587462, 0.41598758364156874, 0.6919071346323415, 3)]&-1280.7010043380344&[(0.8696281730805877, 0.5073020824108565, 0.8452152723343062, 3), (0.944874162241919, 0.4144108791988567, 0.3735598986030385, 3), (-1.8199495243605002, 2.4454683170797784, 3.4187977205336972, 1)]&-1288.6865792815454&[(0.8895607511091042, 0.5095098327215456, 0.4659261947533063, 3), (0.8416822977389222, 0.5763682166938346, 0.8483796768564005, 3), (-1.566372257082546, 0.033947132998483454, -0.12390825557863365, 3), (2.132223290602322, 0.10142057704264847, 1.1335825441541811, 3)]&-1284.05839804351&[(0.945684148742285, 0.3808562611978368, 0.4531657467105238, 3), (0.8239119861581135, 0.24508057064337152, 0.5230900540321864, 3)]&-1300.3197406399195&[(1.0427306794698379, 0.34901843155059975, 0.6238802582349318, 3), (0.8588915066118019, 0.3809051012274408, 0.13313216994982552, 3)]&-1310.069941423285&[(0.951358987794679, 0.4476216513365933, 0.6851911283324814, 3), (3.9810957550052803, 0.1823655104618871, 1.8819509208507936, 3), (-0.8989166641277304, 0.14719774873926839, -0.03861579288457212, 3)]&-1258.9147208834581&[(0.8969190274066894, 0.5275964161378672, 0.46297756823497793, 3), (3.999272454268018, 0.26143837505078615, 1.4778520598447558, 3), (-0.28505271782632746, 0.008690468099029756, -1.1732019610662028, 3)]&-1280.8832349848058&[(0.8606417111978868, 0.32013275785662476, 0.6792429002824482, 3), (3.508153692623541, 0.05599154496569284, 1.915027438809072, 3)]&-1273.7300770489796&[(0.8422269091462316, 0.41728799942303285, 0.6896011691462894, 3), (1.3362120655739655, 0.24295275415242817, 0.019249616974689243, 3)]&-1310.959638467272&[(1.0185508790233297, 0.3084436781093496, 0.46615102594138225, 3), (3.6785666571420528, 0.24503337682217174, 1.9199968055368148, 3), (-1.7112500627205416, 0.25125119844346133, 0.002540345406232727, 3)]&-1265.4981312011444&[(1.0290334918818276, 0.541907081301019, 0.6521613517646198, 3), (-1.394340330291336, 0.022610394434057934, 0.04575378015390358, 3), (-2.799830837283595, 1.7654582843515423, -2.453219547250187, 3), (1.686247620952025, 2.188047105904579, -1.2763424661308125, 1)]&-1312.9800319452672&[(0.8296469623205862, 0.5229074059826, 0.552735584420399, 3), (3.1544996859677266, 0.5694699861839243, 1.8124958232664365, 3)]&-1280.535965307605&[(0.8305636776546184, 0.3657022873802672, 0.49341975077923994, 3), (3.23619569068518, 0.6749203767874257, 1.7989824024422156, 3), (1.2951778138953671, 0.3419729917530457, 0.9595821979797682, 3)]&-1275.425880956271&[(1.4268730784483334, 0.4283757108830744, 0.6277787553383823, 3), (0.9638050620017022, 0.41681829815031346, 0.7105303096412204, 3), (-1.5858357157691727, 0.063306300531876, -0.052173913612683295, 3)]&-1282.2632644695632&[(0.8879428104430467, 0.3737783607365687, 0.5350846587076976, 3), (1.026616654856571, 0.3302170175479684, 0.7394193501838964, 3), (0.09118454328521441, 1.247379673967421, 2.4970565882928066, 3)]&-1288.9093485632825&[(0.915862161816306, 0.3607206389814984, 0.5503906886719842, 3), (3.608533487786317, 0.22741244697251012, 1.6326500021831554, 3)]&-1268.6677154904164&[(0.9815056871575536, 0.3080381052266646, 0.4595354976389129, 3), (4.985048863374759, 0.3227638301380351, 1.6832896776010353, 3), (-0.905780285034832, 0.13340554532979826, -0.029990669216892564, 3), (1.0809181059906652, 0.6146331000016894, 0.21647119787980998, 3)]&-1260.0890147739053&[(0.8351721574568765, 0.3024023122710419, 0.6506091371686731, 3), (1.1491884256882303, 0.3333510992588745, 0.40505192925246314, 3), (-1.7615154268318858, 0.2436906643522246, 0.20716960636477516, 3), (3.13399602036745, 0.6376923443769424, 1.4182843381384067, 3)]&-1252.8677764183442&[(0.9115703536460364, 0.43296629216658994, 0.5096408341650749, 3), (4.493527316557493, 0.23026972430664167, 1.7819634402925266, 3)]&-1267.2506911333069&[(0.7101368091793729, 0.44020661291369473, 0.7752971797347337, 3), (4.140658333306875, 0.3183398733719497, 1.5350316086403577, 3), (-1.750889986071497, 0.20123314625863162, 0.04339297130238923, 3), (1.3517299740107849, 2.131544370448628, -1.0369392374827608, 1)]&-1265.9789460201007&[(1.1301912811983499, 0.48849394229966775, 0.6218479350049362, 3), (0.9807975046360027, 0.2798012145281502, 0.6758989401811526, 3)]&-1302.6697906678037&[(0.6879889537920747, 0.11740408491755727, 0.6262028966847605, 3), (3.345965448592157, 0.22501509963622304, 1.9509181096073445, 3), (0.1894811770557219, 0.09310353883668232, -1.3491863253377234, 3)]&-1312.0112364992997&[(0.9367249490122913, 0.3532697188196722, 0.5664058476135196, 3), (3.5487756734454647, 0.18465176083613755, 1.8428793114124522, 3)]&-1268.908831013852&[(0.9915555565265698, 0.31081523756551754, 0.6320337131609031, 3)]&-1320.8902877034745&[(1.0737162670215608, 0.44538108893859835, 0.6602629582049345, 3), (0.8130098992811791, 0.42035622451749843, 0.38279070022407713, 3), (-0.5935399292294561, 1.368769736340075, 2.571670752592218, 3)]&-1291.1522081519524&[(0.7141023123968953, 0.4621378498673486, 0.7134295051193411, 3), (2.7089154686695944, 0.21789183006006552, 1.7880139867846, 3), (-1.7964117422311185, 0.3819767820630734, -0.016380342900088746, 3)]&-1273.0026426478937&[(-1.7897763145591707, 2.305140917132133, 3.51601405697941, 1), (0.8100722019411631, 0.3181675575790719, 0.7342568429414895, 3), (-1.6232313169562997, 0.24883309906810028, 0.15306565477860595, 3), (2.746055760194208, 0.3922276748853418, 2.0300991019736747, 3)]&-1261.8185058768172&[(0.9389024069909921, 0.48466111934520234, 0.6145026737129097, 3), (0.2518505317857104, 0.020443931305110637, -1.1297317262639393, 3)]&-1309.509512068233&[(0.8832723199586893, 0.4893212891992929, 0.7540445500422468, 3), (1.0602641731091123, 0.5714868110061807, 0.4639563557583287, 3)]&-1294.4427137983669&[(0.685845781078565, 0.48223514518287114, 0.7412677803705006, 3), (1.0524964885365826, 0.4816146779204302, 0.4969867794961794, 3), (-1.0882426070696425, 0.22171098792491944, 0.1007249290838771, 3), (3.1356374285556137, 0.5966737215910046, 1.754432038594169, 3)]&-1252.5367099434065&[(0.9409118142117516, 0.37703458288901825, 0.6722067883048259, 3), (0.9976921665002383, 0.4763333317712085, 0.6299586807200634, 3)]&-1294.761202958195&[(0.7901254923775218, 0.2511617759501987, 0.47155409917747015, 3), (-1.4457444342239127, 0.13842009005188255, 0.14287093970835232, 3), (4.207578512078596, 0.2524489305627524, 1.64690090012865, 3)]&-1265.4716972982167&[(1.0010557663745872, 0.4413239445495635, 0.6298984492868167, 3), (-1.0608620340400494, 0.014215742414617039, -0.42320392835089915, 3)]&-1296.5194374398181&[(0.8725407677470657, 0.40835089628855836, 0.6341311664512469, 3), (-1.000903544301657, 0.0911927557699664, 0.1260476547653311, 3)]&-1298.310592311277&[(0.8003215610264924, 0.418501677720722, 0.5362377544658762, 3), (-1.8859871827335448, 0.29841340823588486, 0.23261673020943163, 3)]&-1297.8244451436237&[(0.8270368893736797, 0.6091292444616077, 0.4347027226522978, 3), (0.8786367942950821, 0.4057440975359315, 0.584473203688529, 3), (3.3697641207900872, 0.28163427030014243, 1.837750672761989, 3)]&-1261.417501566491&[(0.9135200762292071, 0.42154643540506265, 0.6868835567548577, 3), (3.798278971885068, 0.37457701558136774, 1.6193991312262788, 3)]&-1268.3057704292019&[(1.047325895140998, 0.4582018790106568, 0.5323918919762934, 3), (0.8062311594279056, 0.4367957571474352, 0.8903464558858372, 3), (-2.0995920187123804, 0.2376245752617812, -0.1057460157923022, 3)]&-1289.1895497238113&[(0.9992813498663428, 0.25579573896728947, 0.5750942419964257, 3), (-1.214828331788582, 0.0214638347195448, -0.31188641868435735, 3), (4.81187399268587, 0.07848198753252805, 1.3995957809973605, 3), (1.0056236342242526, 0.3787791709718661, 0.9845129871520839, 3)]&-1256.8555326674334&[(2.853700065666195, 0.18607620971487754, 1.990230858326446, 3), (0.952325206483412, 0.36374186741563425, 0.6351920357417078, 3)]&-1279.4137862331738&[(0.5885826282363338, 0.35162527931102994, 0.5398903786616975, 3), (1.0189896280046764, 0.3989492280302667, 0.5696785352464808, 3)]&-1301.7987139402965&[(1.005939399896532, 0.4518838892061876, 0.6111507184678313, 3), (4.065480160382023, 0.502432998944395, 1.7806284434129949, 3), (-1.8877151624852804, 0.31563947381668045, -0.0018905976681274361, 3)]&-1260.4674767283084&
