order_run,video_number,MSE,upper_MSE,lower_MSE
1,26,1.7664541852469777,1.6890557105102801,1.8525587365399285
2,27,0.22554089827844068,0.21433156197190648,0.23904574113993413
3,28,0.19502433170131334,0.1862638526620541,0.20572149198079004
4,29,0.043540162629711616,0.039487911468969975,0.04836986047125135
5,30,0.06781897865686645,0.06423361957577943,0.07157604300397623
6,31,0.09628888769530707,0.09220661566078829,0.10130212058268123
7,32,0.05515621597139105,0.0503252540890565,0.061178703463537265
8,33,0.09471629458434666,0.09087767113460535,0.09899891354429687
9,34,0.08693518675706252,0.08290516432911062,0.091359905914429
10,35,0.10537067288510457,0.101375697706518,0.10971937039232982
11,36,0.05934782210921304,0.05553886423991792,0.06366655139711751
12,37,0.04745649180173791,0.04495870787228892,0.05102545728138851
13,38,0.03559582002651152,0.03462840468158702,0.03663915460400897
14,39,0.032815602990544486,0.032026664252271395,0.033642702413360835
15,40,0.02365458546566205,0.022892141133540857,0.024520782623312393
16,41,0.027982922081651512,0.027176820351676564,0.028835691245344245
17,42,0.029301273868578604,0.02868204179536388,0.029960213081013716
18,43,0.02159122078359471,0.021091055636423092,0.022117911653785825
19,44,0.02931323679933968,0.028779375868162656,0.029862319861315465
20,45,0.015907302517942184,0.015459781033669984,0.016411613081013417
21,46,0.018216554568955955,0.017761496687369135,0.01873000617235865
22,47,0.013053463992236617,0.012639897910612739,0.013508825675908512
23,48,0.017077667925046607,0.016642780121959425,0.017548044491991627
24,49,0.013486322518060544,0.0130699597694054,0.013940859951701438
25,50,0.018183633028269138,0.017711923556736564,0.018723933754992886
26,1,0.010273621083651477,0.009909750378584619,0.010687452488820198
27,2,0.012237696989659442,0.011890911267895963,0.01258034526631615
28,3,0.02244368241357638,0.02180211073069851,0.023118109758910845
29,4,0.009873845225503351,0.009474648298958555,0.01023042514175775
30,5,0.011863484034461472,0.011541796633641434,0.01223297994631657
31,6,0.009016396867173579,0.008708799475305434,0.009370041296403155
32,7,0.008207388126370972,0.0079128618650757,0.00852654124964085
33,8,0.014116958820672623,0.013810095511875883,0.01443426595469623
34,9,0.011219482152016994,0.010922555844615867,0.011534560662931065
35,10,0.016693492427169353,0.016309284053579644,0.017122824159408877
36,11,0.015265904603158822,0.014906534370002642,0.015623089997255667
37,12,0.013590751431260501,0.01326133865716217,0.013949702548898829
38,13,0.01563788062633612,0.015373159773775449,0.01592984503635851
39,14,0.01661573088981972,0.016287268239566745,0.016959602436800118
40,15,0.015863322886465643,0.015553753615199246,0.016147816471219708
41,16,0.01451447114235441,0.0142432322465815,0.014777743235373269
42,17,0.016610601617496452,0.01626280007653337,0.016990416175279514
43,18,0.016284898697069734,0.016001984996190516,0.016568895478065473
44,19,0.009177971826608353,0.008962306605530566,0.009402642380952031
45,20,0.01459692126439222,0.014338797367943298,0.014889408592383115
46,21,0.00966932402234846,0.009392179382625066,0.009947365822166168
47,22,0.013984064909448934,0.013730748905471674,0.014237004459062428
48,23,0.0126504856427305,0.012382921736247712,0.012947839639456232
49,24,0.01429894849917461,0.014045299529206074,0.014553088844323943
50,25,0.012719462473241855,0.012497813928307466,0.01298945840982107
