order_run&video_number&inferred_best_world_state&world_state_1&weight_1&world_state_2&weight_2&world_state_3&weight_3&world_state_4&weight_4&world_state_5&weight_5&world_state_6&weight_6&world_state_7&weight_7&world_state_8&weight_8&world_state_9&weight_9&world_state_10&weight_10&world_state_11&weight_11&world_state_12&weight_12&world_state_13&weight_13&world_state_14&weight_14&world_state_15&weight_15&world_state_16&weight_16&world_state_17&weight_17&world_state_18&weight_18&world_state_19&weight_19&world_state_20&weight_20&world_state_21&weight_21&world_state_22&weight_22&world_state_23&weight_23&world_state_24&weight_24&world_state_25&weight_25&world_state_26&weight_26&world_state_27&weight_27&world_state_28&weight_28&world_state_29&weight_29&world_state_30&weight_30&world_state_31&weight_31&world_state_32&weight_32&world_state_33&weight_33&world_state_34&weight_34&world_state_35&weight_35&world_state_36&weight_36&world_state_37&weight_37&world_state_38&weight_38&world_state_39&weight_39&world_state_40&weight_40&world_state_41&weight_41&world_state_42&weight_42&world_state_43&weight_43&world_state_44&weight_44&world_state_45&weight_45&world_state_46&weight_46&world_state_47&weight_47&world_state_48&weight_48&world_state_49&weight_49&world_state_50&weight_50&world_state_51&weight_51&world_state_52&weight_52&world_state_53&weight_53&world_state_54&weight_54&world_state_55&weight_55&world_state_56&weight_56&world_state_57&weight_57&world_state_58&weight_58&world_state_59&weight_59&world_state_60&weight_60&world_state_61&weight_61&world_state_62&weight_62&world_state_63&weight_63&world_state_64&weight_64&world_state_65&weight_65&world_state_66&weight_66&world_state_67&weight_67&world_state_68&weight_68&world_state_69&weight_69&world_state_70&weight_70&world_state_71&weight_71&world_state_72&weight_72&world_state_73&weight_73&world_state_74&weight_74&world_state_75&weight_75&world_state_76&weight_76&world_state_77&weight_77&world_state_78&weight_78&world_state_79&weight_79&world_state_80&weight_80&world_state_81&weight_81&world_state_82&weight_82&world_state_83&weight_83&world_state_84&weight_84&world_state_85&weight_85&world_state_86&weight_86&world_state_87&weight_87&world_state_88&weight_88&world_state_89&weight_89&world_state_90&weight_90&world_state_91&weight_91&world_state_92&weight_92&world_state_93&weight_93&world_state_94&weight_94&world_state_95&weight_95&world_state_96&weight_96&world_state_97&weight_97&world_state_98&weight_98&world_state_99&weight_99&world_state_100&weight_100
1 & 26 & Any[(0.20859996363169744, 0.420347662429185, 1.7436361725172889, 3), (-0.5712574956895567, 0.04547278252320052, -0.620749619358549, 3), (-0.5874567184590596, 0.255866965373149, 0.8944782944323842, 3), (0.11358779188531931, 0.36409088133777034, 1.9850633768496542, 3)]&[(0.4408979574416739, 0.1914579692406167, 1.8947110928771596, 3), (0.6266663803371347, 0.40936600518818955, 1.954265043560967, 3), (0.3583214888051832, 0.06792112726219963, 1.93396374282151, 3)]&-1449.4805583351745&[(0.3583291258387795, 0.26131289120076684, 1.6407132137572684, 3), (0.5482218525307143, 0.06830634770609714, -0.27292827624740756, 3), (-0.4343255878290398, 0.10849467666877576, -1.1043332022818249, 3)]&-1426.2792622949767&[(0.12798098873293304, 0.30790473819105335, 1.6451466079139234, 3), (0.8976593770455249, 0.038924348131530916, 0.13812739018663422, 3), (-0.6369267278099339, 0.07122670609273714, -0.46459584104655943, 3)]&-1410.9355019414709&Tuple{Float64, Float64, Float64, Int64}[]&-1653.7289023782077&[(0.14234756175526667, 0.24933653156599084, 1.5970212277966962, 3), (-0.6761290876643458, 0.1790106769648654, 0.8139722859775274, 3), (-0.8519588923265288, 0.03501943147299749, -0.49100127657978815, 3)]&-1431.3625922352176&[(0.2298250034339401, 0.2297372906352811, 1.6082364660727877, 3), (2.600249238268096, 0.6058653618212639, 0.3983439718993892, 3)]&-1455.7722592586933&[(0.35156356782149445, 0.08591046514503858, 1.6690277468014538, 3), (-0.24813959579923806, 0.06065045406669152, 0.41005072484148475, 3), (0.05232617471039936, 0.2034573304936536, 1.6241476834552593, 3), (-1.79163401737518, 0.6887063932514732, 1.0878487888785318, 3), (-0.24426478024803483, 0.05975338096791635, -0.5837698181237212, 3), (0.07580536529915441, 0.17744576086226804, -0.9602809369858305, 3)]&-1489.2691912257653&[(0.33911511952421153, 0.28643836380018295, 1.6522462208916495, 3), (-0.1551219360998699, 0.09548503668269243, -0.5640056824473676, 3)]&-1442.031585677633&[(0.2187373707389082, 0.4775127393655231, 1.5239040385735092, 3), (0.5856310906314204, 0.03413453408182192, -0.31453642569562107, 3)]&-1519.2247902142385&[(0.19243255687220248, 0.3724569623533612, 1.7494812349107356, 3)]&-1471.8484229256187&[(0.17052546585871792, 0.3634285922428432, 1.50117015764038, 3), (0.46976941846797926, 0.12158292888895356, -0.14799982903256442, 3), (0.5328350345627103, 0.40226091648198575, 1.928924809428052, 3), (0.17211382763740227, 0.12231027296342567, -1.2137338183517996, 3)]&-1528.7373004526219&[(0.41552916226708647, 0.4175315792371115, -1.453205621674682, 3), (0.17991504834156724, 0.06447744948705728, 1.3493046234674113, 3), (0.4755070304162378, 0.09337594652310553, -0.2393577334631619, 3), (0.15303937409257812, 0.39998708708319963, 1.7016868531133316, 3)]&-1339.743312433311&[(0.09328317067790245, 0.3231545471417786, 1.676607545867348, 3), (0.2059832327122926, 0.22947879636898058, -1.0774742797214294, 3), (0.05981942878342808, 0.09038002593719224, 0.9059095262233255, 3), (0.05867663610421927, 0.4145317010372972, 1.474279198293671, 3)]&-1494.4296225695102&[(-0.7009805053043683, 0.29876618843440556, 0.8526416441606164, 3), (1.014051927589627, 0.09299198096483709, -0.29630079751307153, 3), (0.26351617572547303, 0.43010256490852217, 1.647250202084835, 3), (1.1532178126109534, 0.4502729981979321, 1.4987728895447263, 3)]&-1450.9617474102786&[(0.2183074128772618, 0.4826599297273056, 1.6637041466559894, 3), (1.1663316361515856, 0.16707694103624998, 0.13243305011940315, 3)]&-1376.6683824203496&Tuple{Float64, Float64, Float64, Int64}[]&-1721.4213454031378&[(0.2589076949269953, 0.3968138772569358, 1.9005821453354503, 3)]&-1455.2114396068746&[(0.4035948774604595, 0.2768020882058235, 1.7215142616661576, 3), (0.1991177083293974, 0.3501346610348449, 1.6337915172475501, 3), (-0.5402821837601912, 0.048373535733590906, -0.7149252070414159, 3), (-0.5151925396135124, 0.43460104277647305, 1.1122306655249523, 3)]&-1366.980858329416&[(0.054838717259625025, 0.07255002608019702, 0.5179982650861658, 3), (0.47726159284214575, 0.12722025886046812, 1.9096804272122132, 3), (-0.17583820445184967, 0.20705855374301657, -0.8502193110670622, 3), (-0.0415163835736837, 0.4494408970771506, 1.627802958645106, 3), (0.254980825833163, 0.25110497268589327, 1.4252481942352426, 3)]&-1433.778334865018&[(-0.5804851941947582, 0.10240809770382617, 0.8651894115203498, 3), (0.029687852062848796, 0.31687217771048637, 1.4911869873013477, 3), (-0.08288168762425144, 0.038105749365647416, -0.46242997058508617, 3), (0.13915633899078897, 0.5351466855726181, 1.6016021211195066, 3)]&-1396.1863835958595&[(0.185221208105009, 0.18437031989943353, 1.5400047714385496, 3), (0.4969159947213078, 0.3084686898195986, 1.6093285239973407, 3), (4.59087868933156, 1.7176428820024656, 1.0587387393403835, 3)]&-1385.1578083938657&[(0.002165666260936061, 0.6269218493828861, 1.3350147054632504, 3), (0.11948425403558505, 0.1116716712534471, 0.4243177596024197, 3), (0.6459600471690194, 0.18927200301397418, 1.8208985677013487, 3), (1.2878432299521543, 0.13098160740278567, -0.10705858525511716, 3), (0.328763577194303, 0.432829833050151, 1.651830149690967, 3), (0.017558289630541485, 0.16189511605373727, -1.251212775536697, 3)]&-1762.2340988461092&[(0.11922435732871643, 0.40015238967175815, 1.716131605387372, 3), (0.7590742220338778, 0.042867115717891285, -0.027041218451695825, 3)]&-1415.172154826559&[(0.411472364146213, 0.47854073951702125, 1.88036926465881, 3)]&-1510.4744315595794&[(0.12401025093803567, 0.2499421469715953, 1.5359068972693766, 3), (0.33316393334508076, 0.22804448129482396, -0.9484367965598002, 3), (0.49730710185849647, 0.21307420645365116, 0.41508361526250565, 3), (0.30597285080582504, 0.2965626631972516, 1.5260960999606112, 3)]&-1498.7101316396777&[(-0.003015436450919784, 0.31735891654582565, 1.556706392532375, 3), (-0.8333332598041385, 0.05234285735846353, 0.8719653099584805, 3)]&-1511.12125405211&Tuple{Float64, Float64, Float64, Int64}[]&-1576.8518371213806&[(0.2641117308260117, 0.2319975488115436, 1.8713073354770413, 3), (1.4313158224242848, 0.07200012655460042, 2.1158354851312318, 3), (1.1252767280044282, 0.018411403308057017, 0.4634810151188517, 3), (1.3028359057945766, 0.12223564575775625, 0.011337160993356465, 3), (1.5126825571187015, 0.7587548568418983, -1.241669541434494, 3), (0.5630518115418024, 0.24510785614442737, 1.3367383565014275, 3), (-1.6660259405467268, 1.2719703105625333, 1.2569262714380347, 3)]&-1739.6469395592103&[(0.35621743722588195, 0.25089390875203066, 1.8869485134035875, 3)]&-1400.032693258803&[(0.28246695309356135, 0.1504503266165781, 1.5925618618282704, 3), (1.460248151924268, 0.01696309304314364, -0.1319387529200601, 3), (0.1325671314987505, 0.32432942632294925, 1.7492753141581334, 3), (-0.6110788025434257, 0.39655361827227154, -0.814461250308824, 3)]&-1384.5422160664828&[(0.19882876239920083, 0.22988494547760402, 1.550907570496709, 3), (-0.9227220798757686, 0.22241587603170754, 0.9274267136571005, 3), (-0.16830014384239578, 0.0008625116929253107, -0.733482497843729, 3), (0.17701646738264024, 0.5242542394055187, 1.6845828535633547, 3), (5.041981955858686, 1.9540537126401536, 1.258645346269959, 3), (-2.8048958253250325, 0.7901445899776764, 5.342001507965685, 4)]&-1400.1083012507884&[(0.3508259235728213, 0.30022570639409796, 1.8703257540646852, 3), (0.9585992678097228, 0.1837778821915677, 2.2991937109153398, 3)]&-1467.461376759372&[(0.13962258854908366, 0.5392191693265636, 1.7712361395919556, 3), (0.45415418340756586, 0.18165666068147707, 1.889258768233122, 3), (-0.45319923206642776, 0.17248130510092188, 0.8953960734211692, 3), (0.8524588775004209, 0.05068215557126359, -0.41833910535853636, 3), (-1.1778687865690947, 0.14297106836406573, -0.4035541956257693, 3)]&-1431.4943559789358&[(0.10134013045493093, 0.2837474337286851, 1.651147629379424, 3), (-0.17402088409406602, 0.060194880009834174, -0.9387692990966299, 3)]&-1390.9698132187052&[(0.3199366771248008, 0.40785690962588983, 1.8861487446411014, 3)]&-1446.527682372361&[(0.3041395270707882, 0.4549882712779007, 1.9103292087810515, 3), (1.590236232449311, 0.04172659413015212, 2.0191629833107276, 3)]&-1479.6209365870084&[(0.1665747313630319, 0.20912424485142023, 1.5184979154097777, 3), (-0.2500681914801083, 0.09045835311795963, -0.8382290023974548, 3), (-1.1123131395391657, 0.49697505470505854, 1.1652898528925995, 3)]&-1432.9914643536408&[(0.25595986078474225, 0.3287045491091482, 1.551675726746846, 3), (-0.5045697368770111, 0.07326456883076006, -0.4613879662834478, 3)]&-1476.3076641888113&[(0.36827448608727364, 0.1553978206538421, 1.943373677735067, 3), (0.24299558555152023, 0.3672455147239783, 1.6069160566517964, 3), (0.4386501587416832, 0.04914647236305819, -0.31622611914909315, 3), (0.4386341392160519, 0.35884970815793976, -1.3113998078779188, 3)]&-1328.4276180536071&[(0.20951780490641733, 0.33239362081625584, 1.5856316119066596, 3), (1.0270541855832325, 0.19711057400269655, 0.08858222364901108, 3)]&-1377.675458287919&[(0.42169705924007844, 0.4786881046312516, 1.8545187308684485, 3)]&-1498.9395218924187&[(0.3842672063356022, 0.33758704679496687, 1.8914577731924693, 3)]&-1467.221470297728&[(0.26838694819096454, 0.2718586650896845, 1.741426301067986, 3), (0.5657423759074865, 0.10902891577539947, -0.056148071088274715, 3), (0.9965175105392476, 0.49516402089391653, 1.706495211303844, 3), (0.12546653279262251, 0.5637641246132349, 1.7358470977807459, 3), (1.3708415092424164, 0.15542818959704, 0.006923130082039132, 3), (-0.8678683997269714, 0.16723208461152528, -0.9112420072065133, 3)]&-1437.3437346788335&[(0.27520624179219594, 0.504770500812918, 2.425288817801886, 3), (0.6247534826238212, 0.4205823518838158, 1.7021050908377364, 3), (0.5303802480067901, 0.44031465340649434, 1.4588817356096637, 3), (3.18698426572643, 1.4548074537802107, -1.0051997976303189, 3), (0.31924333570625363, 0.6874546027087499, 1.9524740127556428, 3), (2.913154497410507, 0.7471001196433239, 0.2645963254038392, 3)]&-1515.7781050183019&[(0.18368129864230107, 0.3928508643551296, 1.5250242982092788, 3)]&-1470.6867779416627&[(-0.07656334079239685, 0.014974940162768034, -1.2380980401979629, 3), (0.07264756806157546, 0.18158190452060757, 1.5681384242676513, 3), (1.8126538138989692, 0.02453383786476429, -0.0641470113687774, 3)]&-1533.93297595597&[(0.3100990282111767, 0.3983310556412365, 1.6978829608308945, 3), (0.21196024640700412, 0.06149894664887999, -1.1431945072092038, 3), (-0.08629933779870758, 0.4664541938870814, 1.7721422950363004, 3), (0.5833808339013316, 0.08577192671373132, -0.10645869658041057, 3), (0.3001787897488911, 0.34305700449203097, 1.4194220699002336, 3), (-0.926206404925446, 0.043126683442992676, 0.2735874945748837, 3)]&-1544.7977881394086&[(0.2601894614725516, 0.3052231861134529, 1.912319936716642, 3)]&-1415.6950387727013&[(0.42219203115147125, 0.464001342239291, 1.6110182803159234, 3), (2.6250197289215196, 0.9033636754614552, 0.36118319963891865, 3)]&-1399.558246574411&[(0.057395581125025935, 0.33817821406596854, 1.7993009253106795, 3), (1.3535857697857754, 0.07452174014618793, -0.03527175633180088, 3)]&-1484.4963175265439&[(0.19395677602512146, 0.35312019929531346, 1.5686284382191966, 3), (-0.5743215937473605, 0.06938203275227241, 0.4100251535893627, 3)]&-1442.10326023506&[(0.4340799887685153, 0.13044449563178784, 1.8219390436817824, 3), (1.4703852575365886, 0.06630457061348737, 0.10833502922044361, 3), (0.5326059369602226, 0.3830706624033685, 1.6857180418111724, 3)]&-1564.1989517011964&[(0.44981954199769847, 0.2144795969149515, 1.659074026483165, 3)]&-1538.8348620564557&[(0.067094897238373, 0.3988654163717738, 1.5389278696063833, 3), (0.1558667828010557, 0.03115436628680827, -0.6585840717675785, 3), (3.3779095464604385, 2.7702848077595803, 5.0839349274020105, 4)]&-1477.1106850577632&[(0.467901158425986, 0.547952086757668, 1.8144773338233988, 3)]&-1673.234771675478&[(0.3831704931905376, 0.22895622929724477, 1.8930906182789637, 3), (1.683223570983453, 0.20987846197774185, -0.13283545026911664, 3)]&-1388.8656279931683&[(0.1809677538060542, 0.32556106192689116, 1.6709917736258881, 3), (0.6891675935572646, 0.10381677140516615, -0.25584029235502587, 3)]&-1446.9489465448848&[(0.39549680767983486, 0.24807628552144942, 1.9022369822335505, 3), (0.5822072534207323, 0.35927256521186013, 1.8649209740521913, 3)]&-1529.8933090407893&[(0.5095687346656469, 0.012400308169379867, 0.24597337155266777, 3), (0.08182392211911332, 0.2865381411777683, 1.7810553565989367, 3), (0.32775864630767687, 0.46688060470151915, 1.8665336087898348, 3)]&-1451.3087000137657&[(0.28437275851921034, 0.2946856505114774, 1.5689640677788148, 3), (-0.24829321858923356, 0.04231198896466734, 0.3885432551100937, 3), (-0.010220059192396363, 0.032478360554549904, -0.8013066330548848, 3), (0.24716724861815703, 0.6670890192699607, 1.7333974397082705, 3)]&-1526.0304938681322&[(0.2520734058755998, 0.4395020708836292, 1.6267911188527364, 3)]&-1501.0767795552467&Tuple{Float64, Float64, Float64, Int64}[]&-1752.6453138502995&[(0.7709780767557722, 0.22716651101941748, 1.8944277647285364, 3), (0.3392728897819536, 0.5528576120443823, 1.7541912670142032, 3), (0.5754627462985917, 0.48816954276283003, 1.5041865389540954, 3), (3.0642217169892834, 0.9968601403735091, 0.33408554405906776, 3), (1.84492923564277, 0.07254757945458672, 0.25469398842013347, 3)]&-1497.403623445675&[(0.13202801066537087, 0.3979318556474877, 1.4614052143210707, 3), (-0.191554235346598, 0.017310345781517508, -0.9288974973347558, 3)]&-1488.5640099725372&[(0.37335194457699816, 0.43917589545460717, 1.7283600264808339, 3)]&-1420.7772532217268&[(0.13586190411411334, 0.3374516676300679, 1.773795359588738, 3), (1.245300076757711, 0.12158293033335807, -0.220990087973608, 3), (-1.2679906497656863, 0.43628576183716145, 1.1591239637645785, 3), (0.029695811442961628, 0.10508802341843208, -1.187658758058906, 3), (0.09553584650285715, 0.2980983687273682, 1.4809154730167235, 3), (-1.0655846318340783, 0.09034601803537415, -0.42593256008387026, 3), (0.6851079986775953, 0.6385932123290066, 1.7282713828898906, 3)]&-1392.8778579820175&[(0.19496878087839753, 0.40247142482604825, 1.5405254804121797, 3), (-0.06026646320365883, 0.022801961902091078, -0.657881724495446, 3)]&-1366.3615197998934&[(0.360486320747763, 0.21154865233043874, 1.8890277236790587, 3), (0.5335949547691817, 0.3706715190722888, 1.9595113791348662, 3)]&-1398.145720498282&[(0.467853885828523, 0.37707432550158765, 1.8322708319795118, 3), (0.42617229680453556, 0.3638306189382149, 1.843340065012786, 3)]&-1540.2926473789466&[(0.34927057691593055, 0.48033405074952895, 1.8109486382943984, 3)]&-1436.3483200675607&[(-0.17815356504282107, 0.10277378028790432, 0.41825437160057133, 3), (0.09440202700817994, 0.41334036202261176, 1.6643015444065032, 3), (-0.7890197877534383, 0.09605953436992845, -0.63878821910515, 3)]&-1351.081770593019&[(0.36500500028982796, 0.3851675720725924, 1.8705858471784225, 3), (-0.15277917706603544, 0.013978633163363896, -0.8015962334984135, 3), (0.0973679128925254, 0.32724929304015415, 1.4195075756395417, 3), (-0.26932946583288186, 0.14232770962805055, 1.0649085856867389, 3), (1.6945643173655935, 0.33290794863730383, 0.0564219756435084, 3)]&-1336.6115860348114&[(0.09362218412036127, 0.3561445062710029, 1.7216576892574451, 3), (0.6925388606517887, 0.0029361503150510393, -0.05346395875144627, 3)]&-1457.8195832845663&[(0.3576543591504242, 0.2108475442321425, 1.895878931056161, 3)]&-1488.1466422846984&[(0.2980513271274975, 0.35011734169522835, 1.4444942749087717, 3), (0.9974654823636877, 0.21033541112608964, 0.06049004533198125, 3), (0.48842935981859437, 0.5859383303037353, -1.3970316971828722, 3), (0.3031263887031551, 0.5079817015621191, 2.0547497060572804, 3)]&-1423.1943410735178&Tuple{Float64, Float64, Float64, Int64}[]&-1583.8780102582764&[(0.17223910289273986, 0.31721375892461634, 1.6931810384489343, 3), (-0.054211944893085215, 0.019517841837975704, -0.723605366244704, 3), (-0.34084020852566976, 0.21257419312704934, 1.0686121435520257, 3)]&-1399.5202894258719&[(0.7404955305036613, 0.1802898533565715, 1.9555436424480317, 3), (-0.0944723035844284, 0.033172201892184755, 1.1175182694884944, 3), (-0.017196648987777036, 0.5421420417090254, 1.7686335596723228, 3), (-1.3748296415023116, 0.11154283182191319, -0.11904312763003039, 3), (0.6541932213409487, 0.013722131005739213, 0.10168380792134028, 3), (0.1918841968161213, 0.39659565852306344, 1.929151800971357, 3)]&-1412.1933969045026&[(0.4979147011756854, 0.2511057335821755, 1.6046971812887687, 3)]&-1446.7764796716212&Tuple{Float64, Float64, Float64, Int64}[]&-1629.2450746828151&[(0.16685717386392626, 0.2951820736853975, 1.6675427584737177, 3), (0.21398031095359302, 0.20688008970294194, -0.8098237288372652, 3), (-0.6344949178311036, 0.12400532509908968, 0.8711870750977927, 3)]&-1394.4111038773792&[(0.17185862162988014, 0.2989757189940421, 1.5478386694433741, 3), (0.8116835770499552, 0.15514395410476314, 1.8473301624553238, 3), (1.7422392023479947, 0.08173033505176472, -0.0808005885858651, 3), (-0.6374299128097839, 0.04587288600255979, -0.6708456597453539, 3), (0.12341870262587026, 0.47971752632724834, 1.1455777638180045, 3)]&-1420.4939550469585&[(0.27447903748193087, 0.572190581400342, 1.6923456953819371, 3), (0.4526999119905756, 0.13436897143416737, 1.401301065194703, 3), (0.3203661718924603, 0.07770387391695688, -1.2448528148421372, 3), (-0.6369292678997105, 0.04624022491831575, 0.699799360606265, 3), (0.9186741631540062, 0.00603059891015445, -0.4292735287064456, 3), (0.543143936327899, 0.018813121463731895, 1.6537624034977803, 3), (0.14831097039726132, 0.43656389425821235, 2.047143737043268, 3), (1.5992651785479575, 0.6636427205176186, 1.0568465090158112, 3), (-0.4468909885657493, 0.03177981246079243, -0.4457627242086496, 3)]&-1512.2293430740635&[(0.12463393809392329, 0.20620684119944874, 1.5572552518762373, 3), (-0.6041851372209474, 0.0062070576420053935, 0.05146714745559315, 3), (0.425923581443754, 0.5012824435583452, 1.7216725233496428, 3)]&-1448.2612906784625&[(0.4426692828741626, 0.27567165516164444, 1.6817982972873904, 3)]&-1373.8246180479869&[(0.1564732334888861, 0.18095772814081285, 1.533451417482558, 3), (1.3169681196474956, 0.25647003850537137, -0.12930413717589173, 3)]&-1459.3587352152997&Tuple{Float64, Float64, Float64, Int64}[]&-1699.003722689664&[(0.20045543941905397, 0.4874597418960085, 1.6638277091452873, 3), (1.0289941056381817, 0.14904229122602886, -0.3131124816694924, 3), (-1.1031750693393934, 0.27039810924208774, 0.9982424948421885, 3), (0.556213113411903, 0.20941643601684376, 1.703932088985073, 3), (0.5730964867996061, 0.6378521981729153, -1.6065103607873799, 3)]&-1412.1939459197827&[(0.02590603328532213, 0.4503099133347936, 1.7506477895658206, 3), (0.35260014686175967, 0.1705998905867288, 1.7846446828613816, 3), (0.003949505991027946, 0.02927399219929047, -0.6066721616148898, 3), (-0.21857367126502297, 0.09704895443889244, 0.9663071864721493, 3)]&-1363.305176884406&[(0.39793508775162884, 0.41812062495558333, 1.7313465990530401, 3), (0.4001134573050937, 0.07190955915809827, -0.1762702772176196, 3), (0.4362664971612265, 0.10185919280916042, 1.4850241810224876, 3), (0.1691268975383055, 0.46474634906016604, -1.611285474370677, 3), (5.158534036510673, 1.6370618829904768, -3.6267500078935875, 4)]&-1354.2700347826885&[(0.20859996363169744, 0.420347662429185, 1.7436361725172889, 3), (-0.5712574956895567, 0.04547278252320052, -0.620749619358549, 3), (-0.5874567184590596, 0.255866965373149, 0.8944782944323842, 3), (0.11358779188531931, 0.36409088133777034, 1.9850633768496542, 3)]&-1324.2097967316004&Tuple{Float64, Float64, Float64, Int64}[]&-1679.347739787172&[(0.23385333230966895, 0.3478141143882794, 1.4904323876693089, 3), (1.4837292064177872, 0.04819895423396381, -0.26120068744085206, 3), (-0.9221005579105493, 0.07866356954654499, -0.6269289822573527, 3), (0.44332089120214996, 0.3791188374298101, 1.5694225606140824, 3), (-1.9129484032794493, 0.49291346444181816, 0.9357092774324287, 3)]&-1506.6505068308934&[(0.13875386204947537, 0.35854456631065373, 1.4551759592872868, 3), (0.23648017248802183, 0.48575291484363015, 1.7267843909188323, 3), (-0.3686529203143795, 0.056510386643754296, 0.7774757994385353, 3), (-0.09890071274026366, 0.1602010811863987, -0.9334568041485284, 3)]&-1396.5211624033013&[(-0.06212074840307952, 0.39976078570684803, 1.4262432870205908, 3), (-0.3199067839011861, 0.04493483013912911, 0.5794188013036137, 3), (-0.6178441584684395, 0.1583563075576867, -0.8749547775098107, 3), (1.425498001174452, 0.16204044349097863, 0.0567180105125703, 3), (0.9614543288307991, 0.3798393052243404, 1.8606133943500014, 3)]&-1515.7821526981886&Tuple{Float64, Float64, Float64, Int64}[]&-1639.9719117202344&[(0.2701328786189627, 0.3070287958655231, 1.5711039815091656, 3), (0.2367065268203269, 0.15869153411996603, 1.7230607547697645, 3), (0.7320748464310716, 0.3399334080211073, 0.08777664669985752, 3)]&-1448.227659396689&[(0.37893370286417477, 0.3036863041876586, 1.9888782675380898, 3)]&-1549.827784284717&[(0.43288342941959396, 0.37449417515977396, 1.9688595516275995, 3)]&-1464.116175477544&[(0.03544779191998634, 0.47432084968525445, 1.7542983401704546, 3), (0.26671478337725, 0.02265712490487955, -0.21483918392563434, 3)]&-1455.3543009959405&
