video,Jacc_sim_online,avg_dist_online,Jacc_sim_retrospective,avg_dist_retro,Jacc_sim_lesioned,avg_dist_lesioned
32,0.16666666666666666,1.8424871626628163,0.2,2.386339830639631,0.2,1.8106832071252044
33,1.0,1.7080499573964316,1.0,1.7853586509340118,0.5,0.1471934650142462
34,0.6666666666666666,0.3414912605986786,0.5,1.5014351837345856,0.3333333333333333,0.0868334182596886
35,0.5,0.23667535305804258,0.6666666666666666,0.18470671676351297,0.5,0.19400602998534988
36,0.25,0.37271049117003974,0.25,0.4570601397105529,0.3333333333333333,0.5927932316356164
37,1.0,0.33779385311609267,0.5,0.2651680751407422,1.0,0.344997814552537
38,0.25,0.08355839227598987,0.25,0.07923469150017363,0.25,0.1771631898465505
39,0.4,1.7426305871930126,0.4,1.6850717423681614,0.5,0.20844572709180514
40,0.25,0.053371876202552064,0.25,0.1465027420684066,0.5,0.2256579630100668
41,0.3333333333333333,4.418537977038257,0.2,0.49881348803056996,0.3333333333333333,3.7663683130347536
42,0.2,0.18285011078996632,0.25,0.5611807055544685,1.0,0.28946240877243096
43,0.14285714285714285,0.2052526097399054,0.16666666666666666,0.3281288762182931,0.2,0.44121862437839704
44,1.0,0.13416743661166988,0.5,0.10147321926478702,1.0,0.14326024081889388
45,0.5,0.591487106732641,0.6666666666666666,0.37372637563269684,0.4,1.1713163232492139
46,1.0,0.8511474239403936,1.0,0.7953732833720272,1.0,1.3699758477533008
47,0.3333333333333333,0.5636861765031876,0.2,0.2754748085031169,0.5,0.3740195294893993
48,0.5,0.22966620389965642,0.5,0.04670624296756431,1.0,0.11883273830324743
49,0.2,0.2308783902017536,0.5,0.5405852402398768,0.3333333333333333,0.5749955250330753
50,0.3333333333333333,1.8791052871629743,0.5,4.946288849114278,1.0,4.698839369320851
51,NaN,NaN,0.2,0.2730520334379653,0.25,0.24831157823196776
52,NaN,NaN,0.2,0.34649078879769907,0.25,0.6385708085483347
53,NaN,NaN,0.2,0.4888076174135184,0.25,0.6030340420411071
54,NaN,NaN,1.0,0.5322595253541201,1.0,0.419011054346255
55,NaN,NaN,0.25,0.18898381715168955,0.25,0.24138234149764543
56,NaN,NaN,0.3333333333333333,0.16770600595305218,1.0,0.5024604999726954
57,NaN,NaN,0.6666666666666666,2.0631947698173096,0.5,0.2717588408487335
58,NaN,NaN,0.0,NaN,0.0,NaN
59,NaN,NaN,0.4,1.99248924105855,0.5,2.251852454378244
60,NaN,NaN,0.0,NaN,0.0,NaN
61,NaN,NaN,0.3333333333333333,0.4232492307931094,1.0,0.3458632807886181
62,NaN,NaN,0.5,0.7877425552107427,0.5,0.2372461269808292
63,NaN,NaN,1.0,0.2535592267151118,0.5,0.2842448051124635
64,NaN,NaN,0.5,0.07820364817462185,1.0,0.04324025522069668
65,NaN,NaN,0.16666666666666666,0.3785629283000118,0.25,0.4638950480554182
66,NaN,NaN,0.5,1.032975303860863,0.5,1.5034393411402502
67,NaN,NaN,0.3333333333333333,0.06195422943843669,0.3333333333333333,0.2648574624049233
68,NaN,NaN,1.0,0.05247212099301761,1.0,0.1250900416232335
69,NaN,NaN,0.2,3.0331009004753082,1.0,2.967238691683385
70,NaN,NaN,1.0,0.3016127286110615,0.5,0.6286025192421756
71,NaN,NaN,0.5,0.1926736739864718,0.4,0.21079515393432185
72,NaN,NaN,0.6666666666666666,0.2139060627855447,0.5,0.3418950251212008
73,NaN,NaN,0.2,0.6345434218317021,0.2,0.48107232464682714
74,NaN,NaN,1.0,0.19621388747464047,0.6666666666666666,0.25887387630258446
75,NaN,NaN,0.5,2.601258163281861,0.3333333333333333,0.39861511031030306
76,NaN,NaN,0.75,0.7519593017844519,0.75,0.986348237480264
77,NaN,NaN,0.6666666666666666,0.2175689024892028,0.6666666666666666,0.20905914225561542
78,NaN,NaN,0.2,0.39870653007730156,0.5,2.6192345935562753
79,NaN,NaN,0.25,0.7056966258402401,0.25,2.2744489791852978
80,NaN,NaN,0.5,0.35461153400084006,1.0,0.07840054358496626
81,NaN,NaN,0.3333333333333333,0.14858233711500363,0.5,2.9446717341802824
82,NaN,NaN,0.25,0.4970957286287665,0.25,0.2328187350356092
83,NaN,NaN,0.3333333333333333,0.2966839335599637,0.25,0.1826679604904137
84,NaN,NaN,0.4,0.25919094106205787,0.5,0.28314038902513666
85,NaN,NaN,0.25,0.35694792451406043,0.3333333333333333,0.16139263075919622
86,NaN,NaN,1.0,0.3893282526169575,1.0,1.0693519744277542
87,NaN,NaN,0.5,1.0760782454209328,0.5,0.8080397309480459
88,NaN,NaN,0.3333333333333333,0.11703451430877622,0.5,0.44455280860251506
89,NaN,NaN,0.3333333333333333,1.5544784776204734,0.3333333333333333,1.0398048212553859
90,NaN,NaN,0.5,0.36932951995577096,1.0,0.25515685673268085
91,NaN,NaN,0.6666666666666666,0.26496096048361517,0.3333333333333333,0.8035188335569393
92,NaN,NaN,0.5,1.8688346727882716,0.0,NaN
93,NaN,NaN,0.5,0.21376230781296943,1.0,0.35935805460657244
94,NaN,NaN,0.5,0.4632454112958796,0.5,0.5959333677459853
95,NaN,NaN,0.6666666666666666,0.7078956416184934,0.3333333333333333,0.2197426759173905
96,NaN,NaN,0.3333333333333333,0.21586120039640558,0.3333333333333333,0.24579884165859872
97,NaN,NaN,0.0,NaN,0.0,NaN
98,NaN,NaN,0.5,0.48873977158657367,0.25,0.7007810021430272
99,NaN,NaN,0.5,0.5012560168241724,0.5,0.48418480598106817
100,NaN,NaN,0.0,NaN,0.0,NaN
