order_run&video_number&inferred_best_world_state&world_state_1&weight_1&world_state_2&weight_2&world_state_3&weight_3&world_state_4&weight_4&world_state_5&weight_5&world_state_6&weight_6&world_state_7&weight_7&world_state_8&weight_8&world_state_9&weight_9&world_state_10&weight_10&world_state_11&weight_11&world_state_12&weight_12&world_state_13&weight_13&world_state_14&weight_14&world_state_15&weight_15&world_state_16&weight_16&world_state_17&weight_17&world_state_18&weight_18&world_state_19&weight_19&world_state_20&weight_20&world_state_21&weight_21&world_state_22&weight_22&world_state_23&weight_23&world_state_24&weight_24&world_state_25&weight_25&world_state_26&weight_26&world_state_27&weight_27&world_state_28&weight_28&world_state_29&weight_29&world_state_30&weight_30&world_state_31&weight_31&world_state_32&weight_32&world_state_33&weight_33&world_state_34&weight_34&world_state_35&weight_35&world_state_36&weight_36&world_state_37&weight_37&world_state_38&weight_38&world_state_39&weight_39&world_state_40&weight_40&world_state_41&weight_41&world_state_42&weight_42&world_state_43&weight_43&world_state_44&weight_44&world_state_45&weight_45&world_state_46&weight_46&world_state_47&weight_47&world_state_48&weight_48&world_state_49&weight_49&world_state_50&weight_50&world_state_51&weight_51&world_state_52&weight_52&world_state_53&weight_53&world_state_54&weight_54&world_state_55&weight_55&world_state_56&weight_56&world_state_57&weight_57&world_state_58&weight_58&world_state_59&weight_59&world_state_60&weight_60&world_state_61&weight_61&world_state_62&weight_62&world_state_63&weight_63&world_state_64&weight_64&world_state_65&weight_65&world_state_66&weight_66&world_state_67&weight_67&world_state_68&weight_68&world_state_69&weight_69&world_state_70&weight_70&world_state_71&weight_71&world_state_72&weight_72&world_state_73&weight_73&world_state_74&weight_74&world_state_75&weight_75&world_state_76&weight_76&world_state_77&weight_77&world_state_78&weight_78&world_state_79&weight_79&world_state_80&weight_80&world_state_81&weight_81&world_state_82&weight_82&world_state_83&weight_83&world_state_84&weight_84&world_state_85&weight_85&world_state_86&weight_86&world_state_87&weight_87&world_state_88&weight_88&world_state_89&weight_89&world_state_90&weight_90&world_state_91&weight_91&world_state_92&weight_92&world_state_93&weight_93&world_state_94&weight_94&world_state_95&weight_95&world_state_96&weight_96&world_state_97&weight_97&world_state_98&weight_98&world_state_99&weight_99&world_state_100&weight_100
1 & 1 & Any[(0.8920468639350468, 0.41403650508436385, 0.5170541970173275, 3), (3.791353562422957, 0.14910500161341705, 1.5967123402554086, 3), (-1.697854009068238, 0.2544690831797216, 0.04291407528173473, 3), (0.8352083075687525, 0.5862734890925416, 0.5933820509053622, 3)]&[(0.8121157059347819, 0.34294783468407375, 0.5929547136501259, 3)]&-1317.1681563305904&[(1.1020491062162106, 0.4522119171929728, 0.30471545463073535, 3), (1.0804314211989516, 0.44013811826316496, 0.7896664250228634, 3), (-1.158468291041872, 0.09555185545773494, -0.15568874919710865, 3)]&-1284.6206369620343&[(0.5799438446223979, 0.17507076637876084, 0.32983427387874603, 3), (1.2667700586234438, 0.4702328922183476, 0.7572130221989964, 3), (4.5504052689926775, 0.04349303827214723, 1.5742545954160496, 3), (-0.4213155409755631, 0.09180095067081531, -1.0747098082753475, 3)]&-1284.8575509360332&[(3.2940569409296803, 0.3608455633613875, 2.0608260290127847, 3), (1.3837644486284617, 2.082028399839832, -1.4327529784469881, 1), (0.9252082247314181, 0.5108418512754667, 0.7389459634632539, 3)]&-1279.7552586628617&[(0.8920468639350468, 0.41403650508436385, 0.5170541970173275, 3), (3.791353562422957, 0.14910500161341705, 1.5967123402554086, 3), (-1.697854009068238, 0.2544690831797216, 0.04291407528173473, 3), (0.8352083075687525, 0.5862734890925416, 0.5933820509053622, 3)]&-1245.5718158216232&[(0.8717561098021166, 0.3327535280745383, 0.5926365311040409, 3), (0.9524752846386502, 0.5293725260011174, 0.4078619247725025, 3), (0.24423780462283148, 0.03446134047005117, -0.8283599635750489, 3)]&-1289.123587724408&[(3.6812651575292055, 0.496769472838649, 1.8900623016780984, 3), (0.9339001798853337, 0.38121949155234874, 0.884973724970649, 3), (-2.250120215385861, 0.5535267920957616, 0.31784986780590974, 3), (1.7509495753583584, 0.47304120614957035, 0.1620849165425722, 3)]&-1278.5441020311284&[(0.9775311036102357, 0.33286034294291944, 0.703447882894655, 3), (3.5686311229559133, 0.25271151709854306, 1.5248687111732437, 3), (0.6953246909057552, 0.2242777163772836, 0.27759931205076643, 3)]&-1270.382329937897&[(-1.816514482531358, 0.19022690785236945, 0.0706461877317141, 3), (0.8602130637561897, 0.37139522931882696, 0.754062965572514, 3)]&-1302.8174029987458&[(0.7899709717284381, 0.397843574598957, 0.5967426948585316, 3), (0.9794442915976338, 0.6537718354135444, 0.4714389364313786, 3), (-1.7014211883224208, 0.1454988540551604, 0.06393790269444882, 3)]&-1277.6932805293322&[(1.0463251334336028, 0.3674886921425749, 0.4581737874775839, 3), (3.4456656201600597, 0.010480580232265294, 1.861216113342089, 3)]&-1285.2843988157917&[(0.9505385432171712, 0.4245601235638709, 0.5031511853720183, 3), (-1.974093314119548, 0.2795620569896222, 0.11534632097801692, 3), (3.1313775775711252, 1.3179427310347749, 1.6887729031740515, 3)]&-1289.3059134872246&[(0.9905366679077445, 0.36210583697920595, 0.5729371151280421, 3), (2.357475570419934, 0.6612470315907164, 1.8505966469016069, 3)]&-1285.0049364074255&[(0.9140746396268228, 0.41386068273404775, 0.6685614627295893, 3), (0.8178202869518834, 0.5569973610255974, 0.4494553292039796, 3), (3.954948786006893, 0.3038346498205594, 1.8889453893233135, 3)]&-1255.802513196116&[(1.0670984486304995, 0.46248264093897296, 0.45410661803035646, 3), (0.6915820058272596, 0.5316543545000353, 0.7539690946529808, 3)]&-1298.4121963716188&[(0.9251830352713806, 0.5094368553490853, 0.7573040472683722, 3), (-1.4187208622511795, 0.07877540369483302, 0.010064785139394905, 3), (2.538530034637922, 0.263496596529658, 1.9097662161796642, 3)]&-1274.1795467422646&[(0.9688465689112987, 0.4098692153390368, 0.6817905193606896, 3), (-1.2697639742005786, 0.31302036225543095, -0.31039109174136986, 3)]&-1301.806837657305&[(0.8350095678904479, 0.428004658136074, 0.5241931162574162, 3), (0.9695582823351465, 0.3991102753788639, 0.8980598489107326, 3), (2.0251950706346817, 0.7750953209981485, 1.7463323002908537, 3), (-0.9906195838722086, 0.3498685322391501, -0.3029815966303109, 3)]&-1271.991048839&[(3.820290745885315, 0.04478889609387171, 1.665273459797937, 3), (0.7706302087726657, 0.3111802410336655, 0.6233050755126586, 3), (-0.6835482353377694, 0.006668112760679093, -0.4664620350576973, 3)]&-1260.2654064853639&[(3.3112567555208754, 0.19132127305916913, 1.8768918679254807, 3), (-1.690125043523772, 0.21843419321024504, 0.3453893601066285, 3), (0.8997592618319887, 0.2930247320890269, 0.43059584713115484, 3)]&-1268.5896628680082&[(0.9167099392513776, 0.34174551814383125, 0.5851883231763388, 3), (1.0394846099637998, 0.5360510560943221, 0.5018799172818533, 3)]&-1294.069158251258&[(4.1073599800308935, 0.3601422801545445, 1.7590701056604974, 3), (1.1098164489150617, 0.3866822215683412, 0.6930566715958113, 3), (1.1682909817198837, 0.6765042048015496, 0.7290003848624219, 3)]&-1285.906646228689&[(0.8070770033852075, 0.4265124012153192, 0.7358748922825804, 3), (5.3485612807765595, 0.01643421665761144, 1.3478908985139784, 3)]&-1274.479031883219&[(1.0503561174283615, 0.400019874133411, 0.7162826405104811, 3), (0.8046669948474104, 0.48421078980609167, 0.6901035064074917, 3), (3.0730179971749108, 0.44316783780511626, 1.6586197540287315, 3)]&-1262.2875045243702&[(3.923316653520877, 0.06534402280009917, 1.2736542186394804, 3), (0.9774289129276779, 0.38714525810115946, 0.6121273704725393, 3)]&-1275.653205184748&[(0.9320509012570161, 0.3497123420490933, 0.5961923278208551, 3), (4.747230112228988, 0.05051281908842198, 1.709177435866796, 3)]&-1265.7343658085845&[(0.8262360781028976, 0.39614570984504394, 0.6171650436827603, 3), (1.0332605133208717, 0.38874949155145705, 0.5837815906242909, 3), (3.077759657855929, 0.526042327744805, 1.7843968226348106, 3)]&-1256.9480055568522&[(0.8374916807018933, 0.35531856349709406, 0.6365416789859948, 3), (3.3724377574618543, 0.18672455303444896, 1.3894160190554936, 3), (-1.0493164993764825, 0.2202718645855641, -0.10084615195680277, 3)]&-1262.2680167424544&[(0.9124708756402643, 0.4355021477752664, 0.6050480660997881, 3), (4.523167566589082, 0.23752613611392595, 1.6265014378247185, 3)]&-1265.2802153832217&[(0.935411676917965, 0.5096761443095408, 0.5926965767668441, 3), (-1.6829134230938392, 0.1658324603940727, 0.021247405050065393, 3), (1.1171926678417325, 2.0345520281800753, -0.7835233861166708, 1), (-5.007948371352608, 1.8971818661161697, 0.6359418122936633, 1)]&-1307.7080302753934&[(0.7823906846298685, 0.4611204173870149, 0.616793728424388, 3)]&-1317.5763610695992&[(0.8279222384385703, 0.43690734558173083, 0.7280211903279454, 3), (-2.19860259687853, 0.3527869716056907, 0.3143290425175717, 3)]&-1303.4316569079276&[(0.9528311096134776, 0.5358159358723663, 0.13933495368297294, 3), (-1.3141215441652405, 0.03328729714184217, -0.06880680804814818, 3), (0.8703259185628383, 0.4367575105816493, 0.8608273617791251, 3), (0.06877021148447773, 1.1005993485517112, 2.5890513666644077, 3), (1.603303255463554, 2.175517356549352, -1.1359764287884673, 1)]&-1284.9844981665633&[(0.9712476704223263, 0.5260069522827246, 0.47189175100048364, 3), (0.6562320249339146, 0.30059805863111533, 0.560629806899661, 3), (3.0583314121277763, 0.5797818612228411, 1.8447657538309343, 3)]&-1264.0729283960927&[(1.0093097402876943, 0.42047119031132646, 0.8029362244809335, 3), (3.589782631404572, 0.2200024949390728, 1.4594186720510134, 3), (1.420633064994716, 2.219744884046442, -1.0054113566972056, 1)]&-1286.1657269078282&[(5.216019849446477, 0.20339019952785095, 1.494103259872969, 3), (0.8183830492607411, 0.32951140689113867, 0.651876200144897, 3), (-1.732141336951662, 0.20766279101347135, 0.4123706976456357, 3)]&-1260.222067686573&[(0.9728516666596829, 0.5067128242685136, 0.7064999389864567, 3), (4.153803658941252, 0.30137495946873283, 1.7368281002533474, 3), (-0.7063180207938334, 0.06759250638427536, -0.4160573968294099, 3)]&-1262.2330529301469&[(0.9245192609781571, 0.810276828513538, 0.07200452847811675, 3), (0.691989095246975, 2.288000498422578, 0.24861402985337294, 1), (0.9572803814608035, 0.3254591495297184, 0.7357332293291252, 3), (3.5621803263026384, 0.188735786792133, 1.2020648115046322, 3)]&-1286.7496935874087&[(0.8509557779361901, 0.35214544366312117, 0.6670510625464379, 3), (-1.858113018589785, 0.13636894143870482, 0.1579760109565426, 3), (0.6713586113736529, 0.3252586554334675, 0.6967792427070449, 3), (1.457735582469558, 0.7819777527097368, 0.3513000617698964, 3)]&-1283.5467848036303&[(1.0558806753911727, 0.31690168289692894, 0.5641671514822642, 3), (1.2092631752957907, 0.5616414617047975, 0.3853890053272419, 3), (4.069567013803928, 0.33397551859594743, 1.660390550715987, 3)]&-1271.229991638473&[(0.9220846313938034, 0.5080367197208985, 0.6831367678194875, 3), (0.8727972266405359, 0.42243981733097297, 0.5752015921727415, 3)]&-1293.601617052198&[(0.9533026440797905, 0.43005704141159035, 0.730375478657562, 3), (0.7622550747312267, 0.5051350842025936, 0.49429862289563453, 3)]&-1296.246821991745&[(1.0416622722995026, 0.3737874873705782, 0.5585025802817798, 3), (-1.5950336159785332, 0.17994205470843155, -0.02059375710411593, 3)]&-1300.15958579176&[(0.8096820867998181, 0.2003034184319345, 0.5302370512612211, 3), (3.8875208750187418, 0.46643321605223215, 1.718715161646798, 3), (0.8300696342578227, 0.4728801665786271, 0.47624274017872803, 3)]&-1260.1407050356572&[(0.7616395447469337, 0.40812946641359427, 0.4564800706844372, 3), (1.1222585172780135, 0.3240964162039998, 0.6278978367326674, 3), (-1.0815853060905332, 0.023409644300535645, -0.2696977611777143, 3)]&-1281.7341396038187&[(0.8600138681475985, 0.3452084929617856, 0.7406746603009452, 3), (-2.17634383426472, 0.4562908622689904, 0.44343558564134256, 3)]&-1306.5549660213717&[(0.9027315774312206, 0.4768336430527561, 0.7083214330854031, 3)]&-1316.1736467974304&[(0.7717141586759759, 0.37937895464221544, 0.8027786508523839, 3), (1.4148231802276061, 0.3936515285464731, 0.3735688034146236, 3), (-1.221015204502672, 0.05903121070526318, -0.32107514882254956, 3)]&-1282.1612673418722&[(-1.8192035996973215, 0.25599254895655926, 0.07844881306083727, 3), (0.8607706940464906, 0.2932983939887976, 0.44953991771102336, 3), (3.155191042446734, 0.32647588035555924, 1.9100110484366137, 3)]&-1266.3247544446197&[(4.545459391130709, 0.3787995641733422, 1.7672419594252555, 3), (-1.4062743159881859, 0.11127394927882406, 0.21769868172807916, 3), (1.0412029881667957, 0.5220016037026007, 1.0469094440663902, 3), (0.8653305631549838, 0.41829639616104775, 0.5603513255724621, 3)]&-1252.9023401466468&[(0.925849686296095, 0.3044310491906388, 0.46375883489832764, 3), (4.134045363026332, 0.15804511058316534, 1.638646546735992, 3), (0.985806519345252, 0.5399347598106262, 0.4343007342596786, 3)]&-1260.1972739780254&[(0.9745453961057349, 0.332983438542013, 0.6101326121137455, 3), (1.1028636045375086, 0.3022691028743648, 0.781153151260523, 3), (-6.236630370111386, 0.7019674567621281, -1.840948082721253, 5)]&-1315.3553897062395&[(4.304659256138396, 0.08755902537626394, 1.7836642301718353, 3), (0.7040094576962046, 0.5438541355857789, 0.5113846056232573, 3), (1.3691821279330292, 2.3323105576603655, -0.9848824835465663, 1)]&-1290.746555511196&[(2.6453787415730754, 0.017634502995259982, 1.853918166236032, 3), (-1.5888610369973477, 0.1977477523213833, 0.03070918782854093, 3), (0.6455144361276839, 0.29766769742264165, 0.6629719114983276, 3)]&-1285.1443833116246&[(0.9998497596624414, 0.45753329327862313, 0.31903682115813314, 3), (0.9259648107586845, 0.37689689091668144, 0.8317843101664675, 3), (-1.4878162862540485, 0.18113902247185282, 0.20937738479430343, 3)]&-1279.136231124055&[(0.834833718708116, 0.46223623391049173, 0.5894628683664828, 3), (-0.5216917371087667, 0.023902021199193282, -0.537188779018187, 3)]&-1298.0508050887772&[(-1.6829547649409309, 0.08857591096467908, 0.1004733330933979, 3), (0.887662762608492, 0.4476537632180061, 0.7530951069178092, 3), (3.095054560452286, 0.4475062058008497, 1.5527305522571668, 3)]&-1263.3512769741058&[(0.7446098213151541, 0.44620179116556014, 0.5094848643406122, 3), (0.5594685203437149, 1.355648774112267, 1.7636666496045923, 3)]&-1322.1695432258539&[(0.854189812003835, 0.2803414902997038, 0.6712707507817403, 3), (0.9575932890900744, 0.4247750926176119, 0.2922547512055338, 3), (3.7770158275719474, 0.395654910728117, 1.545748760035464, 3), (-0.45473747869990555, 0.05021968841648676, -0.38095764436627544, 3)]&-1247.4203542782504&[(0.8614674385201888, 0.30338482117286436, 0.5884914396090134, 3), (3.67607132475531, 0.2282799775070073, 1.877054211620396, 3)]&-1269.7701009893062&[(0.8698057006187145, 0.3396394196573136, 0.5581992899107519, 3), (0.840774527005069, 0.9213626181573812, 1.8502457996721156, 3), (1.1382065052513173, 0.3821880757952073, 0.5124202901099002, 3)]&-1282.201687931489&[(0.6818711926996671, 0.4797257149789434, 0.5927517183601976, 3), (3.917017961429063, 0.5523627486606408, 1.7082099929866668, 3)]&-1284.5626524745917&[(0.7979099604337354, 0.7972427373438957, 0.20857602853348062, 3), (-1.64448024275242, 0.15355340994375272, 0.0006072912465451899, 3), (0.8093368659612675, 0.5082443382778239, 0.854785297060672, 3)]&-1294.7437955751436&[(0.8888959787801667, 0.34875687584812964, 0.5302266301844268, 3), (-1.5861347025594743, 0.013225724565407035, 0.25385447674719935, 3)]&-1298.5808486234268&[(0.9592416922038299, 0.3643541226705914, 0.6562890135150065, 3), (-2.131679786366151, 0.5186180296756333, 0.18589729830860985, 3), (5.442245989528012, 1.1278370854842106, 1.8661600068193671, 3)]&-1296.9250257431404&[(0.9375849840394886, 0.47241660905751154, 0.5713576333520879, 3)]&-1314.1753624137061&[(0.9865725679938389, 0.30492314667787856, 0.6226276794924969, 3), (0.7995472956152606, 0.5214065904251816, 0.5121113320132613, 3), (-2.999979875705709, 1.0625932051236537, 1.3487820415346907, 3)]&-1297.8021853404678&[(0.9564761405701376, 0.6223175566538682, -0.019842083575424718, 3), (-1.2333327520104038, 0.011418245778437152, -0.2603124809411047, 3), (0.9080431327941324, 0.32900842929403146, 0.5449838597502668, 3)]&-1287.6571208168862&[(0.9578512349073601, 0.48741114441416633, 0.6940721516804655, 3), (-0.2992433578867057, 0.032886956970792955, -0.32377210224019826, 3), (3.349939382043866, 0.3571545009538386, 1.5640227596180265, 3)]&-1268.6436083200501&[(0.7989286634824123, 0.4765445991279646, 0.7084066165285018, 3), (4.064780738998655, 0.1580782523127553, 1.7889523836518588, 3)]&-1271.9675083248871&[(1.0227348624580004, 0.36995861537989616, 0.4743980118412212, 3)]&-1321.8027436295922&[(0.8380567314863981, 0.4219912019254374, 0.6052672423688222, 3), (2.6832913793624087, 0.3798379808696272, 1.5942865545587435, 3)]&-1275.6544866261788&[(0.7699571880157152, 0.4208045788118355, 0.49055460626093034, 3), (0.9858721356403908, 0.4358163974334922, 0.4288548460217721, 3), (1.466842459122597, 2.1531693857009144, -1.4453790567548703, 1)]&-1295.4578744039393&[(0.9678733185976169, 0.464011985464129, 0.5831867452578919, 3), (1.136756683131607, 0.44501218589235025, 0.6967323079548065, 3), (-1.4702031633183898, 0.10363234602666607, 0.2644502712611068, 3), (0.8925825073640722, 0.23476558646188128, 0.7299616513847779, 3)]&-1285.103211523713&[(0.8206457504574334, 0.3862653772678706, 0.7885756169881333, 3), (-1.6467270437083252, 0.09090485689257433, -0.05948880776901826, 3), (1.138140093061717, 0.40479568631086726, 0.44123650936638964, 3)]&-1275.4346839204673&[(0.8658236574800788, 0.4998637258635497, 0.5830740122952436, 3), (1.6543008834486284, 0.5916755491324196, 2.020873042011284, 3), (-1.6170811028933243, 0.215068469103851, 0.12895581483415353, 3)]&-1279.7283366181769&[(0.7626403639763836, 0.5001579726512737, 0.5378206206722407, 3), (4.5103861036148345, 0.3555579842470689, 1.8386621134601937, 3)]&-1276.723826678643&[(0.9173166808432701, 0.38360229256558076, 0.7745480063906129, 3), (5.404885112837939, 0.07525453069498106, 1.5699383765670745, 3), (-1.738139036552204, 0.1991708812350772, 0.038058478277034694, 3)]&-1259.9419505506855&[(0.9120879723101646, 0.36222847026730953, 0.5870597580522774, 3), (3.065199763248121, 0.5566498105480375, 1.646713948295854, 3)]&-1272.9075844867048&[(0.691259631069558, 0.3152670404480876, 0.6432106986504085, 3), (4.734784239765092, 0.14619626526239535, 1.5874129496642038, 3)]&-1279.7805229592188&[(0.9427393632095977, 0.3773051411444973, 0.4616029984092653, 3), (0.8493315357758712, 0.2569966110274132, 0.5150654551580893, 3)]&-1300.0719907592309&[(0.9083042944077919, 0.5054906737902969, 0.6446151162978854, 3)]&-1315.8716555647873&[(0.7960564287768387, 0.3908956156214815, 0.6741263260376474, 3), (0.9054447077065058, 0.552042808860007, 0.4971075017373805, 3), (-1.541232397272611, 0.07295389286957402, 0.0682141559052245, 3), (-3.731085882093396, 1.1824236185343147, -5.687527046467778, 4)]&-1284.35274864212&[(0.942807776472421, 0.34032662470645575, 0.6284949136911193, 3)]&-1315.7908882104016&[(3.2211231119368633, 0.45466677712132597, 1.7631684312150488, 3), (0.9956136284242758, 0.5183419551513667, 0.42533004395417967, 3), (1.4116149664440047, 2.1577176577468835, -1.3213123664101831, 1)]&-1318.4395021713135&[(0.9438740788541622, 0.5099755513361152, 0.5841339234024645, 3), (-1.864520792264762, 0.3656419256305737, 0.12189800015527386, 3), (3.21155691509749, 0.8972265803205101, 1.6980878099118792, 3), (-2.3651404295739056, 2.5780101966190703, -4.495421582196338, 2)]&-1281.9720682144232&[(4.912620935094354, 0.01370800857031244, 1.516207812320321, 3), (0.8307982751126819, 0.3655445671499238, 0.7638493815731416, 3), (0.6235291634448824, 0.29591527640492143, 0.6155866808838873, 3), (-1.624471968913036, 0.2365266384475836, 0.06690484535133612, 3)]&-1248.961814314684&[(2.6552726781691356, 0.8949515372615302, 1.857265450032638, 3), (1.0637170117335542, 0.39630150600180225, 0.40901844959110734, 3), (0.8412897793013403, 0.48096548786613247, 0.7869630246420083, 3), (1.4088162977641163, 2.292408650961815, -1.1092859499021879, 1)]&-1268.544773103585&[(0.9292777739355241, 0.266656586064963, 0.5686761258563531, 3), (4.104345429120092, 0.17221466687072362, 1.5309354111448403, 3), (0.8270976847922726, 0.550954702622955, 0.6195534176049718, 3)]&-1258.3074474912205&[(0.8754737385086847, 0.3293742237425644, 0.8043671920149196, 3), (1.2159758273408867, 1.0642970689845785, 1.8049766067549404, 3), (0.7779876939615974, 0.4498978485926482, 0.33745651677110744, 3), (1.5846411704624535, 2.1986084926348775, -1.2306134651049858, 1)]&-1288.5726695811704&[(0.7042279551437286, 0.32811197376835144, 0.6276932206539477, 3), (1.249413763029355, 0.4226879022629592, 0.5713269746984072, 3), (3.6099650085670207, 0.4312235479532705, 1.623088782310613, 3)]&-1258.8771016838193&[(4.38743897525749, 0.31303031174144874, 1.643833493065381, 3), (0.9167109410908377, 0.5101701660737049, 0.4814112819345842, 3), (-2.4256089890467916, 0.6596902548852358, 0.2427380004745859, 3)]&-1268.2189156784207&[(0.8292936678814578, 0.4277207380854464, 0.5775203332718382, 3), (3.1102689526086325, 0.5832573783325313, 1.6167911007482254, 3)]&-1273.9441450167474&[(1.019644279649977, 0.5045140357233872, 0.6245861863458514, 3), (-0.6628541290368377, 1.3704509740808872, 2.5372856363669505, 3), (-1.3266077590926233, 0.27051003577179594, -0.05203291245612525, 3), (0.804396703339591, 0.3590749463547426, 0.4973130685933317, 3)]&-1271.256630815975&[(0.7811903669235178, 0.40845883950068096, 0.6093809710309321, 3), (0.8175138561886017, 0.3582319060564509, 0.778538481192737, 3), (1.2427872674681448, 0.6140442950339258, 0.23594620777004666, 3), (-1.934180522456409, 2.8275218156257123, 5.502526926427723, 1), (-2.532333599702385, 0.843616544526976, 0.8258411833364794, 3)]&-1289.9795531657942&[(1.460351752442901, 2.0658997403623873, -1.1345558564864526, 1), (1.8896472783977163, 0.31206072480209, 0.7281188521155381, 3), (0.803031976226068, 0.20763066133104124, 0.7774067026367464, 3), (-2.4302810551234493, 1.999484389201628, -4.366325051545402, 3)]&-1330.6821294227384&[(3.8651663227744972, 0.25151648467412224, 1.758716814841606, 3), (-1.6195652113705707, 0.33718593977000477, 0.41682701113878984, 3), (0.8999834851940023, 0.4141910913148237, 0.5915225624785322, 3), (-3.6670846737817584, 1.5415953182489373, -5.493751946685174, 2)]&-1266.2728561733352&[(0.8214431432672142, 0.39215116216038953, 0.678946728084164, 3), (0.9336209914178641, 0.4784846027966061, 0.3173172666102888, 3), (-0.6704756468650228, 0.22120289144132976, -0.5622481496854258, 3)]&-1283.4126376531626&[(1.3160196648110616, 0.4996145367758863, 0.5926403754419254, 3), (0.7800240859379601, 0.3724092999482666, 0.5388559345716432, 3), (-1.228623458683629, 0.09168096315934049, 0.049572204754196575, 3), (6.10297489467486, 0.27498523019818344, 0.536573852771987, 3)]&-1266.0849610348564&[(0.8128756024048317, 0.25755325321935474, 0.550512568655244, 3), (0.8671030112222846, 0.5221895324823345, 0.7313128885523174, 3), (2.52082938515958, 0.04038707511004269, 1.4855404133047811, 3), (-2.45732137285836, 1.9844535140134467, 5.171726838158862, 1)]&-1276.21417657096&
