video,sim_retrospective,sim_retrospective_lower_ci,sim_retrospective_upper_ci
1,0.3774823109372972,0.3274973049064326,0.38812951955925207
2,0.32884665907197747,0.32884665907197747,0.6318639751281181
3,0.3906424664761782,0.356344608751256,0.523635864519459
4,0.35777493431495355,0.28709434628258224,0.35777493431495355
5,0.8988264071488883,0.8983371620093766,0.8988264071488883
6,0.2874473162125356,0.2874473162125356,0.43293793486621734
7,0.22988747896451506,0.18026569704133055,0.26432624686222295
8,0.9495485801373122,0.9489278081126852,0.9498594922527148
9,0.19656043720075653,0.1961101691672032,0.19686329372800856
10,0.46953041441822074,0.36653535248918334,0.572223836449106
11,0.7997510606472353,0.6234741707603202,0.7997510606472353
12,0.7497434144866935,0.0,0.7497686055212787
13,0.8493850646971218,0.7993894406203046,0.8493850646971218
14,0.8202956893299069,0.4994640585131531,0.8202956893299069
15,0.999914232900238,0.9991284202902572,0.999914232900238
16,0.4580397670143338,0.4578190291073138,0.45826301906903505
17,0.31617939819436947,0.3159745272454868,0.31658807193956684
18,0.6990909491923374,0.6990567146440428,0.6998346890482564
19,0.31207314048192025,0.22780415585597638,0.31207314048192025
20,0.4,0.4,0.5
21,0.25414839043388393,0.25414839043388393,0.34984637647992983
22,0.5,0.2,0.5
23,0.2499527275898717,0.24988906928421217,0.2499636238686386
24,0.49815434948459086,0.49815434948459086,0.549902787739412
25,0.6320162798212043,0.4732374961263016,0.6491428389289411
26,0.21641716776531061,0.17473195001990616,0.22054016741769983
27,0.9495091537388964,0.8986855911834442,0.9499312590530147
28,0.2395185368632584,0.2395185368632584,0.351724056361462
29,0.7932342575461093,0.7438822676503823,0.8966278788987967
30,0.22405968935874876,0.22405968935874876,0.24021815633446986
31,0.29987857444755395,0.2732083270729166,0.54127432455971
32,0.518794665131962,0.2724095764668896,0.518794665131962
33,0.6994993053705928,0.6994993053705928,0.7499110468361533
34,0.34994356628770634,0.3249829097749125,0.34994356628770634
35,0.5573656605299175,0.5494084083475702,0.5573656605299175
36,0.5454797126225593,0.5351809714173921,0.5618062255891026
37,0.7974017903584032,0.2,0.9485522612639905
38,0.2580264517468486,0.2580264517468486,0.26648050072075097
39,0.8742165319466265,0.0,0.8749602680700617
40,0.43267370099641644,0.25320170852645374,0.43267370099641644
41,0.3133092486418313,0.3126992639157898,0.31653285494982286
42,0.949571195649663,0.949571195649663,0.9497663473790225
43,0.3540018317122118,0.17552586006262047,0.3540018317122118
44,0.9995640259805441,0.9491965373424984,0.9999243524576139
45,0.2148555264322992,0.2148555264322992,0.5483755322703723
46,0.7929776965965913,0.6719321443344287,0.9163102643349372
47,0.49664375914692976,0.49664375914692976,0.5480719106555789
48,0.9996792924131626,0.9996792924131626,0.9998790912322668
49,0.4575433162628061,0.4246565124296372,0.6498601082952751
50,0.5,0.45,0.5
51,0.3994638286907187,0.3986500819102046,0.3994638286907187
52,0.622038984265741,0.37790899212360135,0.622038984265741
53,0.45630224241656914,0.28190689114545603,0.45630224241656914
54,0.8970681791424664,0.8459082521523484,0.8980151590305934
55,0.19116621318671081,0.19116621318671081,0.32366236441993845
56,0.9492860334657205,0.3,0.9492860334657205
57,0.3245239756342878,0.2709657133576729,0.3245239756342878
58,0.1,0.1,0.1
59,0.20166860370531947,0.1290230149121657,0.4079091514135297
60,0.2,0.0,0.2
61,0.6975676415198636,0.6972303971427888,0.798403097665714
62,0.4694477032963299,0.3360698161683964,0.6723192645719515
63,0.6979415219649373,0.6979415219649373,0.9723124234594616
64,0.9499244018803458,0.5747991211130616,0.9499244018803458
65,0.14751620673551802,0.08265801679883523,0.44861345262220853
66,0.4255847789893507,0.38995940875714286,0.7469601684105988
67,0.4073731113754236,0.4073731113754236,0.7493240403749191
68,0.9496305639751201,0.9496027087748651,0.9990090147691836
69,0.7345296156756286,0.45,0.7345296156756286
70,0.48163594111061137,0.48163594111061137,0.6738736007094948
71,0.7151456497298478,0.6241392075109444,0.7151456497298478
72,0.3733438287947463,0.36593356221452067,0.9223870291588524
73,0.3474948789435085,0.3474948789435085,0.44598992775708995
74,0.5985335819863709,0.5985335819863709,0.6488583461882442
75,0.5491202627904164,0.0,0.6999085825951125
76,0.4021990070552663,0.2756080054237654,0.6673874915481249
77,0.8642441663557602,0.533178849619135,0.8644938784370051
78,0.5130984993977806,0.42913612553228947,0.5995288218893906
79,0.2868111678753695,0.2289284587173884,0.28703779239757937
80,0.9996575914129477,0.4199536803837619,0.9996575914129477
81,0.4988673775517207,0.4988673775517207,0.6
82,0.3409553679145466,0.2182861572145705,0.48292931796144367
83,0.32428753874608973,0.23663815966183477,0.5318167633975664
84,0.6742647710616525,0.5077011576497072,0.6997110504157322
85,0.18327313626559247,0.18324258096616033,0.18328859037334064
86,0.6582273725081715,0.6582273725081715,0.8738773375722001
87,0.44549550618277245,0.44549550618277245,0.7990396077988426
88,0.5954741694823285,0.3621412941945691,0.6999109895263496
89,0.49852686048949135,0.49852686048949135,0.7246761128302561
90,0.8497651722635478,0.3491090632314891,0.8988803327762834
91,0.356107630349859,0.333265278260259,0.35827230243188446
92,0.3,0.3,0.3
93,0.8933608954006733,0.5235727585909624,0.9426023939649749
94,0.647683825421517,0.6125184065572269,0.6983933723395385
95,0.34077905133205205,0.34077905133205205,0.8723461206328043
96,0.25781713878255336,0.25781713878255336,0.47478412391833624
97,0.0,0.0,0.0
98,0.38290598918688135,0.38290598918688135,0.5827598698536793
99,0.686048638007363,0.6730351154186984,0.7267180361276192
100,0.35,0.25,0.35
